step,pool_index,attack,params,oracle_top1,oracle_p_top1,oracle_top5_json,elapsed_ms
157,692,cw,"{""c"": 0.01, ""steps"": 200, ""lr"": 0.005, ""kappa"": 0.0}",24,0.923399,"[{""label"": 24, ""prob"": 0.9233989715576172}, {""label"": 21, ""prob"": 0.04234272241592407}, {""label"": 18, ""prob"": 0.012382885441184044}, {""label"": 13, ""prob"": 0.00844756793230772}, {""label"": 3, ""prob"": 0.0034671376924961805}]",98146.31
158,1496,cw,"{""c"": 0.01, ""steps"": 200, ""lr"": 0.005, ""kappa"": 0.0}",37,0.849231,"[{""label"": 37, ""prob"": 0.8492314219474792}, {""label"": 36, ""prob"": 0.11398917436599731}, {""label"": 39, ""prob"": 0.024752501398324966}, {""label"": 16, ""prob"": 0.004198012407869101}, {""label"": 34, ""prob"": 0.0022558674681931734}]",98146.31
159,4085,cw,"{""c"": 0.01, ""steps"": 200, ""lr"": 0.005, ""kappa"": 0.0}",24,0.917088,"[{""label"": 24, ""prob"": 0.9170881509780884}, {""label"": 13, ""prob"": 0.06848010420799255}, {""label"": 3, ""prob"": 0.008101427927613258}, {""label"": 21, ""prob"": 0.0017941230908036232}, {""label"": 16, ""prob"": 0.0011501001426950097}]",98146.31
160,4345,cw,"{""c"": 0.01, ""steps"": 200, ""lr"": 0.005, ""kappa"": 0.0}",39,0.919756,"[{""label"": 39, ""prob"": 0.9197555184364319}, {""label"": 37, ""prob"": 0.03750378265976906}, {""label"": 41, ""prob"": 0.02208365872502327}, {""label"": 36, ""prob"": 0.013597019948065281}, {""label"": 38, ""prob"": 0.002155791036784649}]",98146.31
161,2808,cw,"{""c"": 0.01, ""steps"": 200, ""lr"": 0.005, ""kappa"": 0.0}",18,0.998309,"[{""label"": 18, ""prob"": 0.9983090162277222}, {""label"": 21, ""prob"": 0.0008466851431876421}, {""label"": 20, ""prob"": 0.00038550098543055356}, {""label"": 17, ""prob"": 0.00020008771389257163}, {""label"": 16, ""prob"": 0.00010115901386598125}]",98146.31
162,223,cw,"{""c"": 0.01, ""steps"": 200, ""lr"": 0.005, ""kappa"": 0.0}",37,0.416330,"[{""label"": 37, ""prob"": 0.4163302481174469}, {""label"": 39, ""prob"": 0.4120653569698334}, {""label"": 41, ""prob"": 0.061717353761196136}, {""label"": 36, ""prob"": 0.04513588175177574}, {""label"": 27, ""prob"": 0.029250018298625946}]",98146.31
163,3615,cw,"{""c"": 0.01, ""steps"": 200, ""lr"": 0.005, ""kappa"": 0.0}",1,0.999789,"[{""label"": 1, ""prob"": 0.999789297580719}, {""label"": 0, ""prob"": 6.364939326886088e-05}, {""label"": 38, ""prob"": 4.5666245569009334e-05}, {""label"": 12, ""prob"": 2.958535151265096e-05}, {""label"": 6, ""prob"": 1.0683971595426556e-05}]",98146.31
164,2685,cw,"{""c"": 0.01, ""steps"": 200, ""lr"": 0.005, ""kappa"": 0.0}",31,0.997738,"[{""label"": 31, ""prob"": 0.9977375268936157}, {""label"": 29, ""prob"": 0.0010269935010001063}, {""label"": 35, ""prob"": 0.0005347029655240476}, {""label"": 28, ""prob"": 0.00036979163996875286}, {""label"": 30, ""prob"": 0.00021114650007802993}]",98146.31
165,5133,cw,"{""c"": 0.01, ""steps"": 200, ""lr"": 0.005, ""kappa"": 0.0}",32,0.999962,"[{""label"": 32, ""prob"": 0.9999619722366333}, {""label"": 36, ""prob"": 8.458378033537883e-06}, {""label"": 29, ""prob"": 5.847069587616716e-06}, {""label"": 33, ""prob"": 4.724366135633318e-06}, {""label"": 30, ""prob"": 3.513469891913701e-06}]",98146.31
166,2782,cw,"{""c"": 0.01, ""steps"": 200, ""lr"": 0.005, ""kappa"": 0.0}",21,0.953898,"[{""label"": 21, ""prob"": 0.9538983702659607}, {""label"": 18, ""prob"": 0.0456264466047287}, {""label"": 20, ""prob"": 0.00017802428919821978}, {""label"": 17, ""prob"": 0.0001689599157543853}, {""label"": 24, ""prob"": 2.860254062397871e-05}]",98453.45
167,2081,cw,"{""c"": 0.01, ""steps"": 200, ""lr"": 0.005, ""kappa"": 0.0}",31,0.356606,"[{""label"": 31, ""prob"": 0.35660573840141296}, {""label"": 28, ""prob"": 0.2700117230415344}, {""label"": 5, ""prob"": 0.14548909664154053}, {""label"": 30, ""prob"": 0.09663610905408859}, {""label"": 32, ""prob"": 0.07526372373104095}]",98453.45
168,4465,cw,"{""c"": 0.01, ""steps"": 200, ""lr"": 0.005, ""kappa"": 0.0}",37,0.999465,"[{""label"": 37, ""prob"": 0.9994654059410095}, {""label"": 36, ""prob"": 0.0005277211894281209}, {""label"": 39, ""prob"": 5.898951258132001e-06}, {""label"": 16, ""prob"": 2.446523978960613e-07}, {""label"": 13, ""prob"": 1.9181570110049506e-07}]",98453.45
169,2105,cw,"{""c"": 0.01, ""steps"": 200, ""lr"": 0.005, ""kappa"": 0.0}",29,0.999665,"[{""label"": 29, ""prob"": 0.9996650218963623}, {""label"": 31, ""prob"": 0.00010281234426656738}, {""label"": 10, ""prob"": 6.285944255068898e-05}, {""label"": 30, ""prob"": 5.535667878575623e-05}, {""label"": 11, ""prob"": 3.5835837479680777e-05}]",98453.45
170,5741,cw,"{""c"": 0.01, ""steps"": 200, ""lr"": 0.005, ""kappa"": 0.0}",2,0.999789,"[{""label"": 2, ""prob"": 0.9997894167900085}, {""label"": 38, ""prob"": 0.00014252186520025134}, {""label"": 41, ""prob"": 4.39553550677374e-05}, {""label"": 23, ""prob"": 7.459561857103836e-06}, {""label"": 7, ""prob"": 4.244792762619909e-06}]",98453.45
171,3519,cw,"{""c"": 0.01, ""steps"": 200, ""lr"": 0.005, ""kappa"": 0.0}",18,0.997707,"[{""label"": 18, ""prob"": 0.9977065324783325}, {""label"": 14, ""prob"": 0.0007921940414234996}, {""label"": 16, ""prob"": 0.0002732562134042382}, {""label"": 13, ""prob"": 0.00025207249564118683}, {""label"": 21, ""prob"": 0.0001983351248782128}]",98453.45
172,811,cw,"{""c"": 0.01, ""steps"": 200, ""lr"": 0.005, ""kappa"": 0.0}",21,0.999908,"[{""label"": 21, ""prob"": 0.9999080896377563}, {""label"": 20, ""prob"": 3.6938745324732736e-05}, {""label"": 18, ""prob"": 2.390979352639988e-05}, {""label"": 24, ""prob"": 1.4174354873830453e-05}, {""label"": 22, ""prob"": 6.0902125369466376e-06}]",98453.45
173,3889,cw,"{""c"": 0.01, ""steps"": 200, ""lr"": 0.005, ""kappa"": 0.0}",2,0.998717,"[{""label"": 2, ""prob"": 0.9987165927886963}, {""label"": 38, ""prob"": 0.0006475590635091066}, {""label"": 42, ""prob"": 0.00031198299257084727}, {""label"": 13, ""prob"": 0.00018765479035209864}, {""label"": 23, ""prob"": 5.0747818022500724e-05}]",98453.45
174,5273,cw,"{""c"": 0.01, ""steps"": 200, ""lr"": 0.005, ""kappa"": 0.0}",26,0.999847,"[{""label"": 26, ""prob"": 0.9998465776443481}, {""label"": 36, ""prob"": 0.00013877483434043825}, {""label"": 7, ""prob"": 9.254933502234053e-06}, {""label"": 39, ""prob"": 2.6133284336538054e-06}, {""label"": 37, ""prob"": 2.061392933683237e-06}]",98453.45
175,1595,cw,"{""c"": 0.01, ""steps"": 200, ""lr"": 0.005, ""kappa"": 0.0}",11,0.998657,"[{""label"": 11, ""prob"": 0.9986572265625}, {""label"": 17, ""prob"": 0.0005279889446683228}, {""label"": 0, ""prob"": 0.0002792005252558738}, {""label"": 29, ""prob"": 0.00014091236516833305}, {""label"": 13, ""prob"": 0.00012776479707099497}]",98453.45
176,254,cw,"{""c"": 0.01, ""steps"": 200, ""lr"": 0.005, ""kappa"": 0.0}",34,0.945044,"[{""label"": 34, ""prob"": 0.9450444579124451}, {""label"": 41, ""prob"": 0.05133061110973358}, {""label"": 12, ""prob"": 0.0009957979200407863}, {""label"": 1, ""prob"": 0.0004864075453951955}, {""label"": 42, ""prob"": 0.00033983463072218}]",98453.45
177,2095,cw,"{""c"": 0.01, ""steps"": 200, ""lr"": 0.005, ""kappa"": 0.0}",34,0.999425,"[{""label"": 34, ""prob"": 0.9994246959686279}, {""label"": 41, ""prob"": 0.00034558167681097984}, {""label"": 0, ""prob"": 0.00011021951650036499}, {""label"": 1, ""prob"": 2.2417580112232827e-05}, {""label"": 39, ""prob"": 8.571179932914674e-06}]",98453.45
178,3662,cw,"{""c"": 0.01, ""steps"": 200, ""lr"": 0.005, ""kappa"": 0.0}",26,0.999897,"[{""label"": 26, ""prob"": 0.9998973608016968}, {""label"": 36, ""prob"": 9.415416570845991e-05}, {""label"": 7, ""prob"": 5.364141088648466e-06}, {""label"": 37, ""prob"": 1.8302984017282142e-06}, {""label"": 39, ""prob"": 9.910548897096305e-07}]",98453.45
179,5785,cw,"{""c"": 0.01, ""steps"": 200, ""lr"": 0.005, ""kappa"": 0.0}",31,0.999855,"[{""label"": 31, ""prob"": 0.9998549222946167}, {""label"": 29, ""prob"": 5.99794730078429e-05}, {""label"": 30, ""prob"": 4.0156450268113986e-05}, {""label"": 35, ""prob"": 1.8678152628126554e-05}, {""label"": 28, ""prob"": 1.0229181498289108e-05}]",98453.45
180,2992,cw,"{""c"": 0.01, ""steps"": 200, ""lr"": 0.005, ""kappa"": 0.0}",5,0.891539,"[{""label"": 5, ""prob"": 0.8915391564369202}, {""label"": 4, ""prob"": 0.10165750235319138}, {""label"": 24, ""prob"": 0.0027002296410501003}, {""label"": 22, ""prob"": 0.0017591329524293542}, {""label"": 19, ""prob"": 0.001041377428919077}]",98453.45
181,2333,cw,"{""c"": 0.01, ""steps"": 200, ""lr"": 0.005, ""kappa"": 0.0}",29,0.998247,"[{""label"": 29, ""prob"": 0.9982465505599976}, {""label"": 31, ""prob"": 0.0007099974900484085}, {""label"": 10, ""prob"": 0.00022612519387621433}, {""label"": 11, ""prob"": 0.00021067116176709533}, {""label"": 30, ""prob"": 0.00020069052698090672}]",98453.45
182,1641,cw,"{""c"": 0.01, ""steps"": 200, ""lr"": 0.005, ""kappa"": 0.0}",19,0.984205,"[{""label"": 19, ""prob"": 0.9842050671577454}, {""label"": 10, ""prob"": 0.009975877590477467}, {""label"": 17, ""prob"": 0.0019546980038285255}, {""label"": 11, ""prob"": 0.0014741570921614766}, {""label"": 20, ""prob"": 0.001305793528445065}]",98453.45
183,1174,cw,"{""c"": 0.01, ""steps"": 200, ""lr"": 0.005, ""kappa"": 0.0}",34,0.999720,"[{""label"": 34, ""prob"": 0.9997197985649109}, {""label"": 41, ""prob"": 0.00014497849042527378}, {""label"": 0, ""prob"": 3.6213525163475424e-05}, {""label"": 39, ""prob"": 7.808180271240417e-06}, {""label"": 1, ""prob"": 7.79748643253697e-06}]",98453.45
184,3785,cw,"{""c"": 0.01, ""steps"": 200, ""lr"": 0.005, ""kappa"": 0.0}",2,0.999737,"[{""label"": 2, ""prob"": 0.9997370839118958}, {""label"": 41, ""prob"": 0.00011458412336651236}, {""label"": 38, ""prob"": 0.0001057819536072202}, {""label"": 7, ""prob"": 1.2571474144351669e-05}, {""label"": 42, ""prob"": 6.59976194583578e-06}]",98453.45
185,4579,cw,"{""c"": 0.01, ""steps"": 200, ""lr"": 0.005, ""kappa"": 0.0}",2,0.999701,"[{""label"": 2, ""prob"": 0.9997007846832275}, {""label"": 38, ""prob"": 0.00022678762616124004}, {""label"": 41, ""prob"": 3.810681664617732e-05}, {""label"": 23, ""prob"": 1.0980269507854246e-05}, {""label"": 42, ""prob"": 6.553324055857956e-06}]",98453.45
186,146,cw,"{""c"": 0.01, ""steps"": 200, ""lr"": 0.005, ""kappa"": 0.0}",2,0.999733,"[{""label"": 2, ""prob"": 0.999733030796051}, {""label"": 38, ""prob"": 0.00010048467083834112}, {""label"": 13, ""prob"": 7.864809595048428e-05}, {""label"": 42, ""prob"": 2.7511723601492122e-05}, {""label"": 41, ""prob"": 2.1923784515820444e-05}]",98453.45
187,621,cw,"{""c"": 0.01, ""steps"": 200, ""lr"": 0.005, ""kappa"": 0.0}",4,0.721665,"[{""label"": 4, ""prob"": 0.721664547920227}, {""label"": 5, ""prob"": 0.27351152896881104}, {""label"": 24, ""prob"": 0.001277047791518271}, {""label"": 22, ""prob"": 0.0009010880021378398}, {""label"": 19, ""prob"": 0.0008822951931506395}]",98453.45
188,4510,cw,"{""c"": 0.01, ""steps"": 200, ""lr"": 0.005, ""kappa"": 0.0}",25,0.999980,"[{""label"": 25, ""prob"": 0.9999797344207764}, {""label"": 15, ""prob"": 1.0051977369585074e-05}, {""label"": 11, ""prob"": 1.364768991152232e-06}, {""label"": 14, ""prob"": 1.232907152370899e-06}, {""label"": 16, ""prob"": 1.0529132623560145e-06}]",98453.45
189,449,cw,"{""c"": 0.01, ""steps"": 200, ""lr"": 0.005, ""kappa"": 0.0}",29,0.873967,"[{""label"": 29, ""prob"": 0.8739674687385559}, {""label"": 27, ""prob"": 0.031594328582286835}, {""label"": 35, ""prob"": 0.031302377581596375}, {""label"": 32, ""prob"": 0.01809547282755375}, {""label"": 30, ""prob"": 0.017960311844944954}]",98453.45
190,5894,cw,"{""c"": 0.01, ""steps"": 200, ""lr"": 0.005, ""kappa"": 0.0}",2,0.974691,"[{""label"": 2, ""prob"": 0.9746909141540527}, {""label"": 38, ""prob"": 0.016782931983470917}, {""label"": 23, ""prob"": 0.0053354050032794476}, {""label"": 13, ""prob"": 0.0010814324487000704}, {""label"": 42, ""prob"": 0.000705692102201283}]",98453.45
191,497,cw,"{""c"": 0.01, ""steps"": 200, ""lr"": 0.005, ""kappa"": 0.0}",23,0.999951,"[{""label"": 23, ""prob"": 0.9999514818191528}, {""label"": 38, ""prob"": 2.4124352421495132e-05}, {""label"": 12, ""prob"": 1.1217496648896486e-05}, {""label"": 39, ""prob"": 5.7745255617192015e-06}, {""label"": 8, ""prob"": 2.375207031946047e-06}]",98453.45
192,4028,cw,"{""c"": 0.01, ""steps"": 200, ""lr"": 0.005, ""kappa"": 0.0}",2,0.970992,"[{""label"": 2, ""prob"": 0.9709920287132263}, {""label"": 38, ""prob"": 0.024584459140896797}, {""label"": 41, ""prob"": 0.0018534550908952951}, {""label"": 13, ""prob"": 0.0008739639888517559}, {""label"": 23, ""prob"": 0.0007655012886971235}]",98453.45
193,4670,cw,"{""c"": 0.01, ""steps"": 200, ""lr"": 0.005, ""kappa"": 0.0}",19,0.989100,"[{""label"": 19, ""prob"": 0.98909991979599}, {""label"": 10, ""prob"": 0.005459620151668787}, {""label"": 20, ""prob"": 0.0017914359923452139}, {""label"": 17, ""prob"": 0.0006076087011024356}, {""label"": 29, ""prob"": 0.000560389889869839}]",98453.45
194,1924,cw,"{""c"": 0.01, ""steps"": 200, ""lr"": 0.005, ""kappa"": 0.0}",23,0.999779,"[{""label"": 23, ""prob"": 0.9997788071632385}, {""label"": 12, ""prob"": 4.489468119572848e-05}, {""label"": 39, ""prob"": 4.434642323758453e-05}, {""label"": 38, ""prob"": 2.971273170260247e-05}, {""label"": 8, ""prob"": 2.602825770736672e-05}]",98453.45
195,2493,cw,"{""c"": 0.01, ""steps"": 200, ""lr"": 0.005, ""kappa"": 0.0}",18,0.988653,"[{""label"": 18, ""prob"": 0.9886530041694641}, {""label"": 14, ""prob"": 0.00502368388697505}, {""label"": 30, ""prob"": 0.0016334506217390299}, {""label"": 33, ""prob"": 0.0013648765161633492}, {""label"": 21, ""prob"": 0.0007620249525643885}]",98453.45
196,2739,cw,"{""c"": 0.01, ""steps"": 200, ""lr"": 0.005, ""kappa"": 0.0}",2,0.999935,"[{""label"": 2, ""prob"": 0.9999346733093262}, {""label"": 41, ""prob"": 2.13748116948409e-05}, {""label"": 38, ""prob"": 1.736906597216148e-05}, {""label"": 7, ""prob"": 7.56961071601836e-06}, {""label"": 13, ""prob"": 6.489442512247479e-06}]",98453.45
197,5896,cw,"{""c"": 0.01, ""steps"": 200, ""lr"": 0.005, ""kappa"": 0.0}",32,0.527944,"[{""label"": 32, ""prob"": 0.527944028377533}, {""label"": 5, ""prob"": 0.12107785046100616}, {""label"": 35, ""prob"": 0.06803353130817413}, {""label"": 29, ""prob"": 0.05193034186959267}, {""label"": 27, ""prob"": 0.025165969505906105}]",98453.45
198,5762,cw,"{""c"": 0.01, ""steps"": 200, ""lr"": 0.005, ""kappa"": 0.0}",37,0.973377,"[{""label"": 37, ""prob"": 0.9733766913414001}, {""label"": 3, ""prob"": 0.012930722907185555}, {""label"": 36, ""prob"": 0.006234471686184406}, {""label"": 39, ""prob"": 0.0022572807502001524}, {""label"": 18, ""prob"": 0.0019816539715975523}]",98331.99
199,3341,cw,"{""c"": 0.01, ""steps"": 200, ""lr"": 0.005, ""kappa"": 0.0}",6,0.999553,"[{""label"": 6, ""prob"": 0.9995525479316711}, {""label"": 12, ""prob"": 0.00018935259140562266}, {""label"": 40, ""prob"": 3.0694551242049783e-05}, {""label"": 41, ""prob"": 2.8175340048619546e-05}, {""label"": 18, ""prob"": 2.194482112827245e-05}]",98331.99
200,3306,cw,"{""c"": 0.01, ""steps"": 200, ""lr"": 0.005, ""kappa"": 0.0}",6,0.999668,"[{""label"": 6, ""prob"": 0.9996682405471802}, {""label"": 12, ""prob"": 0.00016036377928685397}, {""label"": 40, ""prob"": 2.7260894057690166e-05}, {""label"": 18, ""prob"": 1.720003638183698e-05}, {""label"": 41, ""prob"": 1.649350997467991e-05}]",98331.99
201,2929,cw,"{""c"": 0.01, ""steps"": 200, ""lr"": 0.005, ""kappa"": 0.0}",37,0.996855,"[{""label"": 37, ""prob"": 0.9968550205230713}, {""label"": 36, ""prob"": 0.0031284771393984556}, {""label"": 39, ""prob"": 1.2948348739882931e-05}, {""label"": 26, ""prob"": 9.102341778088885e-07}, {""label"": 13, ""prob"": 7.766512339912879e-07}]",98331.99
202,377,cw,"{""c"": 0.01, ""steps"": 200, ""lr"": 0.005, ""kappa"": 0.0}",26,0.906724,"[{""label"": 26, ""prob"": 0.9067240357398987}, {""label"": 36, ""prob"": 0.09090292453765869}, {""label"": 37, ""prob"": 0.0009010875364765525}, {""label"": 5, ""prob"": 0.000696132832672447}, {""label"": 7, ""prob"": 0.00047268843627534807}]",98331.99
203,5315,cw,"{""c"": 0.01, ""steps"": 200, ""lr"": 0.005, ""kappa"": 0.0}",4,0.999851,"[{""label"": 4, ""prob"": 0.9998514652252197}, {""label"": 7, ""prob"": 3.2208088668994606e-05}, {""label"": 9, ""prob"": 2.6104453354491852e-05}, {""label"": 6, ""prob"": 1.8065464246319607e-05}, {""label"": 38, ""prob"": 1.2132280971854925e-05}]",98331.99
204,1112,cw,"{""c"": 0.01, ""steps"": 200, ""lr"": 0.005, ""kappa"": 0.0}",6,0.999757,"[{""label"": 6, ""prob"": 0.9997571110725403}, {""label"": 12, ""prob"": 0.00010211140033788979}, {""label"": 40, ""prob"": 1.893443004519213e-05}, {""label"": 18, ""prob"": 1.725186848489102e-05}, {""label"": 41, ""prob"": 9.397864232596476e-06}]",98331.99
205,895,cw,"{""c"": 0.01, ""steps"": 200, ""lr"": 0.005, ""kappa"": 0.0}",14,0.999712,"[{""label"": 14, ""prob"": 0.9997120499610901}, {""label"": 11, ""prob"": 0.00022972584702074528}, {""label"": 3, ""prob"": 1.7796373867895454e-05}, {""label"": 30, ""prob"": 1.4683585504826624e-05}, {""label"": 25, ""prob"": 5.682662958861329e-06}]",98331.99
206,3879,cw,"{""c"": 0.01, ""steps"": 200, ""lr"": 0.005, ""kappa"": 0.0}",29,0.880199,"[{""label"": 29, ""prob"": 0.8801994323730469}, {""label"": 31, ""prob"": 0.082640141248703}, {""label"": 35, ""prob"": 0.016397012397646904}, {""label"": 30, ""prob"": 0.009648976847529411}, {""label"": 1, ""prob"": 0.004706529434770346}]",98331.99
207,714,cw,"{""c"": 0.01, ""steps"": 200, ""lr"": 0.005, ""kappa"": 0.0}",31,0.983265,"[{""label"": 31, ""prob"": 0.9832646250724792}, {""label"": 29, ""prob"": 0.012438178062438965}, {""label"": 30, ""prob"": 0.0028377033304423094}, {""label"": 28, ""prob"": 0.0009430503123439848}, {""label"": 1, ""prob"": 0.00031968369148671627}]",98331.99
208,2818,cw,"{""c"": 0.01, ""steps"": 200, ""lr"": 0.005, ""kappa"": 0.0}",37,0.999802,"[{""label"": 37, ""prob"": 0.9998018145561218}, {""label"": 36, ""prob"": 0.0001931538135977462}, {""label"": 39, ""prob"": 2.6890093067777343e-06}, {""label"": 13, ""prob"": 1.1145478993057623e-06}, {""label"": 16, ""prob"": 5.958831366115191e-07}]",98331.99
209,4879,cw,"{""c"": 0.01, ""steps"": 200, ""lr"": 0.005, ""kappa"": 0.0}",6,0.999773,"[{""label"": 6, ""prob"": 0.9997727274894714}, {""label"": 12, ""prob"": 7.696661486988887e-05}, {""label"": 18, ""prob"": 3.2743926567491144e-05}, {""label"": 16, ""prob"": 1.4582864423573483e-05}, {""label"": 41, ""prob"": 1.1497532796056475e-05}]",98331.99
210,5035,cw,"{""c"": 0.01, ""steps"": 200, ""lr"": 0.005, ""kappa"": 0.0}",6,0.999783,"[{""label"": 6, ""prob"": 0.9997828602790833}, {""label"": 40, ""prob"": 5.348339254851453e-05}, {""label"": 12, ""prob"": 5.1836988859577104e-05}, {""label"": 41, ""prob"": 1.9800390873569995e-05}, {""label"": 9, ""prob"": 1.1249636372667737e-05}]",98331.99
211,5813,cw,"{""c"": 0.01, ""steps"": 200, ""lr"": 0.005, ""kappa"": 0.0}",26,0.906216,"[{""label"": 26, ""prob"": 0.9062158465385437}, {""label"": 36, ""prob"": 0.09170287847518921}, {""label"": 37, ""prob"": 0.0008398452191613615}, {""label"": 5, ""prob"": 0.0006874879472889006}, {""label"": 7, ""prob"": 0.0002852759789675474}]",98331.99
212,5857,cw,"{""c"": 0.01, ""steps"": 200, ""lr"": 0.005, ""kappa"": 0.0}",29,0.969770,"[{""label"": 29, ""prob"": 0.9697698354721069}, {""label"": 31, ""prob"": 0.02981170453131199}, {""label"": 10, ""prob"": 8.539958071196452e-05}, {""label"": 19, ""prob"": 7.382939656963572e-05}, {""label"": 30, ""prob"": 6.386276800185442e-05}]",98331.99
213,5713,cw,"{""c"": 0.01, ""steps"": 200, ""lr"": 0.005, ""kappa"": 0.0}",5,0.979313,"[{""label"": 5, ""prob"": 0.9793134331703186}, {""label"": 10, ""prob"": 0.0022065085358917713}, {""label"": 1, ""prob"": 0.0018912625964730978}, {""label"": 2, ""prob"": 0.001512721530161798}, {""label"": 18, ""prob"": 0.001429909374564886}]",98331.99
214,5079,cw,"{""c"": 0.01, ""steps"": 200, ""lr"": 0.005, ""kappa"": 0.0}",26,0.962473,"[{""label"": 26, ""prob"": 0.9624729156494141}, {""label"": 36, ""prob"": 0.03573313727974892}, {""label"": 5, ""prob"": 0.0007063083467073739}, {""label"": 37, ""prob"": 0.0006530375103466213}, {""label"": 7, ""prob"": 0.0002771032159216702}]",98331.99
215,4091,cw,"{""c"": 0.01, ""steps"": 200, ""lr"": 0.005, ""kappa"": 0.0}",30,0.999948,"[{""label"": 30, ""prob"": 0.9999475479125977}, {""label"": 27, ""prob"": 2.6942547265207395e-05}, {""label"": 33, ""prob"": 1.1195446859346703e-05}, {""label"": 32, ""prob"": 6.8894059950252995e-06}, {""label"": 31, ""prob"": 4.667334906116594e-06}]",98331.99
216,2346,cw,"{""c"": 0.01, ""steps"": 200, ""lr"": 0.005, ""kappa"": 0.0}",29,0.999206,"[{""label"": 29, ""prob"": 0.9992062449455261}, {""label"": 31, ""prob"": 0.00045375508489087224}, {""label"": 30, ""prob"": 7.066119724186137e-05}, {""label"": 10, ""prob"": 6.989527173573151e-05}, {""label"": 11, ""prob"": 3.9645994547754526e-05}]",98331.99
217,3402,cw,"{""c"": 0.01, ""steps"": 200, ""lr"": 0.005, ""kappa"": 0.0}",6,0.999790,"[{""label"": 6, ""prob"": 0.999790370464325}, {""label"": 12, ""prob"": 7.918025221442804e-05}, {""label"": 40, ""prob"": 1.8174709111917764e-05}, {""label"": 18, ""prob"": 1.3101155673211906e-05}, {""label"": 41, ""prob"": 1.1738571629393846e-05}]",98331.99
218,3401,cw,"{""c"": 0.01, ""steps"": 200, ""lr"": 0.005, ""kappa"": 0.0}",31,0.999347,"[{""label"": 31, ""prob"": 0.9993471503257751}, {""label"": 30, ""prob"": 0.0003025665646418929}, {""label"": 29, ""prob"": 0.00026060937670990825}, {""label"": 28, ""prob"": 4.135505514568649e-05}, {""label"": 33, ""prob"": 3.2486401323694736e-05}]",98331.99
219,3311,cw,"{""c"": 0.01, ""steps"": 200, ""lr"": 0.005, ""kappa"": 0.0}",31,0.999858,"[{""label"": 31, ""prob"": 0.999858021736145}, {""label"": 30, ""prob"": 4.383011400932446e-05}, {""label"": 33, ""prob"": 3.959917012252845e-05}, {""label"": 29, ""prob"": 3.301284596091136e-05}, {""label"": 35, ""prob"": 1.6657433661748655e-05}]",98331.99
220,5712,cw,"{""c"": 0.01, ""steps"": 200, ""lr"": 0.005, ""kappa"": 0.0}",2,0.998344,"[{""label"": 2, ""prob"": 0.9983435869216919}, {""label"": 42, ""prob"": 0.0008325140224769711}, {""label"": 7, ""prob"": 0.0003233618044760078}, {""label"": 41, ""prob"": 0.00019684917060658336}, {""label"": 9, ""prob"": 0.00013765804760623723}]",98331.99
221,669,cw,"{""c"": 0.01, ""steps"": 200, ""lr"": 0.005, ""kappa"": 0.0}",31,0.999783,"[{""label"": 31, ""prob"": 0.9997832179069519}, {""label"": 29, ""prob"": 9.068607323570177e-05}, {""label"": 30, ""prob"": 5.406319905887358e-05}, {""label"": 28, ""prob"": 3.88910120818764e-05}, {""label"": 33, ""prob"": 1.5480742149520665e-05}]",98331.99
222,929,cw,"{""c"": 0.01, ""steps"": 200, ""lr"": 0.005, ""kappa"": 0.0}",9,0.996740,"[{""label"": 9, ""prob"": 0.9967402815818787}, {""label"": 6, ""prob"": 0.0030315625481307507}, {""label"": 2, ""prob"": 5.342456643120386e-05}, {""label"": 42, ""prob"": 3.146214294247329e-05}, {""label"": 4, ""prob"": 1.8884786186390556e-05}]",98331.99
223,774,cw,"{""c"": 0.01, ""steps"": 200, ""lr"": 0.005, ""kappa"": 0.0}",35,0.995952,"[{""label"": 35, ""prob"": 0.9959520101547241}, {""label"": 28, ""prob"": 0.0016667884774506092}, {""label"": 31, ""prob"": 0.0010409910464659333}, {""label"": 19, ""prob"": 0.0003375777741894126}, {""label"": 27, ""prob"": 0.0002503519644960761}]",98331.99
224,2481,cw,"{""c"": 0.01, ""steps"": 200, ""lr"": 0.005, ""kappa"": 0.0}",26,0.999770,"[{""label"": 26, ""prob"": 0.9997696280479431}, {""label"": 36, ""prob"": 0.00022810672817286104}, {""label"": 37, ""prob"": 1.2322979046075488e-06}, {""label"": 7, ""prob"": 7.165426154642773e-07}, {""label"": 39, ""prob"": 1.8047298055989813e-07}]",98331.99
225,2331,cw,"{""c"": 0.01, ""steps"": 200, ""lr"": 0.005, ""kappa"": 0.0}",14,0.999055,"[{""label"": 14, ""prob"": 0.9990548491477966}, {""label"": 11, ""prob"": 0.0007722029113210738}, {""label"": 10, ""prob"": 5.46080045751296e-05}, {""label"": 13, ""prob"": 2.8481803383328952e-05}, {""label"": 3, ""prob"": 1.4068607924855314e-05}]",98331.99
226,2207,cw,"{""c"": 0.01, ""steps"": 200, ""lr"": 0.005, ""kappa"": 0.0}",9,0.657214,"[{""label"": 9, ""prob"": 0.6572135090827942}, {""label"": 6, ""prob"": 0.3414534330368042}, {""label"": 4, ""prob"": 0.0003424175374675542}, {""label"": 5, ""prob"": 0.0002501613344065845}, {""label"": 16, ""prob"": 0.00012678610801231116}]",98331.99
