step,pool_index,attack,params,oracle_top1,oracle_p_top1,oracle_top5_json,elapsed_ms
286,3612,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",18,0.999997,"[{""label"": 18, ""prob"": 0.9999974966049194}, {""label"": 21, ""prob"": 9.64522541835322e-07}, {""label"": 15, ""prob"": 2.5917074708559085e-07}, {""label"": 13, ""prob"": 2.562810550443828e-07}, {""label"": 20, ""prob"": 2.2943109456718958e-07}]",6631.43
287,815,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",9,0.999926,"[{""label"": 9, ""prob"": 0.9999260902404785}, {""label"": 6, ""prob"": 3.900983574567363e-05}, {""label"": 42, ""prob"": 6.430147550418042e-06}, {""label"": 2, ""prob"": 3.887575076078065e-06}, {""label"": 5, ""prob"": 2.9695338525925763e-06}]",6631.43
288,1508,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",6,0.999254,"[{""label"": 6, ""prob"": 0.9992535710334778}, {""label"": 12, ""prob"": 0.00029900044319219887}, {""label"": 16, ""prob"": 7.36188012524508e-05}, {""label"": 2, ""prob"": 5.924232391407713e-05}, {""label"": 40, ""prob"": 5.473217606777325e-05}]",6631.43
289,13,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",1,0.999991,"[{""label"": 1, ""prob"": 0.9999905824661255}, {""label"": 0, ""prob"": 5.7648685469757766e-06}, {""label"": 24, ""prob"": 7.954224656714359e-07}, {""label"": 3, ""prob"": 7.077663894961006e-07}, {""label"": 21, ""prob"": 4.981335450793267e-07}]",6631.43
290,5121,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",4,0.999774,"[{""label"": 4, ""prob"": 0.9997735619544983}, {""label"": 6, ""prob"": 4.628606984624639e-05}, {""label"": 7, ""prob"": 2.8448794182622805e-05}, {""label"": 9, ""prob"": 1.8620768969412893e-05}, {""label"": 5, ""prob"": 1.4309863217931706e-05}]",6631.43
291,3501,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",4,0.999379,"[{""label"": 4, ""prob"": 0.9993789196014404}, {""label"": 9, ""prob"": 0.000169148130225949}, {""label"": 6, ""prob"": 0.00015088745567481965}, {""label"": 38, ""prob"": 4.329909279476851e-05}, {""label"": 7, ""prob"": 3.6851444747298956e-05}]",6631.43
292,857,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",1,0.999810,"[{""label"": 1, ""prob"": 0.9998101592063904}, {""label"": 38, ""prob"": 0.00015035085380077362}, {""label"": 12, ""prob"": 8.393274583795574e-06}, {""label"": 24, ""prob"": 8.375618563150056e-06}, {""label"": 0, ""prob"": 3.8110752029751893e-06}]",6631.43
293,4539,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",4,0.999926,"[{""label"": 4, ""prob"": 0.9999258518218994}, {""label"": 6, ""prob"": 1.8057367924484424e-05}, {""label"": 9, ""prob"": 1.0274638952978421e-05}, {""label"": 7, ""prob"": 6.243054485821631e-06}, {""label"": 38, ""prob"": 3.3918890949280467e-06}]",6631.43
294,2179,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",32,0.999824,"[{""label"": 32, ""prob"": 0.9998236298561096}, {""label"": 33, ""prob"": 3.526728687575087e-05}, {""label"": 27, ""prob"": 3.0976927519077435e-05}, {""label"": 35, ""prob"": 3.0675360903842375e-05}, {""label"": 28, ""prob"": 2.198303263867274e-05}]",6509.18
295,5708,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",1,0.999781,"[{""label"": 1, ""prob"": 0.99978107213974}, {""label"": 0, ""prob"": 0.00017937355733010918}, {""label"": 41, ""prob"": 9.898633834382053e-06}, {""label"": 23, ""prob"": 6.828367531852564e-06}, {""label"": 34, ""prob"": 5.3379621931526344e-06}]",6509.18
296,4087,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",32,0.999969,"[{""label"": 32, ""prob"": 0.999969482421875}, {""label"": 33, ""prob"": 1.1328452274028677e-05}, {""label"": 27, ""prob"": 5.057524504081812e-06}, {""label"": 29, ""prob"": 4.512287887337152e-06}, {""label"": 36, ""prob"": 2.339910679438617e-06}]",6509.18
297,3320,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",12,0.657442,"[{""label"": 12, ""prob"": 0.6574423313140869}, {""label"": 0, ""prob"": 0.17785342037677765}, {""label"": 42, ""prob"": 0.04074249044060707}, {""label"": 8, ""prob"": 0.028511755168437958}, {""label"": 34, ""prob"": 0.028031576424837112}]",6509.18
298,4481,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",34,0.998909,"[{""label"": 34, ""prob"": 0.9989091157913208}, {""label"": 0, ""prob"": 0.0005027828738093376}, {""label"": 41, ""prob"": 0.00018276630726177245}, {""label"": 3, ""prob"": 6.12188086961396e-05}, {""label"": 1, ""prob"": 4.941931911162101e-05}]",6509.18
299,671,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",34,0.998485,"[{""label"": 34, ""prob"": 0.9984851479530334}, {""label"": 1, ""prob"": 0.0004328170034568757}, {""label"": 41, ""prob"": 0.00026871668524108827}, {""label"": 42, ""prob"": 0.00010573596955509856}, {""label"": 0, ""prob"": 0.00010002987255575135}]",6509.18
300,2629,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",1,0.999972,"[{""label"": 1, ""prob"": 0.9999716281890869}, {""label"": 0, ""prob"": 1.3944074453320354e-05}, {""label"": 38, ""prob"": 2.2825333871878684e-06}, {""label"": 24, ""prob"": 1.5467063576579676e-06}, {""label"": 41, ""prob"": 1.3958463114249753e-06}]",6509.18
301,2417,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",32,0.999616,"[{""label"": 32, ""prob"": 0.9996159076690674}, {""label"": 33, ""prob"": 0.00020850240252912045}, {""label"": 29, ""prob"": 4.7220852138707414e-05}, {""label"": 27, ""prob"": 4.511494989856146e-05}, {""label"": 36, ""prob"": 2.322482396266423e-05}]",6509.18
302,3986,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",32,0.999724,"[{""label"": 32, ""prob"": 0.9997239708900452}, {""label"": 33, ""prob"": 7.875487062847242e-05}, {""label"": 30, ""prob"": 3.8849084376124665e-05}, {""label"": 35, ""prob"": 3.7604764656862244e-05}, {""label"": 28, ""prob"": 3.4796405088854954e-05}]",6509.18
303,2651,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",32,0.999902,"[{""label"": 32, ""prob"": 0.9999018907546997}, {""label"": 26, ""prob"": 2.4180048058042303e-05}, {""label"": 33, ""prob"": 2.04026946448721e-05}, {""label"": 29, ""prob"": 1.5576877558487467e-05}, {""label"": 28, ""prob"": 1.2048649296048097e-05}]",6509.18
304,3978,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",32,0.998956,"[{""label"": 32, ""prob"": 0.9989559650421143}, {""label"": 33, ""prob"": 0.0004774304397869855}, {""label"": 30, ""prob"": 0.0001453267177566886}, {""label"": 31, ""prob"": 0.00012261755182407796}, {""label"": 28, ""prob"": 0.00011782099318224937}]",6509.18
305,797,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",32,0.999766,"[{""label"": 32, ""prob"": 0.9997664093971252}, {""label"": 35, ""prob"": 3.8017260521883145e-05}, {""label"": 27, ""prob"": 2.769914317468647e-05}, {""label"": 30, ""prob"": 2.2786214685766026e-05}, {""label"": 33, ""prob"": 2.106504143739585e-05}]",6509.18
306,4418,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",1,0.999993,"[{""label"": 1, ""prob"": 0.9999927282333374}, {""label"": 0, ""prob"": 3.678562052300549e-06}, {""label"": 21, ""prob"": 6.442248263738293e-07}, {""label"": 38, ""prob"": 5.650313710248156e-07}, {""label"": 24, ""prob"": 4.3218136625000625e-07}]",6509.18
307,31,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",34,0.989248,"[{""label"": 34, ""prob"": 0.9892482161521912}, {""label"": 41, ""prob"": 0.00802451092749834}, {""label"": 0, ""prob"": 0.0005074922228232026}, {""label"": 1, ""prob"": 0.00040433264803141356}, {""label"": 12, ""prob"": 0.00038890723953954875}]",6509.18
308,2974,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",34,0.999887,"[{""label"": 34, ""prob"": 0.9998868703842163}, {""label"": 0, ""prob"": 3.568900137906894e-05}, {""label"": 12, ""prob"": 1.7554844816913828e-05}, {""label"": 41, ""prob"": 1.560606870043557e-05}, {""label"": 1, ""prob"": 1.1870262824231759e-05}]",6509.18
309,3842,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",1,0.999604,"[{""label"": 1, ""prob"": 0.9996044039726257}, {""label"": 38, ""prob"": 9.04337503015995e-05}, {""label"": 34, ""prob"": 7.704449672019109e-05}, {""label"": 41, ""prob"": 5.114396844874136e-05}, {""label"": 12, ""prob"": 4.780567905982025e-05}]",6509.18
310,4604,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",34,0.999789,"[{""label"": 34, ""prob"": 0.9997888207435608}, {""label"": 0, ""prob"": 6.859732820885256e-05}, {""label"": 41, ""prob"": 3.590116830309853e-05}, {""label"": 1, ""prob"": 1.8518408978707157e-05}, {""label"": 12, ""prob"": 9.965117897081655e-06}]",6509.18
311,2571,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",6,0.999304,"[{""label"": 6, ""prob"": 0.9993036985397339}, {""label"": 12, ""prob"": 0.0001622945856070146}, {""label"": 16, ""prob"": 0.00015784123388584703}, {""label"": 18, ""prob"": 5.289550608722493e-05}, {""label"": 13, ""prob"": 4.81926035718061e-05}]",6509.18
312,1869,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",32,0.999738,"[{""label"": 32, ""prob"": 0.9997379183769226}, {""label"": 27, ""prob"": 6.0526119341375306e-05}, {""label"": 35, ""prob"": 3.18754100590013e-05}, {""label"": 30, ""prob"": 2.6948795493808575e-05}, {""label"": 33, ""prob"": 2.5308785552624613e-05}]",6509.18
313,1264,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",1,0.613412,"[{""label"": 1, ""prob"": 0.6134124994277954}, {""label"": 41, ""prob"": 0.20681174099445343}, {""label"": 39, ""prob"": 0.061841413378715515}, {""label"": 23, ""prob"": 0.02010117471218109}, {""label"": 3, ""prob"": 0.02007286250591278}]",6509.18
314,1359,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",34,0.999267,"[{""label"": 34, ""prob"": 0.9992669224739075}, {""label"": 0, ""prob"": 0.00018395268125459552}, {""label"": 41, ""prob"": 0.00015633093426004052}, {""label"": 1, ""prob"": 6.164411752251908e-05}, {""label"": 3, ""prob"": 4.6511191612808034e-05}]",6509.18
315,1188,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",27,0.999888,"[{""label"": 27, ""prob"": 0.9998880624771118}, {""label"": 30, ""prob"": 3.0388344384846278e-05}, {""label"": 28, ""prob"": 2.172138192690909e-05}, {""label"": 35, ""prob"": 1.5068103493831586e-05}, {""label"": 33, ""prob"": 1.1891374015249312e-05}]",6509.18
316,5046,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",34,0.998396,"[{""label"": 34, ""prob"": 0.9983955025672913}, {""label"": 0, ""prob"": 0.0010585138807073236}, {""label"": 41, ""prob"": 0.0003126838419120759}, {""label"": 1, ""prob"": 7.137843203963712e-05}, {""label"": 12, ""prob"": 3.901920354110189e-05}]",6509.18
317,2093,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",1,0.991178,"[{""label"": 1, ""prob"": 0.9911780953407288}, {""label"": 0, ""prob"": 0.003938943147659302}, {""label"": 41, ""prob"": 0.002145842183381319}, {""label"": 38, ""prob"": 0.0009312899201177061}, {""label"": 24, ""prob"": 0.0002771134895738214}]",6509.18
318,5125,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",32,0.999415,"[{""label"": 32, ""prob"": 0.9994148015975952}, {""label"": 33, ""prob"": 0.0001556182833155617}, {""label"": 36, ""prob"": 7.655086665181443e-05}, {""label"": 28, ""prob"": 6.925601337570697e-05}, {""label"": 27, ""prob"": 6.624736124649644e-05}]",6509.18
319,5492,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",6,0.999527,"[{""label"": 6, ""prob"": 0.999527096748352}, {""label"": 12, ""prob"": 0.00012862497533205897}, {""label"": 40, ""prob"": 8.591959340265021e-05}, {""label"": 41, ""prob"": 4.936700497637503e-05}, {""label"": 16, ""prob"": 3.5593377106124535e-05}]",6509.18
320,3281,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",32,0.999952,"[{""label"": 32, ""prob"": 0.9999517202377319}, {""label"": 29, ""prob"": 1.0817567272169981e-05}, {""label"": 33, ""prob"": 1.0317166015738621e-05}, {""label"": 36, ""prob"": 6.4476471379748546e-06}, {""label"": 26, ""prob"": 4.049441031384049e-06}]",6509.18
321,4518,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",32,0.999798,"[{""label"": 32, ""prob"": 0.9997982382774353}, {""label"": 33, ""prob"": 8.308172255055979e-05}, {""label"": 29, ""prob"": 3.455562182352878e-05}, {""label"": 27, ""prob"": 2.0630348444683477e-05}, {""label"": 36, ""prob"": 1.4345785530167632e-05}]",6509.18
322,1181,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",27,0.999842,"[{""label"": 27, ""prob"": 0.9998421669006348}, {""label"": 30, ""prob"": 8.482037810608745e-05}, {""label"": 33, ""prob"": 1.4163800187816378e-05}, {""label"": 35, ""prob"": 1.2280282135179732e-05}, {""label"": 32, ""prob"": 1.0734983334259596e-05}]",6509.18
323,4397,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",34,0.999700,"[{""label"": 34, ""prob"": 0.9997003078460693}, {""label"": 0, ""prob"": 8.534895459888503e-05}, {""label"": 41, ""prob"": 8.474446804029867e-05}, {""label"": 12, ""prob"": 8.109387272270396e-05}, {""label"": 1, ""prob"": 1.1731302947737277e-05}]",6509.18
324,4872,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",27,0.999705,"[{""label"": 27, ""prob"": 0.9997054934501648}, {""label"": 30, ""prob"": 0.00023867626441642642}, {""label"": 35, ""prob"": 3.2798416214063764e-05}, {""label"": 1, ""prob"": 8.582193913753144e-06}, {""label"": 33, ""prob"": 4.854543021792779e-06}]",6509.18
325,1785,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",28,0.999926,"[{""label"": 28, ""prob"": 0.9999257326126099}, {""label"": 35, ""prob"": 2.5951050702133216e-05}, {""label"": 33, ""prob"": 1.5854320736252703e-05}, {""label"": 31, ""prob"": 9.563580533722416e-06}, {""label"": 27, ""prob"": 6.249588750506518e-06}]",6509.18
326,488,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",17,0.997791,"[{""label"": 17, ""prob"": 0.9977911710739136}, {""label"": 21, ""prob"": 0.0011726858792826533}, {""label"": 20, ""prob"": 0.00041766391950659454}, {""label"": 11, ""prob"": 0.00020036344358231872}, {""label"": 10, ""prob"": 8.425505075138062e-05}]",6633.51
327,3341,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",6,0.999586,"[{""label"": 6, ""prob"": 0.9995855689048767}, {""label"": 12, ""prob"": 0.00020734361896757036}, {""label"": 41, ""prob"": 5.1226237701484933e-05}, {""label"": 40, ""prob"": 4.490698120207526e-05}, {""label"": 18, ""prob"": 1.1086027370765805e-05}]",6633.51
328,5409,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",17,0.997190,"[{""label"": 17, ""prob"": 0.9971902966499329}, {""label"": 21, ""prob"": 0.0007317664567381144}, {""label"": 20, ""prob"": 0.0005903146229684353}, {""label"": 11, ""prob"": 0.0005354401655495167}, {""label"": 10, ""prob"": 0.00015995651483535767}]",6633.51
329,3381,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",17,0.987140,"[{""label"": 17, ""prob"": 0.9871399998664856}, {""label"": 10, ""prob"": 0.003917513880878687}, {""label"": 11, ""prob"": 0.0019806812051683664}, {""label"": 20, ""prob"": 0.0014252400724217296}, {""label"": 21, ""prob"": 0.0012164164800196886}]",6633.51
330,432,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",42,0.999311,"[{""label"": 42, ""prob"": 0.9993107318878174}, {""label"": 34, ""prob"": 0.00018753879703581333}, {""label"": 12, ""prob"": 0.000154378532897681}, {""label"": 2, ""prob"": 0.00014219181321095675}, {""label"": 36, ""prob"": 6.297255458775908e-05}]",6633.51
331,1687,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",38,0.778022,"[{""label"": 38, ""prob"": 0.7780218720436096}, {""label"": 12, ""prob"": 0.18460571765899658}, {""label"": 1, ""prob"": 0.017474118620157242}, {""label"": 34, ""prob"": 0.005364044103771448}, {""label"": 41, ""prob"": 0.003419377375394106}]",6633.51
332,2491,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",10,0.997554,"[{""label"": 10, ""prob"": 0.997554361820221}, {""label"": 17, ""prob"": 0.0009429313940927386}, {""label"": 19, ""prob"": 0.0008296185405924916}, {""label"": 20, ""prob"": 0.00021803802519571036}, {""label"": 5, ""prob"": 9.013131784740835e-05}]",6633.51
333,1579,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",19,0.998584,"[{""label"": 19, ""prob"": 0.9985835552215576}, {""label"": 22, ""prob"": 0.0005634761764667928}, {""label"": 20, ""prob"": 0.0002890012401621789}, {""label"": 10, ""prob"": 0.0001589067978784442}, {""label"": 24, ""prob"": 0.00014461454702541232}]",6633.51
334,4697,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",18,0.935867,"[{""label"": 18, ""prob"": 0.9358670711517334}, {""label"": 21, ""prob"": 0.04946101829409599}, {""label"": 20, ""prob"": 0.009375924244523048}, {""label"": 17, ""prob"": 0.0013651612680405378}, {""label"": 16, ""prob"": 0.0008410345180891454}]",6633.51
335,391,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",24,0.993420,"[{""label"": 24, ""prob"": 0.9934200644493103}, {""label"": 22, ""prob"": 0.0026590810157358646}, {""label"": 16, ""prob"": 0.0014825704274699092}, {""label"": 13, ""prob"": 0.0011822946835309267}, {""label"": 21, ""prob"": 0.0005174417747184634}]",6633.51
336,4805,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",12,0.999053,"[{""label"": 12, ""prob"": 0.999053418636322}, {""label"": 38, ""prob"": 0.00032092808396555483}, {""label"": 1, ""prob"": 0.0002947145840153098}, {""label"": 34, ""prob"": 6.697648495901376e-05}, {""label"": 6, ""prob"": 5.566400068346411e-05}]",6633.51
337,4331,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",24,0.998766,"[{""label"": 24, ""prob"": 0.998766303062439}, {""label"": 22, ""prob"": 0.0008668076479807496}, {""label"": 15, ""prob"": 0.00010496588220121339}, {""label"": 13, ""prob"": 9.639194468036294e-05}, {""label"": 16, ""prob"": 7.003112841630355e-05}]",6633.51
338,3402,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",6,0.999604,"[{""label"": 6, ""prob"": 0.9996035695075989}, {""label"": 12, ""prob"": 0.00014028701116330922}, {""label"": 40, ""prob"": 5.81870335736312e-05}, {""label"": 41, ""prob"": 4.057865953654982e-05}, {""label"": 18, ""prob"": 1.7410755390301347e-05}]",6633.51
339,2769,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",38,0.930515,"[{""label"": 38, ""prob"": 0.9305147528648376}, {""label"": 41, ""prob"": 0.025737345218658447}, {""label"": 12, ""prob"": 0.025401243939995766}, {""label"": 34, ""prob"": 0.010286174714565277}, {""label"": 40, ""prob"": 0.003802710445597768}]",6633.51
340,5341,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",34,0.999785,"[{""label"": 34, ""prob"": 0.9997852444648743}, {""label"": 41, ""prob"": 4.74455846415367e-05}, {""label"": 0, ""prob"": 4.235840242472477e-05}, {""label"": 1, ""prob"": 1.6006648365873843e-05}, {""label"": 12, ""prob"": 1.5993111446732655e-05}]",6633.51
341,3640,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",38,0.984815,"[{""label"": 38, ""prob"": 0.9848150014877319}, {""label"": 40, ""prob"": 0.010035996325314045}, {""label"": 41, ""prob"": 0.0032359245233237743}, {""label"": 12, ""prob"": 0.000377813121303916}, {""label"": 23, ""prob"": 0.0003520792524795979}]",6633.51
342,1886,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",17,0.976762,"[{""label"": 17, ""prob"": 0.9767618775367737}, {""label"": 10, ""prob"": 0.011864511296153069}, {""label"": 21, ""prob"": 0.002563411369919777}, {""label"": 11, ""prob"": 0.0024876196403056383}, {""label"": 20, ""prob"": 0.0011130247730761766}]",6633.51
343,4321,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",23,0.897118,"[{""label"": 23, ""prob"": 0.8971183896064758}, {""label"": 38, ""prob"": 0.051694028079509735}, {""label"": 12, ""prob"": 0.03920702263712883}, {""label"": 39, ""prob"": 0.00217829761095345}, {""label"": 34, ""prob"": 0.002083773957565427}]",6633.51
344,4696,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",18,0.963906,"[{""label"": 18, ""prob"": 0.9639061093330383}, {""label"": 16, ""prob"": 0.02503683604300022}, {""label"": 13, ""prob"": 0.005044450517743826}, {""label"": 15, ""prob"": 0.0030945686157792807}, {""label"": 14, ""prob"": 0.0012669623829424381}]",6633.51
345,2290,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",42,0.999544,"[{""label"": 42, ""prob"": 0.9995438456535339}, {""label"": 7, ""prob"": 0.00011489613098092377}, {""label"": 2, ""prob"": 0.00010573841427685693}, {""label"": 36, ""prob"": 5.717852036468685e-05}, {""label"": 34, ""prob"": 3.933466359740123e-05}]",6633.51
346,2285,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",18,0.998542,"[{""label"": 18, ""prob"": 0.9985424280166626}, {""label"": 21, ""prob"": 0.0003557837335392833}, {""label"": 17, ""prob"": 0.00016906684322748333}, {""label"": 16, ""prob"": 0.00016070649144239724}, {""label"": 39, ""prob"": 0.0001336944114882499}]",6633.51
347,5962,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",27,0.999972,"[{""label"": 27, ""prob"": 0.9999719858169556}, {""label"": 35, ""prob"": 8.818540663924068e-06}, {""label"": 39, ""prob"": 4.803885531146079e-06}, {""label"": 30, ""prob"": 4.4448679545894265e-06}, {""label"": 33, ""prob"": 4.066268047608901e-06}]",6633.51
348,4415,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",39,0.999991,"[{""label"": 39, ""prob"": 0.9999914169311523}, {""label"": 37, ""prob"": 4.107313088752562e-06}, {""label"": 36, ""prob"": 1.2905661606055219e-06}, {""label"": 23, ""prob"": 9.913816256812424e-07}, {""label"": 27, ""prob"": 8.015737762434583e-07}]",6633.51
349,4001,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",17,0.997023,"[{""label"": 17, ""prob"": 0.9970229268074036}, {""label"": 10, ""prob"": 0.0007754841935820878}, {""label"": 21, ""prob"": 0.0007004092913120985}, {""label"": 20, ""prob"": 0.0006612635334022343}, {""label"": 11, ""prob"": 0.0002221318572992459}]",6633.51
350,2606,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",27,0.999673,"[{""label"": 27, ""prob"": 0.9996730089187622}, {""label"": 30, ""prob"": 0.00030707489349879324}, {""label"": 32, ""prob"": 7.216153335320996e-06}, {""label"": 35, ""prob"": 3.2629582165100146e-06}, {""label"": 33, ""prob"": 2.8469637527450686e-06}]",6633.51
351,661,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",10,0.998091,"[{""label"": 10, ""prob"": 0.9980906844139099}, {""label"": 17, ""prob"": 0.0006464984617196023}, {""label"": 19, ""prob"": 0.00042782400851137936}, {""label"": 20, ""prob"": 0.00025126239052042365}, {""label"": 5, ""prob"": 0.00016529719869140536}]",6633.51
352,3239,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",35,0.350002,"[{""label"": 35, ""prob"": 0.3500024974346161}, {""label"": 28, ""prob"": 0.31082239747047424}, {""label"": 32, ""prob"": 0.12020567059516907}, {""label"": 38, ""prob"": 0.07164202630519867}, {""label"": 27, ""prob"": 0.03873610123991966}]",6633.51
353,2424,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",4,0.989895,"[{""label"": 4, ""prob"": 0.9898950457572937}, {""label"": 19, ""prob"": 0.004929198417812586}, {""label"": 5, ""prob"": 0.0037452401593327522}, {""label"": 24, ""prob"": 0.00042696608579717577}, {""label"": 22, ""prob"": 0.00042452587513253093}]",6633.51
354,1112,pgd,"{""epsilon"": 0.03137254901960784, ""alpha"": 0.00784313725490196, ""iters"": 20}",6,0.999786,"[{""label"": 6, ""prob"": 0.9997857213020325}, {""label"": 12, ""prob"": 6.404060695786029e-05}, {""label"": 41, ""prob"": 2.5651479518273845e-05}, {""label"": 40, ""prob"": 1.6882328054634854e-05}, {""label"": 18, ""prob"": 1.380703724862542e-05}]",6633.51
