step,pool_index,attack,params,oracle_top1,oracle_p_top1,oracle_top5_json,elapsed_ms
320,2346,ff,"{""max_iter"": 300, ""lambda_reg"": 1e-05, ""alpha"": 0.5, ""ff_chunk"": 8}",29,0.999209,"[{""label"": 29, ""prob"": 0.9992089867591858}, {""label"": 31, ""prob"": 0.00045172899262979627}, {""label"": 30, ""prob"": 7.056011236272752e-05}, {""label"": 10, ""prob"": 6.963471241760999e-05}, {""label"": 11, ""prob"": 3.965279393014498e-05}]",3198.08
321,2481,ff,"{""max_iter"": 300, ""lambda_reg"": 1e-05, ""alpha"": 0.5, ""ff_chunk"": 8}",26,0.999769,"[{""label"": 26, ""prob"": 0.9997690320014954}, {""label"": 36, ""prob"": 0.00022867615916766226}, {""label"": 37, ""prob"": 1.2314947070990456e-06}, {""label"": 7, ""prob"": 7.156223205129209e-07}, {""label"": 39, ""prob"": 1.7895746395879542e-07}]",3198.08
322,190,ff,"{""max_iter"": 300, ""lambda_reg"": 1e-05, ""alpha"": 0.5, ""ff_chunk"": 8}",17,0.999666,"[{""label"": 17, ""prob"": 0.9996657371520996}, {""label"": 21, ""prob"": 0.0001528965512989089}, {""label"": 20, ""prob"": 8.619267464382574e-05}, {""label"": 1, ""prob"": 2.3317774321185425e-05}, {""label"": 11, ""prob"": 1.9536204490577802e-05}]",3198.08
323,1550,ff,"{""max_iter"": 300, ""lambda_reg"": 1e-05, ""alpha"": 0.5, ""ff_chunk"": 8}",26,0.999779,"[{""label"": 26, ""prob"": 0.9997788071632385}, {""label"": 36, ""prob"": 0.00021091566304676235}, {""label"": 7, ""prob"": 4.8111905925907195e-06}, {""label"": 37, ""prob"": 2.846936695277691e-06}, {""label"": 39, ""prob"": 2.03045601665508e-06}]",3198.08
324,760,ff,"{""max_iter"": 300, ""lambda_reg"": 1e-05, ""alpha"": 0.5, ""ff_chunk"": 8}",21,0.999850,"[{""label"": 21, ""prob"": 0.999849796295166}, {""label"": 18, ""prob"": 5.836289346916601e-05}, {""label"": 20, ""prob"": 3.261197343817912e-05}, {""label"": 24, ""prob"": 1.495018477726262e-05}, {""label"": 1, ""prob"": 1.4935776562197134e-05}]",3198.08
325,4965,ff,"{""max_iter"": 300, ""lambda_reg"": 1e-05, ""alpha"": 0.5, ""ff_chunk"": 8}",32,0.999974,"[{""label"": 32, ""prob"": 0.9999740123748779}, {""label"": 33, ""prob"": 1.0732201189966872e-05}, {""label"": 30, ""prob"": 2.877957285818411e-06}, {""label"": 29, ""prob"": 2.0988964024581946e-06}, {""label"": 27, ""prob"": 2.0801035134354606e-06}]",3198.08
326,3224,ff,"{""max_iter"": 300, ""lambda_reg"": 1e-05, ""alpha"": 0.5, ""ff_chunk"": 8}",6,0.998386,"[{""label"": 6, ""prob"": 0.9983863830566406}, {""label"": 9, ""prob"": 0.0003586180682759732}, {""label"": 5, ""prob"": 0.00018794444622471929}, {""label"": 18, ""prob"": 0.00011761688074329868}, {""label"": 12, ""prob"": 7.389098027488217e-05}]",3043.07
327,4776,ff,"{""max_iter"": 300, ""lambda_reg"": 1e-05, ""alpha"": 0.5, ""ff_chunk"": 8}",21,0.995055,"[{""label"": 21, ""prob"": 0.995055079460144}, {""label"": 18, ""prob"": 0.0028176680207252502}, {""label"": 22, ""prob"": 0.0012929062359035015}, {""label"": 20, ""prob"": 0.0002426247374387458}, {""label"": 24, ""prob"": 0.00022250806796364486}]",3043.07
328,3307,ff,"{""max_iter"": 300, ""lambda_reg"": 1e-05, ""alpha"": 0.5, ""ff_chunk"": 8}",9,0.999907,"[{""label"": 9, ""prob"": 0.9999070167541504}, {""label"": 6, ""prob"": 6.0905982536496595e-05}, {""label"": 2, ""prob"": 3.7055435768706957e-06}, {""label"": 28, ""prob"": 3.029783783858875e-06}, {""label"": 42, ""prob"": 2.8870308597106487e-06}]",3043.07
329,3757,ff,"{""max_iter"": 300, ""lambda_reg"": 1e-05, ""alpha"": 0.5, ""ff_chunk"": 8}",20,0.646399,"[{""label"": 20, ""prob"": 0.6463991403579712}, {""label"": 10, ""prob"": 0.17603044211864471}, {""label"": 17, ""prob"": 0.09550796449184418}, {""label"": 3, ""prob"": 0.06463497877120972}, {""label"": 18, ""prob"": 0.00817857962101698}]",3043.07
330,3367,ff,"{""max_iter"": 300, ""lambda_reg"": 1e-05, ""alpha"": 0.5, ""ff_chunk"": 8}",19,0.998657,"[{""label"": 19, ""prob"": 0.9986571073532104}, {""label"": 20, ""prob"": 0.0002745407400652766}, {""label"": 10, ""prob"": 0.00027323499671183527}, {""label"": 22, ""prob"": 0.00022387347416952252}, {""label"": 24, ""prob"": 0.00011970199557254091}]",3043.07
331,462,ff,"{""max_iter"": 300, ""lambda_reg"": 1e-05, ""alpha"": 0.5, ""ff_chunk"": 8}",39,0.999979,"[{""label"": 39, ""prob"": 0.9999794960021973}, {""label"": 37, ""prob"": 1.729020004859194e-05}, {""label"": 36, ""prob"": 1.5627076663804473e-06}, {""label"": 23, ""prob"": 8.16194358321809e-07}, {""label"": 41, ""prob"": 3.5119887797918636e-07}]",3043.07
332,5387,ff,"{""max_iter"": 300, ""lambda_reg"": 1e-05, ""alpha"": 0.5, ""ff_chunk"": 8}",39,0.999749,"[{""label"": 39, ""prob"": 0.999749481678009}, {""label"": 36, ""prob"": 0.00013899987970944494}, {""label"": 37, ""prob"": 7.065216777846217e-05}, {""label"": 27, ""prob"": 1.5184467883955222e-05}, {""label"": 23, ""prob"": 1.0729729183367454e-05}]",3043.07
333,1937,ff,"{""max_iter"": 300, ""lambda_reg"": 1e-05, ""alpha"": 0.5, ""ff_chunk"": 8}",12,0.772783,"[{""label"": 12, ""prob"": 0.7727825045585632}, {""label"": 38, ""prob"": 0.05605107918381691}, {""label"": 1, ""prob"": 0.0537792406976223}, {""label"": 34, ""prob"": 0.04813939332962036}, {""label"": 41, ""prob"": 0.01384829729795456}]",3043.07
334,4945,ff,"{""max_iter"": 300, ""lambda_reg"": 1e-05, ""alpha"": 0.5, ""ff_chunk"": 8}",19,0.999116,"[{""label"": 19, ""prob"": 0.9991160035133362}, {""label"": 22, ""prob"": 0.00026297205477021635}, {""label"": 20, ""prob"": 0.00020092319755349308}, {""label"": 10, ""prob"": 0.00013685839076060802}, {""label"": 24, ""prob"": 6.299860979197547e-05}]",3043.07
335,5913,ff,"{""max_iter"": 300, ""lambda_reg"": 1e-05, ""alpha"": 0.5, ""ff_chunk"": 8}",9,0.999931,"[{""label"": 9, ""prob"": 0.9999308586120605}, {""label"": 6, ""prob"": 4.6258533984655514e-05}, {""label"": 2, ""prob"": 2.5382671537954593e-06}, {""label"": 42, ""prob"": 2.3388945464830613e-06}, {""label"": 28, ""prob"": 2.09854783861374e-06}]",3043.07
336,3586,ff,"{""max_iter"": 300, ""lambda_reg"": 1e-05, ""alpha"": 0.5, ""ff_chunk"": 8}",2,0.995206,"[{""label"": 2, ""prob"": 0.995205819606781}, {""label"": 41, ""prob"": 0.002694165799766779}, {""label"": 9, ""prob"": 0.0005626857746392488}, {""label"": 42, ""prob"": 0.00030169342062436044}, {""label"": 38, ""prob"": 0.000239602813962847}]",3043.07
337,5600,ff,"{""max_iter"": 300, ""lambda_reg"": 1e-05, ""alpha"": 0.5, ""ff_chunk"": 8}",19,0.994043,"[{""label"": 19, ""prob"": 0.9940431714057922}, {""label"": 22, ""prob"": 0.00434197997674346}, {""label"": 24, ""prob"": 0.0005243704654276371}, {""label"": 20, ""prob"": 0.00023237838468048722}, {""label"": 21, ""prob"": 0.0001764020271366462}]",3043.07
338,206,ff,"{""max_iter"": 300, ""lambda_reg"": 1e-05, ""alpha"": 0.5, ""ff_chunk"": 8}",39,0.999876,"[{""label"": 39, ""prob"": 0.9998762607574463}, {""label"": 37, ""prob"": 0.00011040474055334926}, {""label"": 36, ""prob"": 9.288826731790323e-06}, {""label"": 23, ""prob"": 1.5814462130947504e-06}, {""label"": 41, ""prob"": 9.848486115515698e-07}]",3043.07
339,133,ff,"{""max_iter"": 300, ""lambda_reg"": 1e-05, ""alpha"": 0.5, ""ff_chunk"": 8}",9,0.999839,"[{""label"": 9, ""prob"": 0.999839186668396}, {""label"": 6, ""prob"": 8.16775209386833e-05}, {""label"": 2, ""prob"": 2.0111667254241183e-05}, {""label"": 28, ""prob"": 5.678774869011249e-06}, {""label"": 42, ""prob"": 4.883435849478701e-06}]",3043.07
340,1157,ff,"{""max_iter"": 300, ""lambda_reg"": 1e-05, ""alpha"": 0.5, ""ff_chunk"": 8}",41,0.999983,"[{""label"": 41, ""prob"": 0.9999830722808838}, {""label"": 38, ""prob"": 1.0989091606461443e-05}, {""label"": 34, ""prob"": 3.619396693466115e-06}, {""label"": 40, ""prob"": 1.2678068515015184e-06}, {""label"": 39, ""prob"": 2.436088664126146e-07}]",3043.07
341,4278,ff,"{""max_iter"": 300, ""lambda_reg"": 1e-05, ""alpha"": 0.5, ""ff_chunk"": 8}",2,0.998673,"[{""label"": 2, ""prob"": 0.9986732006072998}, {""label"": 41, ""prob"": 0.0007656471570953727}, {""label"": 42, ""prob"": 0.0001689186174189672}, {""label"": 40, ""prob"": 5.881352990400046e-05}, {""label"": 8, ""prob"": 4.9536633014213294e-05}]",3043.07
342,4558,ff,"{""max_iter"": 300, ""lambda_reg"": 1e-05, ""alpha"": 0.5, ""ff_chunk"": 8}",34,0.998806,"[{""label"": 34, ""prob"": 0.9988055229187012}, {""label"": 41, ""prob"": 0.0004289011121727526}, {""label"": 0, ""prob"": 0.0001598173112142831}, {""label"": 39, ""prob"": 5.752627839683555e-05}, {""label"": 1, ""prob"": 5.1355829782551154e-05}]",3043.07
343,4415,ff,"{""max_iter"": 300, ""lambda_reg"": 1e-05, ""alpha"": 0.5, ""ff_chunk"": 8}",39,0.999957,"[{""label"": 39, ""prob"": 0.9999572038650513}, {""label"": 37, ""prob"": 3.1881339964456856e-05}, {""label"": 36, ""prob"": 4.6902255235181656e-06}, {""label"": 27, ""prob"": 2.1223486328381114e-06}, {""label"": 23, ""prob"": 1.670658548391657e-06}]",3043.07
344,1687,ff,"{""max_iter"": 300, ""lambda_reg"": 1e-05, ""alpha"": 0.5, ""ff_chunk"": 8}",12,0.997495,"[{""label"": 12, ""prob"": 0.9974945783615112}, {""label"": 1, ""prob"": 0.0015060424339026213}, {""label"": 34, ""prob"": 0.0002989110362250358}, {""label"": 6, ""prob"": 0.00016509057604707778}, {""label"": 38, ""prob"": 8.06549287517555e-05}]",3043.07
345,1232,ff,"{""max_iter"": 300, ""lambda_reg"": 1e-05, ""alpha"": 0.5, ""ff_chunk"": 8}",2,0.999903,"[{""label"": 2, ""prob"": 0.9999033212661743}, {""label"": 41, ""prob"": 7.067961269058287e-05}, {""label"": 38, ""prob"": 1.1370801985322032e-05}, {""label"": 13, ""prob"": 4.737171821034281e-06}, {""label"": 37, ""prob"": 3.4708632483670954e-06}]",3043.07
346,4225,ff,"{""max_iter"": 300, ""lambda_reg"": 1e-05, ""alpha"": 0.5, ""ff_chunk"": 8}",3,0.991904,"[{""label"": 3, ""prob"": 0.991904079914093}, {""label"": 20, ""prob"": 0.006744126323610544}, {""label"": 10, ""prob"": 0.0007714089588262141}, {""label"": 24, ""prob"": 9.710356243886054e-05}, {""label"": 18, ""prob"": 9.619117918191478e-05}]",3043.07
347,2397,ff,"{""max_iter"": 300, ""lambda_reg"": 1e-05, ""alpha"": 0.5, ""ff_chunk"": 8}",2,0.998736,"[{""label"": 2, ""prob"": 0.9987359642982483}, {""label"": 41, ""prob"": 0.00048638629959896207}, {""label"": 42, ""prob"": 0.0002498939575161785}, {""label"": 12, ""prob"": 0.0001683372538536787}, {""label"": 40, ""prob"": 8.46825132612139e-05}]",3043.07
348,3972,ff,"{""max_iter"": 300, ""lambda_reg"": 1e-05, ""alpha"": 0.5, ""ff_chunk"": 8}",9,0.999891,"[{""label"": 9, ""prob"": 0.999890923500061}, {""label"": 6, ""prob"": 6.563500210177153e-05}, {""label"": 28, ""prob"": 4.524519681581296e-06}, {""label"": 2, ""prob"": 4.010643806395819e-06}, {""label"": 42, ""prob"": 2.797979959723307e-06}]",3043.07
349,4470,ff,"{""max_iter"": 300, ""lambda_reg"": 1e-05, ""alpha"": 0.5, ""ff_chunk"": 8}",39,0.999729,"[{""label"": 39, ""prob"": 0.999729335308075}, {""label"": 37, ""prob"": 0.00017255199782084674}, {""label"": 36, ""prob"": 7.745262701064348e-05}, {""label"": 27, ""prob"": 1.2167886779934634e-05}, {""label"": 23, ""prob"": 1.7155732621176867e-06}]",3043.07
350,702,ff,"{""max_iter"": 300, ""lambda_reg"": 1e-05, ""alpha"": 0.5, ""ff_chunk"": 8}",1,0.999568,"[{""label"": 1, ""prob"": 0.9995680451393127}, {""label"": 7, ""prob"": 9.333610069006681e-05}, {""label"": 0, ""prob"": 6.71582602080889e-05}, {""label"": 41, ""prob"": 4.855679435422644e-05}, {""label"": 12, ""prob"": 3.761536572710611e-05}]",3043.07
351,3610,ff,"{""max_iter"": 300, ""lambda_reg"": 1e-05, ""alpha"": 0.5, ""ff_chunk"": 8}",9,0.999823,"[{""label"": 9, ""prob"": 0.9998230338096619}, {""label"": 6, ""prob"": 9.506499918643385e-05}, {""label"": 2, ""prob"": 1.29815744003281e-05}, {""label"": 42, ""prob"": 6.473339453805238e-06}, {""label"": 28, ""prob"": 5.537701326829847e-06}]",3043.07
352,2862,ff,"{""max_iter"": 300, ""lambda_reg"": 1e-05, ""alpha"": 0.5, ""ff_chunk"": 8}",2,0.999852,"[{""label"": 2, ""prob"": 0.9998519420623779}, {""label"": 41, ""prob"": 4.586744762491435e-05}, {""label"": 38, ""prob"": 2.606332600407768e-05}, {""label"": 7, ""prob"": 1.52977754623862e-05}, {""label"": 12, ""prob"": 1.3098177987558302e-05}]",3043.07
353,1439,ff,"{""max_iter"": 300, ""lambda_reg"": 1e-05, ""alpha"": 0.5, ""ff_chunk"": 8}",41,0.999976,"[{""label"": 41, ""prob"": 0.9999758005142212}, {""label"": 40, ""prob"": 9.72966336121317e-06}, {""label"": 34, ""prob"": 5.153551228431752e-06}, {""label"": 12, ""prob"": 4.180013547738781e-06}, {""label"": 38, ""prob"": 2.4533833311579656e-06}]",3043.07
354,5163,ff,"{""max_iter"": 300, ""lambda_reg"": 1e-05, ""alpha"": 0.5, ""ff_chunk"": 8}",4,0.999901,"[{""label"": 4, ""prob"": 0.9999010562896729}, {""label"": 6, ""prob"": 2.260154542454984e-05}, {""label"": 7, ""prob"": 2.151543230866082e-05}, {""label"": 9, ""prob"": 7.970981641847175e-06}, {""label"": 12, ""prob"": 7.4275967563153245e-06}]",3043.07
355,1836,ff,"{""max_iter"": 300, ""lambda_reg"": 1e-05, ""alpha"": 0.5, ""ff_chunk"": 8}",42,0.999950,"[{""label"": 42, ""prob"": 0.9999499320983887}, {""label"": 8, ""prob"": 1.2284218428249005e-05}, {""label"": 2, ""prob"": 9.095693712879438e-06}, {""label"": 36, ""prob"": 8.44621808937518e-06}, {""label"": 7, ""prob"": 6.17307705397252e-06}]",3043.07
356,1304,ff,"{""max_iter"": 300, ""lambda_reg"": 1e-05, ""alpha"": 0.5, ""ff_chunk"": 8}",9,0.999920,"[{""label"": 9, ""prob"": 0.9999203681945801}, {""label"": 6, ""prob"": 5.184995461604558e-05}, {""label"": 28, ""prob"": 2.9673512926819967e-06}, {""label"": 2, ""prob"": 1.8133864614355844e-06}, {""label"": 30, ""prob"": 1.7714976365823532e-06}]",3043.07
357,2760,ff,"{""max_iter"": 300, ""lambda_reg"": 1e-05, ""alpha"": 0.5, ""ff_chunk"": 8}",6,0.999904,"[{""label"": 6, ""prob"": 0.9999039173126221}, {""label"": 12, ""prob"": 2.9421771614579484e-05}, {""label"": 41, ""prob"": 1.1456831998657435e-05}, {""label"": 33, ""prob"": 8.505992809659801e-06}, {""label"": 40, ""prob"": 6.33737226962694e-06}]",3043.07
358,2360,ff,"{""max_iter"": 300, ""lambda_reg"": 1e-05, ""alpha"": 0.5, ""ff_chunk"": 8}",6,0.999327,"[{""label"": 6, ""prob"": 0.9993274211883545}, {""label"": 12, ""prob"": 0.00016911649436224252}, {""label"": 40, ""prob"": 0.00012580034672282636}, {""label"": 41, ""prob"": 0.00010650422336766496}, {""label"": 18, ""prob"": 3.0921950383344665e-05}]",2955.83
359,5458,ff,"{""max_iter"": 300, ""lambda_reg"": 1e-05, ""alpha"": 0.5, ""ff_chunk"": 8}",23,0.999885,"[{""label"": 23, ""prob"": 0.999884843826294}, {""label"": 38, ""prob"": 2.5394541808054782e-05}, {""label"": 39, ""prob"": 2.4065528123173863e-05}, {""label"": 8, ""prob"": 1.810703361115884e-05}, {""label"": 12, ""prob"": 1.73185981111601e-05}]",2955.83
360,3708,ff,"{""max_iter"": 300, ""lambda_reg"": 1e-05, ""alpha"": 0.5, ""ff_chunk"": 8}",4,0.999957,"[{""label"": 4, ""prob"": 0.9999572038650513}, {""label"": 9, ""prob"": 1.0908513104368467e-05}, {""label"": 6, ""prob"": 1.030844941851683e-05}, {""label"": 5, ""prob"": 6.380148533935426e-06}, {""label"": 7, ""prob"": 4.855816314375261e-06}]",2955.83
361,962,ff,"{""max_iter"": 300, ""lambda_reg"": 1e-05, ""alpha"": 0.5, ""ff_chunk"": 8}",4,0.999291,"[{""label"": 4, ""prob"": 0.999291181564331}, {""label"": 9, ""prob"": 0.00022809432994108647}, {""label"": 5, ""prob"": 0.00017613935051485896}, {""label"": 6, ""prob"": 0.0001549996668472886}, {""label"": 10, ""prob"": 2.4454258891637437e-05}]",2955.83
362,1062,ff,"{""max_iter"": 300, ""lambda_reg"": 1e-05, ""alpha"": 0.5, ""ff_chunk"": 8}",10,0.999859,"[{""label"": 10, ""prob"": 0.9998592138290405}, {""label"": 17, ""prob"": 5.0271712098037824e-05}, {""label"": 19, ""prob"": 1.9189497834304348e-05}, {""label"": 5, ""prob"": 9.92233708529966e-06}, {""label"": 20, ""prob"": 9.420082278666086e-06}]",2955.83
363,4644,ff,"{""max_iter"": 300, ""lambda_reg"": 1e-05, ""alpha"": 0.5, ""ff_chunk"": 8}",37,0.999798,"[{""label"": 37, ""prob"": 0.9997983574867249}, {""label"": 36, ""prob"": 0.0001805796637199819}, {""label"": 39, ""prob"": 9.21643731999211e-06}, {""label"": 13, ""prob"": 8.750297638471238e-06}, {""label"": 26, ""prob"": 1.166531660601322e-06}]",2955.83
364,1973,ff,"{""max_iter"": 300, ""lambda_reg"": 1e-05, ""alpha"": 0.5, ""ff_chunk"": 8}",34,0.999683,"[{""label"": 34, ""prob"": 0.9996827840805054}, {""label"": 41, ""prob"": 8.104158041533083e-05}, {""label"": 0, ""prob"": 6.0801856307080016e-05}, {""label"": 1, ""prob"": 1.9906303350580856e-05}, {""label"": 12, ""prob"": 1.610955223441124e-05}]",2955.83
365,1307,ff,"{""max_iter"": 300, ""lambda_reg"": 1e-05, ""alpha"": 0.5, ""ff_chunk"": 8}",5,0.594569,"[{""label"": 5, ""prob"": 0.5945693850517273}, {""label"": 7, ""prob"": 0.39173397421836853}, {""label"": 8, ""prob"": 0.0022919706534594297}, {""label"": 42, ""prob"": 0.001996598206460476}, {""label"": 10, ""prob"": 0.001626511919312179}]",2955.83
366,5492,ff,"{""max_iter"": 300, ""lambda_reg"": 1e-05, ""alpha"": 0.5, ""ff_chunk"": 8}",6,0.999888,"[{""label"": 6, ""prob"": 0.9998879432678223}, {""label"": 12, ""prob"": 4.056512989336625e-05}, {""label"": 9, ""prob"": 3.1209983717417344e-05}, {""label"": 40, ""prob"": 1.0184450729866512e-05}, {""label"": 41, ""prob"": 1.0036801540991291e-05}]",2955.83
367,4481,ff,"{""max_iter"": 300, ""lambda_reg"": 1e-05, ""alpha"": 0.5, ""ff_chunk"": 8}",34,0.999472,"[{""label"": 34, ""prob"": 0.9994723200798035}, {""label"": 0, ""prob"": 0.00021332810865715146}, {""label"": 41, ""prob"": 0.00011948502651648596}, {""label"": 39, ""prob"": 2.483571006450802e-05}, {""label"": 1, ""prob"": 2.118847805832047e-05}]",2955.83
368,2860,ff,"{""max_iter"": 300, ""lambda_reg"": 1e-05, ""alpha"": 0.5, ""ff_chunk"": 8}",37,0.998930,"[{""label"": 37, ""prob"": 0.9989303946495056}, {""label"": 36, ""prob"": 0.0010445707011967897}, {""label"": 13, ""prob"": 1.3418783055385575e-05}, {""label"": 39, ""prob"": 4.214976797811687e-06}, {""label"": 16, ""prob"": 2.2608078324992675e-06}]",2955.83
369,106,ff,"{""max_iter"": 300, ""lambda_reg"": 1e-05, ""alpha"": 0.5, ""ff_chunk"": 8}",12,0.999524,"[{""label"": 12, ""prob"": 0.9995242357254028}, {""label"": 38, ""prob"": 0.0002831205783877522}, {""label"": 41, ""prob"": 5.85822926950641e-05}, {""label"": 34, ""prob"": 5.0740247388603166e-05}, {""label"": 1, ""prob"": 2.6181314751738682e-05}]",2955.83
370,4980,ff,"{""max_iter"": 300, ""lambda_reg"": 1e-05, ""alpha"": 0.5, ""ff_chunk"": 8}",2,0.999785,"[{""label"": 2, ""prob"": 0.9997854828834534}, {""label"": 42, ""prob"": 0.000106614432297647}, {""label"": 8, ""prob"": 3.5785029467660934e-05}, {""label"": 13, ""prob"": 1.2266325029486325e-05}, {""label"": 6, ""prob"": 1.1528245522640646e-05}]",2955.83
371,2404,ff,"{""max_iter"": 300, ""lambda_reg"": 1e-05, ""alpha"": 0.5, ""ff_chunk"": 8}",1,0.999947,"[{""label"": 1, ""prob"": 0.9999474287033081}, {""label"": 34, ""prob"": 1.2246954611327965e-05}, {""label"": 12, ""prob"": 1.173697819467634e-05}, {""label"": 0, ""prob"": 5.376040917326463e-06}, {""label"": 38, ""prob"": 4.628778697224334e-06}]",2955.83
372,1953,ff,"{""max_iter"": 300, ""lambda_reg"": 1e-05, ""alpha"": 0.5, ""ff_chunk"": 8}",40,0.999817,"[{""label"": 40, ""prob"": 0.9998168349266052}, {""label"": 1, ""prob"": 4.304030881030485e-05}, {""label"": 41, ""prob"": 4.116703348699957e-05}, {""label"": 38, ""prob"": 4.057949627167545e-05}, {""label"": 12, ""prob"": 1.611627703823615e-05}]",2955.83
373,2144,ff,"{""max_iter"": 300, ""lambda_reg"": 1e-05, ""alpha"": 0.5, ""ff_chunk"": 8}",40,0.998992,"[{""label"": 40, ""prob"": 0.9989920258522034}, {""label"": 1, ""prob"": 0.0003412416554056108}, {""label"": 38, ""prob"": 0.00032987003214657307}, {""label"": 41, ""prob"": 0.00023871846497058868}, {""label"": 12, ""prob"": 4.0450238884659484e-05}]",2955.83
374,1325,ff,"{""max_iter"": 300, ""lambda_reg"": 1e-05, ""alpha"": 0.5, ""ff_chunk"": 8}",1,0.999931,"[{""label"": 1, ""prob"": 0.9999309778213501}, {""label"": 0, ""prob"": 2.6715486455941573e-05}, {""label"": 6, ""prob"": 4.179682946414687e-06}, {""label"": 21, ""prob"": 3.7918377984169638e-06}, {""label"": 24, ""prob"": 3.535470568749588e-06}]",2955.83
375,343,ff,"{""max_iter"": 300, ""lambda_reg"": 1e-05, ""alpha"": 0.5, ""ff_chunk"": 8}",32,0.911804,"[{""label"": 32, ""prob"": 0.9118037223815918}, {""label"": 3, ""prob"": 0.0177717637270689}, {""label"": 27, ""prob"": 0.01219746470451355}, {""label"": 5, ""prob"": 0.011918445117771626}, {""label"": 36, ""prob"": 0.010737967677414417}]",2955.83
376,3800,ff,"{""max_iter"": 300, ""lambda_reg"": 1e-05, ""alpha"": 0.5, ""ff_chunk"": 8}",14,0.999655,"[{""label"": 14, ""prob"": 0.9996552467346191}, {""label"": 11, ""prob"": 0.0002458854578435421}, {""label"": 3, ""prob"": 3.1092662538867444e-05}, {""label"": 30, ""prob"": 1.417050134477904e-05}, {""label"": 10, ""prob"": 1.1209233889530879e-05}]",2955.83
377,2659,ff,"{""max_iter"": 300, ""lambda_reg"": 1e-05, ""alpha"": 0.5, ""ff_chunk"": 8}",36,0.999107,"[{""label"": 36, ""prob"": 0.9991069436073303}, {""label"": 37, ""prob"": 0.000878520542755723}, {""label"": 39, ""prob"": 5.6584635785839055e-06}, {""label"": 33, ""prob"": 3.089866822847398e-06}, {""label"": 26, ""prob"": 2.468965021762415e-06}]",2955.83
378,3006,ff,"{""max_iter"": 300, ""lambda_reg"": 1e-05, ""alpha"": 0.5, ""ff_chunk"": 8}",37,0.999469,"[{""label"": 37, ""prob"": 0.9994688630104065}, {""label"": 36, ""prob"": 0.0005173466634005308}, {""label"": 39, ""prob"": 5.909022547712084e-06}, {""label"": 16, ""prob"": 2.815008656398277e-06}, {""label"": 13, ""prob"": 2.4406422198808286e-06}]",2955.83
379,1743,ff,"{""max_iter"": 300, ""lambda_reg"": 1e-05, ""alpha"": 0.5, ""ff_chunk"": 8}",1,0.853763,"[{""label"": 1, ""prob"": 0.8537628650665283}, {""label"": 12, ""prob"": 0.1435256004333496}, {""label"": 0, ""prob"": 0.000537656364031136}, {""label"": 38, ""prob"": 0.000493251602165401}, {""label"": 34, ""prob"": 0.0003199823258910328}]",2955.83
380,1686,ff,"{""max_iter"": 300, ""lambda_reg"": 1e-05, ""alpha"": 0.5, ""ff_chunk"": 8}",32,0.995744,"[{""label"": 32, ""prob"": 0.9957435727119446}, {""label"": 33, ""prob"": 0.003191097406670451}, {""label"": 31, ""prob"": 0.0005506837042048573}, {""label"": 35, ""prob"": 0.00036878386163152754}, {""label"": 30, ""prob"": 2.9278851798153482e-05}]",2955.83
381,183,ff,"{""max_iter"": 300, ""lambda_reg"": 1e-05, ""alpha"": 0.5, ""ff_chunk"": 8}",34,0.999453,"[{""label"": 34, ""prob"": 0.9994526505470276}, {""label"": 41, ""prob"": 0.000250715616857633}, {""label"": 0, ""prob"": 8.629733201814815e-05}, {""label"": 39, ""prob"": 2.8577913326444104e-05}, {""label"": 38, ""prob"": 2.650188071129378e-05}]",2955.83
382,1588,ff,"{""max_iter"": 300, ""lambda_reg"": 1e-05, ""alpha"": 0.5, ""ff_chunk"": 8}",33,0.993871,"[{""label"": 33, ""prob"": 0.9938708543777466}, {""label"": 32, ""prob"": 0.0027911330107599497}, {""label"": 31, ""prob"": 0.0011266220826655626}, {""label"": 35, ""prob"": 0.0006740397657267749}, {""label"": 28, ""prob"": 0.0005618412978947163}]",2955.83
383,4048,ff,"{""max_iter"": 300, ""lambda_reg"": 1e-05, ""alpha"": 0.5, ""ff_chunk"": 8}",5,0.998051,"[{""label"": 5, ""prob"": 0.9980510473251343}, {""label"": 10, ""prob"": 0.0011736672604456544}, {""label"": 7, ""prob"": 9.21818136703223e-05}, {""label"": 13, ""prob"": 6.04913366260007e-05}, {""label"": 24, ""prob"": 5.426396819530055e-05}]",2955.83
384,2742,ff,"{""max_iter"": 300, ""lambda_reg"": 1e-05, ""alpha"": 0.5, ""ff_chunk"": 8}",33,0.990484,"[{""label"": 33, ""prob"": 0.9904839992523193}, {""label"": 32, ""prob"": 0.0041464101523160934}, {""label"": 30, ""prob"": 0.0014969081385061145}, {""label"": 31, ""prob"": 0.0013206842122599483}, {""label"": 27, ""prob"": 0.0012306368444114923}]",2955.83
385,4557,ff,"{""max_iter"": 300, ""lambda_reg"": 1e-05, ""alpha"": 0.5, ""ff_chunk"": 8}",8,0.999813,"[{""label"": 8, ""prob"": 0.9998131394386292}, {""label"": 40, ""prob"": 3.781899067689665e-05}, {""label"": 42, ""prob"": 3.644808384706266e-05}, {""label"": 16, ""prob"": 2.3717357180430554e-05}, {""label"": 38, ""prob"": 1.534693547000643e-05}]",2955.83
