step,pool_index,attack,params,oracle_top1,oracle_p_top1,oracle_top5_json,elapsed_ms
338,4978,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",29,0.711707,"[{""label"": 29, ""prob"": 0.7117071747779846}, {""label"": 30, ""prob"": 0.14815402030944824}, {""label"": 28, ""prob"": 0.021215779706835747}, {""label"": 27, ""prob"": 0.018472878262400627}, {""label"": 1, ""prob"": 0.015594098716974258}]",103167.46
339,2125,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",36,0.993371,"[{""label"": 36, ""prob"": 0.9933710098266602}, {""label"": 37, ""prob"": 0.006340238265693188}, {""label"": 39, ""prob"": 7.86368254921399e-05}, {""label"": 33, ""prob"": 4.546630225377157e-05}, {""label"": 16, ""prob"": 2.9924214686616324e-05}]",103167.46
340,3305,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",36,0.998782,"[{""label"": 36, ""prob"": 0.9987824559211731}, {""label"": 37, ""prob"": 0.001130615477450192}, {""label"": 39, ""prob"": 2.104394843627233e-05}, {""label"": 16, ""prob"": 1.1905114661203697e-05}, {""label"": 33, ""prob"": 1.0358564395573922e-05}]",103167.46
341,2929,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",37,0.996897,"[{""label"": 37, ""prob"": 0.9968972206115723}, {""label"": 36, ""prob"": 0.0030863150022923946}, {""label"": 39, ""prob"": 1.296970913244877e-05}, {""label"": 26, ""prob"": 9.1115771283512e-07}, {""label"": 13, ""prob"": 7.805676887073787e-07}]",103167.46
342,5513,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",29,0.999114,"[{""label"": 29, ""prob"": 0.9991136193275452}, {""label"": 31, ""prob"": 0.0003840432036668062}, {""label"": 30, ""prob"": 0.0001477258774684742}, {""label"": 10, ""prob"": 8.341683133039623e-05}, {""label"": 11, ""prob"": 6.258401117520407e-05}]",103167.46
343,3636,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",37,0.999754,"[{""label"": 37, ""prob"": 0.9997536540031433}, {""label"": 36, ""prob"": 0.00023698006407357752}, {""label"": 39, ""prob"": 6.059554380044574e-06}, {""label"": 13, ""prob"": 1.295919560106995e-06}, {""label"": 16, ""prob"": 8.044061701184546e-07}]",103167.46
344,3006,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",37,0.999469,"[{""label"": 37, ""prob"": 0.9994688630104065}, {""label"": 36, ""prob"": 0.0005173466634005308}, {""label"": 39, ""prob"": 5.909022547712084e-06}, {""label"": 16, ""prob"": 2.815008656398277e-06}, {""label"": 13, ""prob"": 2.4406422198808286e-06}]",103167.46
345,2237,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",30,0.999694,"[{""label"": 30, ""prob"": 0.9996939897537231}, {""label"": 33, ""prob"": 0.00016405277710873634}, {""label"": 31, ""prob"": 0.00011836906196549535}, {""label"": 27, ""prob"": 1.722955312288832e-05}, {""label"": 32, ""prob"": 2.4343964923900785e-06}]",103167.46
346,4478,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",26,0.919391,"[{""label"": 26, ""prob"": 0.9193910956382751}, {""label"": 36, ""prob"": 0.07837782055139542}, {""label"": 37, ""prob"": 0.0013437852030619979}, {""label"": 7, ""prob"": 0.0003175627498421818}, {""label"": 5, ""prob"": 0.00028400588780641556}]",103167.46
347,2045,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",27,0.999931,"[{""label"": 27, ""prob"": 0.9999308586120605}, {""label"": 33, ""prob"": 2.3764712750562467e-05}, {""label"": 32, ""prob"": 1.832856833061669e-05}, {""label"": 35, ""prob"": 7.789752999087796e-06}, {""label"": 30, ""prob"": 7.016385097813327e-06}]",103167.46
348,4593,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",30,0.999916,"[{""label"": 30, ""prob"": 0.9999163150787354}, {""label"": 33, ""prob"": 3.140129047096707e-05}, {""label"": 31, ""prob"": 2.4222772481152788e-05}, {""label"": 27, ""prob"": 2.2110640202299692e-05}, {""label"": 32, ""prob"": 2.2953536245040596e-06}]",103167.46
349,2122,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",37,0.999893,"[{""label"": 37, ""prob"": 0.9998925924301147}, {""label"": 36, ""prob"": 0.00010465280502103269}, {""label"": 39, ""prob"": 1.3687675846085767e-06}, {""label"": 13, ""prob"": 6.753870707143506e-07}, {""label"": 26, ""prob"": 4.682965482061263e-07}]",103167.46
350,3045,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",26,0.772618,"[{""label"": 26, ""prob"": 0.7726183533668518}, {""label"": 36, ""prob"": 0.2085539549589157}, {""label"": 37, ""prob"": 0.015692031010985374}, {""label"": 5, ""prob"": 0.0009048255742527544}, {""label"": 39, ""prob"": 0.0005549252382479608}]",103167.46
351,1280,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",37,0.981238,"[{""label"": 37, ""prob"": 0.9812377095222473}, {""label"": 36, ""prob"": 0.018575726076960564}, {""label"": 39, ""prob"": 8.64670000737533e-05}, {""label"": 26, ""prob"": 2.8272232157178223e-05}, {""label"": 16, ""prob"": 2.4599956304882653e-05}]",103167.46
352,5472,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",36,0.999833,"[{""label"": 36, ""prob"": 0.9998329877853394}, {""label"": 42, ""prob"": 0.00010787855717353523}, {""label"": 37, ""prob"": 5.1392678869888186e-05}, {""label"": 32, ""prob"": 4.060836090502562e-06}, {""label"": 26, ""prob"": 2.4296853098348947e-06}]",103167.46
353,1532,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",17,0.998949,"[{""label"": 17, ""prob"": 0.9989492297172546}, {""label"": 20, ""prob"": 0.000809650169685483}, {""label"": 21, ""prob"": 0.00012126356887165457}, {""label"": 11, ""prob"": 2.9189255656092428e-05}, {""label"": 1, ""prob"": 2.7674388547893614e-05}]",103167.46
354,5087,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",7,0.999906,"[{""label"": 7, ""prob"": 0.9999057054519653}, {""label"": 26, ""prob"": 4.303342939238064e-05}, {""label"": 42, ""prob"": 3.396522515686229e-05}, {""label"": 36, ""prob"": 9.526731446385384e-06}, {""label"": 2, ""prob"": 4.974848252459196e-06}]",103167.46
355,4699,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",4,0.999924,"[{""label"": 4, ""prob"": 0.9999237060546875}, {""label"": 6, ""prob"": 2.796656553982757e-05}, {""label"": 9, ""prob"": 6.919161023688503e-06}, {""label"": 7, ""prob"": 6.821719125582604e-06}, {""label"": 5, ""prob"": 4.906312369712396e-06}]",103167.46
356,2387,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",14,0.578334,"[{""label"": 14, ""prob"": 0.578334391117096}, {""label"": 30, ""prob"": 0.13009031116962433}, {""label"": 25, ""prob"": 0.0986713320016861}, {""label"": 27, ""prob"": 0.05216722562909126}, {""label"": 3, ""prob"": 0.03755586966872215}]",103167.46
357,2852,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",30,0.999882,"[{""label"": 30, ""prob"": 0.9998822212219238}, {""label"": 31, ""prob"": 4.751888627652079e-05}, {""label"": 27, ""prob"": 3.490815288387239e-05}, {""label"": 33, ""prob"": 2.6141657144762576e-05}, {""label"": 29, ""prob"": 5.841280653839931e-06}]",103167.46
358,5121,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",4,0.999819,"[{""label"": 4, ""prob"": 0.9998188614845276}, {""label"": 6, ""prob"": 4.309453288442455e-05}, {""label"": 7, ""prob"": 2.3670989321544766e-05}, {""label"": 9, ""prob"": 1.5275503756129183e-05}, {""label"": 5, ""prob"": 1.2184734259790275e-05}]",103289.51
359,4640,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",4,0.999359,"[{""label"": 4, ""prob"": 0.9993588328361511}, {""label"": 5, ""prob"": 0.00023308982781600207}, {""label"": 9, ""prob"": 0.00010005469084717333}, {""label"": 6, ""prob"": 7.246511086123064e-05}, {""label"": 7, ""prob"": 3.445627589826472e-05}]",103289.51
360,190,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",17,0.999698,"[{""label"": 17, ""prob"": 0.9996980428695679}, {""label"": 21, ""prob"": 0.00012565356155391783}, {""label"": 20, ""prob"": 7.648637256352231e-05}, {""label"": 1, ""prob"": 2.6540434191701934e-05}, {""label"": 11, ""prob"": 1.7690232198219746e-05}]",103289.51
361,2539,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",4,0.999822,"[{""label"": 4, ""prob"": 0.9998219609260559}, {""label"": 6, ""prob"": 5.319217962096445e-05}, {""label"": 9, ""prob"": 1.7079815734177828e-05}, {""label"": 7, ""prob"": 1.3818378647556528e-05}, {""label"": 12, ""prob"": 1.2020234862575307e-05}]",103289.51
362,3816,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",4,0.999864,"[{""label"": 4, ""prob"": 0.9998635053634644}, {""label"": 6, ""prob"": 3.5028318961849436e-05}, {""label"": 7, ""prob"": 1.57035519805504e-05}, {""label"": 9, ""prob"": 9.647884326113854e-06}, {""label"": 24, ""prob"": 7.689674930588808e-06}]",103289.51
363,5163,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",4,0.999901,"[{""label"": 4, ""prob"": 0.9999010562896729}, {""label"": 6, ""prob"": 2.260154542454984e-05}, {""label"": 7, ""prob"": 2.151543230866082e-05}, {""label"": 9, ""prob"": 7.970981641847175e-06}, {""label"": 12, ""prob"": 7.4275967563153245e-06}]",103289.51
364,2612,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",10,0.999774,"[{""label"": 10, ""prob"": 0.9997736811637878}, {""label"": 19, ""prob"": 6.971807306399569e-05}, {""label"": 17, ""prob"": 5.8711026213131845e-05}, {""label"": 20, ""prob"": 1.3883081919630058e-05}, {""label"": 5, ""prob"": 1.3047024367551785e-05}]",103289.51
365,2115,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",10,0.999207,"[{""label"": 10, ""prob"": 0.9992074370384216}, {""label"": 19, ""prob"": 0.00027273845626041293}, {""label"": 17, ""prob"": 0.0001767466455930844}, {""label"": 20, ""prob"": 0.00010430728434585035}, {""label"": 29, ""prob"": 7.354740228038281e-05}]",103289.51
366,26,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",42,0.959641,"[{""label"": 42, ""prob"": 0.9596413373947144}, {""label"": 12, ""prob"": 0.03259606659412384}, {""label"": 1, ""prob"": 0.0037178541533648968}, {""label"": 2, ""prob"": 0.001169706811197102}, {""label"": 34, ""prob"": 0.001066471915692091}]",103289.51
367,2164,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",34,0.999708,"[{""label"": 34, ""prob"": 0.9997081160545349}, {""label"": 41, ""prob"": 0.00014908253797329962}, {""label"": 0, ""prob"": 3.469122020760551e-05}, {""label"": 38, ""prob"": 1.4248982552089728e-05}, {""label"": 12, ""prob"": 1.0560858754615765e-05}]",103289.51
368,1536,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",2,0.999891,"[{""label"": 2, ""prob"": 0.9998906850814819}, {""label"": 42, ""prob"": 2.7421023332863115e-05}, {""label"": 8, ""prob"": 1.8835105947800912e-05}, {""label"": 13, ""prob"": 1.3737309018324595e-05}, {""label"": 37, ""prob"": 1.0302300324838143e-05}]",103289.51
369,2091,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",4,0.999848,"[{""label"": 4, ""prob"": 0.9998483657836914}, {""label"": 5, ""prob"": 2.8421853130566888e-05}, {""label"": 6, ""prob"": 2.4778822989901528e-05}, {""label"": 24, ""prob"": 1.9657016309793107e-05}, {""label"": 19, ""prob"": 8.132271432259586e-06}]",103289.51
370,4041,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",10,0.996107,"[{""label"": 10, ""prob"": 0.9961065649986267}, {""label"": 13, ""prob"": 0.0019180616363883018}, {""label"": 17, ""prob"": 0.0008898052619770169}, {""label"": 5, ""prob"": 0.0006943599437363446}, {""label"": 18, ""prob"": 0.00010319749708287418}]",103289.51
371,645,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",9,0.999851,"[{""label"": 9, ""prob"": 0.9998507499694824}, {""label"": 6, ""prob"": 0.00013722536095883697}, {""label"": 42, ""prob"": 2.015466861848836e-06}, {""label"": 2, ""prob"": 1.4710889217894874e-06}, {""label"": 30, ""prob"": 6.843952178314794e-07}]",103289.51
372,2440,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",28,0.993979,"[{""label"": 28, ""prob"": 0.9939789772033691}, {""label"": 35, ""prob"": 0.0015152479754760861}, {""label"": 29, ""prob"": 0.0010212335037067533}, {""label"": 33, ""prob"": 0.0009685899713076651}, {""label"": 27, ""prob"": 0.0009317455114796758}]",103289.51
373,1958,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",16,0.999872,"[{""label"": 16, ""prob"": 0.9998717308044434}, {""label"": 24, ""prob"": 2.5502962671453133e-05}, {""label"": 13, ""prob"": 1.8107950381818227e-05}, {""label"": 25, ""prob"": 1.7517819287604652e-05}, {""label"": 4, ""prob"": 1.0623037269397173e-05}]",103289.51
374,1852,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",4,0.985491,"[{""label"": 4, ""prob"": 0.9854912757873535}, {""label"": 5, ""prob"": 0.013920482248067856}, {""label"": 24, ""prob"": 0.00011915860523004085}, {""label"": 6, ""prob"": 0.0001176566511276178}, {""label"": 22, ""prob"": 0.00011102588177891448}]",103289.51
375,3591,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",40,0.999458,"[{""label"": 40, ""prob"": 0.9994582533836365}, {""label"": 1, ""prob"": 0.00017959886463358998}, {""label"": 38, ""prob"": 0.00015253234596457332}, {""label"": 41, ""prob"": 0.00012818691902793944}, {""label"": 34, ""prob"": 2.5484541765763424e-05}]",103289.51
376,3989,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",4,0.999807,"[{""label"": 4, ""prob"": 0.9998067021369934}, {""label"": 6, ""prob"": 4.320688822190277e-05}, {""label"": 7, ""prob"": 2.8148981073172763e-05}, {""label"": 9, ""prob"": 2.0461153326323256e-05}, {""label"": 38, ""prob"": 8.608779353380669e-06}]",103289.51
377,3949,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",2,0.999780,"[{""label"": 2, ""prob"": 0.999779999256134}, {""label"": 8, ""prob"": 5.2598748879972845e-05}, {""label"": 42, ""prob"": 3.284919148427434e-05}, {""label"": 13, ""prob"": 3.0702005460625514e-05}, {""label"": 6, ""prob"": 2.376518204982858e-05}]",103289.51
378,4536,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",4,0.999786,"[{""label"": 4, ""prob"": 0.9997863173484802}, {""label"": 5, ""prob"": 5.4784599342383444e-05}, {""label"": 6, ""prob"": 3.9483991713495925e-05}, {""label"": 9, ""prob"": 2.3676811906625517e-05}, {""label"": 7, ""prob"": 1.823498314479366e-05}]",103289.51
379,3924,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",10,0.998781,"[{""label"": 10, ""prob"": 0.9987806677818298}, {""label"": 17, ""prob"": 0.0007149394950829446}, {""label"": 19, ""prob"": 0.00012488615175243467}, {""label"": 13, ""prob"": 0.00011277972953394055}, {""label"": 11, ""prob"": 5.5215583415701985e-05}]",103289.51
380,5926,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",3,0.999469,"[{""label"": 3, ""prob"": 0.9994694590568542}, {""label"": 24, ""prob"": 0.00034554244484752417}, {""label"": 13, ""prob"": 5.85347406740766e-05}, {""label"": 18, ""prob"": 1.620318835193757e-05}, {""label"": 1, ""prob"": 1.4388975614565425e-05}]",103289.51
381,1271,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",23,0.998285,"[{""label"": 23, ""prob"": 0.9982849955558777}, {""label"": 12, ""prob"": 0.0012475581606850028}, {""label"": 0, ""prob"": 0.0001189032118418254}, {""label"": 38, ""prob"": 7.928437844384462e-05}, {""label"": 8, ""prob"": 5.34844548383262e-05}]",103289.51
382,1533,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",16,0.999885,"[{""label"": 16, ""prob"": 0.9998849630355835}, {""label"": 24, ""prob"": 3.9152204408310354e-05}, {""label"": 8, ""prob"": 1.4546080819854978e-05}, {""label"": 25, ""prob"": 1.1328660548315383e-05}, {""label"": 4, ""prob"": 8.267809789685998e-06}]",103289.51
383,1844,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",16,0.999969,"[{""label"": 16, ""prob"": 0.9999686479568481}, {""label"": 25, ""prob"": 7.865938641771208e-06}, {""label"": 14, ""prob"": 7.2922525760077406e-06}, {""label"": 13, ""prob"": 4.570766577671748e-06}, {""label"": 11, ""prob"": 2.364924966968829e-06}]",103289.51
384,1332,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",10,0.999880,"[{""label"": 10, ""prob"": 0.9998795986175537}, {""label"": 17, ""prob"": 4.309263022150844e-05}, {""label"": 5, ""prob"": 2.7586858777794987e-05}, {""label"": 19, ""prob"": 1.013296059682034e-05}, {""label"": 29, ""prob"": 6.153499725769507e-06}]",103289.51
385,488,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",17,0.999118,"[{""label"": 17, ""prob"": 0.9991177916526794}, {""label"": 20, ""prob"": 0.0002987694460898638}, {""label"": 21, ""prob"": 0.00021249926066957414}, {""label"": 11, ""prob"": 0.00010836749424925074}, {""label"": 10, ""prob"": 6.500174640677869e-05}]",103289.51
386,1078,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",8,0.999576,"[{""label"": 8, ""prob"": 0.9995761513710022}, {""label"": 42, ""prob"": 0.00024144005146808922}, {""label"": 40, ""prob"": 3.558256503310986e-05}, {""label"": 16, ""prob"": 2.0291918190196157e-05}, {""label"": 38, ""prob"": 1.5321438695536926e-05}]",103289.51
387,94,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",4,0.999747,"[{""label"": 4, ""prob"": 0.9997467398643494}, {""label"": 6, ""prob"": 4.295004328014329e-05}, {""label"": 9, ""prob"": 3.0065424653002992e-05}, {""label"": 7, ""prob"": 2.7594820494414307e-05}, {""label"": 5, ""prob"": 2.2853882910567336e-05}]",103289.51
388,5321,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",8,0.999835,"[{""label"": 8, ""prob"": 0.9998348951339722}, {""label"": 42, ""prob"": 8.390341099584475e-05}, {""label"": 40, ""prob"": 1.0682615538826212e-05}, {""label"": 16, ""prob"": 1.0587611541268416e-05}, {""label"": 23, ""prob"": 7.1801400736148935e-06}]",103289.51
389,4525,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",2,0.999962,"[{""label"": 2, ""prob"": 0.9999616146087646}, {""label"": 42, ""prob"": 1.2436658835213166e-05}, {""label"": 38, ""prob"": 6.351121555780992e-06}, {""label"": 13, ""prob"": 4.903574335912708e-06}, {""label"": 7, ""prob"": 3.405698862479767e-06}]",103289.51
390,3202,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",30,0.997441,"[{""label"": 30, ""prob"": 0.9974408149719238}, {""label"": 31, ""prob"": 0.0016075968742370605}, {""label"": 33, ""prob"": 0.000822927919216454}, {""label"": 27, ""prob"": 6.175802991492674e-05}, {""label"": 29, ""prob"": 2.9531116524594836e-05}]",102099.93
391,358,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",30,0.999854,"[{""label"": 30, ""prob"": 0.9998538494110107}, {""label"": 31, ""prob"": 5.6973425671458244e-05}, {""label"": 33, ""prob"": 4.406690277392045e-05}, {""label"": 27, ""prob"": 3.4784468880388886e-05}, {""label"": 29, ""prob"": 5.268866516416892e-06}]",102099.93
392,4781,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",27,0.979049,"[{""label"": 27, ""prob"": 0.9790492057800293}, {""label"": 30, ""prob"": 0.00972312968224287}, {""label"": 29, ""prob"": 0.006201767362654209}, {""label"": 28, ""prob"": 0.003431468503549695}, {""label"": 1, ""prob"": 0.0006971085676923394}]",102099.93
393,1476,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",33,0.999643,"[{""label"": 33, ""prob"": 0.9996432065963745}, {""label"": 32, ""prob"": 9.333466732641682e-05}, {""label"": 30, ""prob"": 8.223193435696885e-05}, {""label"": 27, ""prob"": 6.677499914076179e-05}, {""label"": 31, ""prob"": 6.171198037918657e-05}]",102099.93
394,2331,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",14,0.999057,"[{""label"": 14, ""prob"": 0.9990572333335876}, {""label"": 11, ""prob"": 0.0007700016722083092}, {""label"": 10, ""prob"": 5.458574742078781e-05}, {""label"": 13, ""prob"": 2.8406568162608892e-05}, {""label"": 3, ""prob"": 1.406292722094804e-05}]",102099.93
395,4662,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",32,0.999948,"[{""label"": 32, ""prob"": 0.999948263168335}, {""label"": 33, ""prob"": 2.368981768086087e-05}, {""label"": 36, ""prob"": 8.254828571807593e-06}, {""label"": 27, ""prob"": 3.95213737647282e-06}, {""label"": 30, ""prob"": 3.2978359740809537e-06}]",102099.93
396,3466,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",29,0.999450,"[{""label"": 29, ""prob"": 0.9994503855705261}, {""label"": 10, ""prob"": 0.0001442458014935255}, {""label"": 31, ""prob"": 0.00013843292254023254}, {""label"": 30, ""prob"": 7.231620111269876e-05}, {""label"": 11, ""prob"": 2.7509822757565416e-05}]",102099.93
397,5091,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",30,0.999853,"[{""label"": 30, ""prob"": 0.9998527765274048}, {""label"": 27, ""prob"": 6.2932915170677e-05}, {""label"": 33, ""prob"": 4.486730904318392e-05}, {""label"": 32, ""prob"": 2.161691736546345e-05}, {""label"": 31, ""prob"": 1.3711122846871149e-05}]",102099.93
398,113,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",29,0.999271,"[{""label"": 29, ""prob"": 0.9992706179618835}, {""label"": 31, ""prob"": 0.00034578307531774044}, {""label"": 10, ""prob"": 8.276046719402075e-05}, {""label"": 30, ""prob"": 6.964254134800285e-05}, {""label"": 11, ""prob"": 6.679481884930283e-05}]",102099.93
399,3004,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",32,0.999883,"[{""label"": 32, ""prob"": 0.9998832941055298}, {""label"": 27, ""prob"": 3.3512977097416297e-05}, {""label"": 33, ""prob"": 2.1658333935192786e-05}, {""label"": 35, ""prob"": 1.8196207747678272e-05}, {""label"": 28, ""prob"": 1.272634108318016e-05}]",102099.93
400,4961,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",30,0.999834,"[{""label"": 30, ""prob"": 0.9998338222503662}, {""label"": 31, ""prob"": 7.771170930936933e-05}, {""label"": 33, ""prob"": 4.8421617975691333e-05}, {""label"": 32, ""prob"": 1.818269447539933e-05}, {""label"": 29, ""prob"": 8.480159522150643e-06}]",102099.93
401,1287,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",14,0.999508,"[{""label"": 14, ""prob"": 0.9995081424713135}, {""label"": 11, ""prob"": 0.00040104411891661584}, {""label"": 30, ""prob"": 1.8182423445978202e-05}, {""label"": 25, ""prob"": 1.4632409147452563e-05}, {""label"": 3, ""prob"": 1.4354675840877462e-05}]",102099.93
402,790,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",29,0.999082,"[{""label"": 29, ""prob"": 0.9990822076797485}, {""label"": 31, ""prob"": 0.0003452103410381824}, {""label"": 10, ""prob"": 0.00017233607650268823}, {""label"": 30, ""prob"": 7.959226059028879e-05}, {""label"": 11, ""prob"": 7.139354420360178e-05}]",102099.93
403,2040,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",29,0.999527,"[{""label"": 29, ""prob"": 0.999527096748352}, {""label"": 31, ""prob"": 0.00016949325799942017}, {""label"": 30, ""prob"": 6.872491940157488e-05}, {""label"": 10, ""prob"": 6.436982948798686e-05}, {""label"": 11, ""prob"": 3.571540946722962e-05}]",102099.93
404,2547,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",27,0.999796,"[{""label"": 27, ""prob"": 0.9997957348823547}, {""label"": 30, ""prob"": 0.00018460639694239944}, {""label"": 1, ""prob"": 5.788676844531437e-06}, {""label"": 32, ""prob"": 3.3470294056314742e-06}, {""label"": 35, ""prob"": 2.7178712116437964e-06}]",102099.93
405,4140,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",30,0.999829,"[{""label"": 30, ""prob"": 0.9998286962509155}, {""label"": 33, ""prob"": 0.00010371577081969008}, {""label"": 32, ""prob"": 2.4959435904747806e-05}, {""label"": 31, ""prob"": 2.0488099835347384e-05}, {""label"": 27, ""prob"": 1.812441405490972e-05}]",102099.93
406,3806,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",14,0.998480,"[{""label"": 14, ""prob"": 0.9984803795814514}, {""label"": 11, ""prob"": 0.0011650706874206662}, {""label"": 30, ""prob"": 7.514954631915316e-05}, {""label"": 10, ""prob"": 6.502131873276085e-05}, {""label"": 3, ""prob"": 3.57998906110879e-05}]",102099.93
407,716,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",30,0.999933,"[{""label"": 30, ""prob"": 0.9999327659606934}, {""label"": 27, ""prob"": 5.336494723451324e-05}, {""label"": 33, ""prob"": 3.1739780297357356e-06}, {""label"": 36, ""prob"": 2.296843149451888e-06}, {""label"": 29, ""prob"": 2.1449191081046592e-06}]",102099.93
408,3829,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",37,0.998124,"[{""label"": 37, ""prob"": 0.9981243014335632}, {""label"": 36, ""prob"": 0.0014226979110389948}, {""label"": 39, ""prob"": 0.0003297576913610101}, {""label"": 13, ""prob"": 4.073045420227572e-05}, {""label"": 16, ""prob"": 3.237531200284138e-05}]",102099.93
409,4196,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",27,0.944967,"[{""label"": 27, ""prob"": 0.9449672102928162}, {""label"": 30, ""prob"": 0.04952624812722206}, {""label"": 29, ""prob"": 0.003206798108294606}, {""label"": 1, ""prob"": 0.0017007957212626934}, {""label"": 28, ""prob"": 0.00014824738900642842}]",102099.93
410,4400,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",40,0.999678,"[{""label"": 40, ""prob"": 0.9996776580810547}, {""label"": 38, ""prob"": 0.0001303000026382506}, {""label"": 1, ""prob"": 7.373887638095766e-05}, {""label"": 41, ""prob"": 3.0508803320117295e-05}, {""label"": 8, ""prob"": 2.305771158717107e-05}]",102099.93
411,572,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",30,0.999860,"[{""label"": 30, ""prob"": 0.9998601675033569}, {""label"": 27, ""prob"": 0.0001297853741561994}, {""label"": 36, ""prob"": 2.6341297143517295e-06}, {""label"": 33, ""prob"": 1.5158924497882253e-06}, {""label"": 29, ""prob"": 1.2425730346876662e-06}]",102099.93
412,1919,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",14,0.999742,"[{""label"": 14, ""prob"": 0.9997422099113464}, {""label"": 11, ""prob"": 0.00018389018077868968}, {""label"": 30, ""prob"": 1.1990184248134028e-05}, {""label"": 3, ""prob"": 1.1706570148817264e-05}, {""label"": 10, ""prob"": 1.075957334251143e-05}]",102099.93
413,3330,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",33,0.999719,"[{""label"": 33, ""prob"": 0.9997187256813049}, {""label"": 27, ""prob"": 0.00021513017418328673}, {""label"": 28, ""prob"": 3.718699008459225e-05}, {""label"": 30, ""prob"": 1.6419120584032498e-05}, {""label"": 32, ""prob"": 6.49323419565917e-06}]",102099.93
