step,pool_index,attack,params,oracle_top1,oracle_p_top1,oracle_top5_json,elapsed_ms
282,1796,cw,"{""c"": 0.003, ""steps"": 120, ""lr"": 0.003, ""kappa"": 0.2}",9,0.999527,"[{""label"": 9, ""prob"": 0.9995274543762207}, {""label"": 6, ""prob"": 0.0004328485520090908}, {""label"": 4, ""prob"": 4.21613276557764e-06}, {""label"": 2, ""prob"": 4.0206646190199535e-06}, {""label"": 5, ""prob"": 3.2743434985604836e-06}]",58476.90
283,2333,cw,"{""c"": 0.003, ""steps"": 120, ""lr"": 0.003, ""kappa"": 0.2}",29,0.998249,"[{""label"": 29, ""prob"": 0.9982494711875916}, {""label"": 31, ""prob"": 0.0007051418069750071}, {""label"": 10, ""prob"": 0.00022603552497457713}, {""label"": 11, ""prob"": 0.00021144369384273887}, {""label"": 30, ""prob"": 0.0002017627120949328}]",58476.90
284,2039,cw,"{""c"": 0.003, ""steps"": 120, ""lr"": 0.003, ""kappa"": 0.2}",9,0.862930,"[{""label"": 9, ""prob"": 0.8629297018051147}, {""label"": 6, ""prob"": 0.1275094598531723}, {""label"": 42, ""prob"": 0.0036188140511512756}, {""label"": 16, ""prob"": 0.0027968483045697212}, {""label"": 2, ""prob"": 0.0009472901001572609}]",58476.90
285,5222,cw,"{""c"": 0.003, ""steps"": 120, ""lr"": 0.003, ""kappa"": 0.2}",9,0.991414,"[{""label"": 9, ""prob"": 0.9914140701293945}, {""label"": 6, ""prob"": 0.008136101067066193}, {""label"": 5, ""prob"": 6.121773913037032e-05}, {""label"": 2, ""prob"": 4.688541957875714e-05}, {""label"": 4, ""prob"": 4.557149804895744e-05}]",58476.90
286,4578,cw,"{""c"": 0.003, ""steps"": 120, ""lr"": 0.003, ""kappa"": 0.2}",41,0.994454,"[{""label"": 41, ""prob"": 0.9944540858268738}, {""label"": 40, ""prob"": 0.0015697864582762122}, {""label"": 2, ""prob"": 0.001328385784290731}, {""label"": 12, ""prob"": 0.0012311716563999653}, {""label"": 38, ""prob"": 0.0009670283179730177}]",58476.90
287,2177,cw,"{""c"": 0.003, ""steps"": 120, ""lr"": 0.003, ""kappa"": 0.2}",6,0.562662,"[{""label"": 6, ""prob"": 0.5626623034477234}, {""label"": 9, ""prob"": 0.4203529357910156}, {""label"": 42, ""prob"": 0.004793224390596151}, {""label"": 2, ""prob"": 0.003845890751108527}, {""label"": 16, ""prob"": 0.0025811016093939543}]",58476.90
288,301,cw,"{""c"": 0.003, ""steps"": 120, ""lr"": 0.003, ""kappa"": 0.2}",18,0.998669,"[{""label"": 18, ""prob"": 0.9986693859100342}, {""label"": 16, ""prob"": 0.0005874231574125588}, {""label"": 14, ""prob"": 0.000290460156975314}, {""label"": 13, ""prob"": 0.00020927308651152998}, {""label"": 15, ""prob"": 4.986091880709864e-05}]",58476.90
289,1875,cw,"{""c"": 0.003, ""steps"": 120, ""lr"": 0.003, ""kappa"": 0.2}",9,0.855064,"[{""label"": 9, ""prob"": 0.8550642728805542}, {""label"": 6, ""prob"": 0.14079025387763977}, {""label"": 42, ""prob"": 0.001638044835999608}, {""label"": 16, ""prob"": 0.0010640472173690796}, {""label"": 2, ""prob"": 0.00038609281182289124}]",58476.90
290,5035,cw,"{""c"": 0.003, ""steps"": 120, ""lr"": 0.003, ""kappa"": 0.2}",6,0.999783,"[{""label"": 6, ""prob"": 0.9997830986976624}, {""label"": 40, ""prob"": 5.337945549399592e-05}, {""label"": 12, ""prob"": 5.1758557674475014e-05}, {""label"": 41, ""prob"": 1.9809687728411518e-05}, {""label"": 9, ""prob"": 1.1245380846958142e-05}]",58476.90
291,4336,cw,"{""c"": 0.003, ""steps"": 120, ""lr"": 0.003, ""kappa"": 0.2}",6,0.999339,"[{""label"": 6, ""prob"": 0.999338686466217}, {""label"": 9, ""prob"": 0.000602926651481539}, {""label"": 12, ""prob"": 2.0335135559435003e-05}, {""label"": 41, ""prob"": 5.010583663533907e-06}, {""label"": 40, ""prob"": 3.6559131331159733e-06}]",58476.90
292,518,cw,"{""c"": 0.003, ""steps"": 120, ""lr"": 0.003, ""kappa"": 0.2}",37,0.999947,"[{""label"": 37, ""prob"": 0.9999468326568604}, {""label"": 36, ""prob"": 5.150780634721741e-05}, {""label"": 39, ""prob"": 1.3218393632996595e-06}, {""label"": 13, ""prob"": 1.804082501166704e-07}, {""label"": 26, ""prob"": 1.317472708706191e-07}]",58476.90
293,5813,cw,"{""c"": 0.003, ""steps"": 120, ""lr"": 0.003, ""kappa"": 0.2}",26,0.906355,"[{""label"": 26, ""prob"": 0.9063553810119629}, {""label"": 36, ""prob"": 0.09156353026628494}, {""label"": 37, ""prob"": 0.0008396381163038313}, {""label"": 5, ""prob"": 0.0006864392780698836}, {""label"": 7, ""prob"": 0.00028590389410965145}]",58476.90
294,2425,cw,"{""c"": 0.003, ""steps"": 120, ""lr"": 0.003, ""kappa"": 0.2}",37,0.999973,"[{""label"": 37, ""prob"": 0.999972939491272}, {""label"": 36, ""prob"": 2.4942428353824653e-05}, {""label"": 13, ""prob"": 1.1987480093011982e-06}, {""label"": 39, ""prob"": 8.237256565735152e-07}, {""label"": 16, ""prob"": 6.538163432878719e-08}]",58459.30
295,2481,cw,"{""c"": 0.003, ""steps"": 120, ""lr"": 0.003, ""kappa"": 0.2}",26,0.999768,"[{""label"": 26, ""prob"": 0.9997679591178894}, {""label"": 36, ""prob"": 0.00022980289941187948}, {""label"": 37, ""prob"": 1.2338551869106595e-06}, {""label"": 7, ""prob"": 7.163309874158585e-07}, {""label"": 39, ""prob"": 1.7929944817751675e-07}]",58459.30
296,805,cw,"{""c"": 0.003, ""steps"": 120, ""lr"": 0.003, ""kappa"": 0.2}",36,0.999839,"[{""label"": 36, ""prob"": 0.999839186668396}, {""label"": 37, ""prob"": 6.0790847783209756e-05}, {""label"": 26, ""prob"": 5.823317769682035e-05}, {""label"": 42, ""prob"": 2.389875407970976e-05}, {""label"": 32, ""prob"": 1.635370972508099e-05}]",58459.30
297,4644,cw,"{""c"": 0.003, ""steps"": 120, ""lr"": 0.003, ""kappa"": 0.2}",37,0.999798,"[{""label"": 37, ""prob"": 0.9997977614402771}, {""label"": 36, ""prob"": 0.00018109884695149958}, {""label"": 39, ""prob"": 9.206276445183903e-06}, {""label"": 13, ""prob"": 8.78210357768694e-06}, {""label"": 26, ""prob"": 1.1656568403850542e-06}]",58459.30
298,2659,cw,"{""c"": 0.003, ""steps"": 120, ""lr"": 0.003, ""kappa"": 0.2}",36,0.999106,"[{""label"": 36, ""prob"": 0.9991063475608826}, {""label"": 37, ""prob"": 0.0008791828877292573}, {""label"": 39, ""prob"": 5.64961692361976e-06}, {""label"": 33, ""prob"": 3.0962867185735377e-06}, {""label"": 26, ""prob"": 2.4624687284813263e-06}]",58459.30
299,2170,cw,"{""c"": 0.003, ""steps"": 120, ""lr"": 0.003, ""kappa"": 0.2}",36,0.999853,"[{""label"": 36, ""prob"": 0.9998527765274048}, {""label"": 37, ""prob"": 0.00014230178203433752}, {""label"": 11, ""prob"": 1.5879331840551458e-06}, {""label"": 26, ""prob"": 1.1819495284726145e-06}, {""label"": 33, ""prob"": 4.360619527687959e-07}]",58459.30
300,2219,cw,"{""c"": 0.003, ""steps"": 120, ""lr"": 0.003, ""kappa"": 0.2}",36,0.999161,"[{""label"": 36, ""prob"": 0.9991610050201416}, {""label"": 37, ""prob"": 0.0008246466750279069}, {""label"": 26, ""prob"": 3.2741356790211285e-06}, {""label"": 39, ""prob"": 2.2556801013706718e-06}, {""label"": 42, ""prob"": 2.1570679109572666e-06}]",58459.30
301,5472,cw,"{""c"": 0.003, ""steps"": 120, ""lr"": 0.003, ""kappa"": 0.2}",36,0.999833,"[{""label"": 36, ""prob"": 0.9998327493667603}, {""label"": 42, ""prob"": 0.00010814645793288946}, {""label"": 37, ""prob"": 5.141536530572921e-05}, {""label"": 32, ""prob"": 4.07320339945727e-06}, {""label"": 26, ""prob"": 2.4334090085176285e-06}]",58459.30
302,4275,cw,"{""c"": 0.003, ""steps"": 120, ""lr"": 0.003, ""kappa"": 0.2}",36,0.999659,"[{""label"": 36, ""prob"": 0.9996589422225952}, {""label"": 42, ""prob"": 0.00021552799444179982}, {""label"": 37, ""prob"": 9.653718734625727e-05}, {""label"": 34, ""prob"": 1.7526757801533677e-05}, {""label"": 26, ""prob"": 6.377527370204916e-06}]",58459.30
303,1685,cw,"{""c"": 0.003, ""steps"": 120, ""lr"": 0.003, ""kappa"": 0.2}",36,0.997125,"[{""label"": 36, ""prob"": 0.9971247315406799}, {""label"": 42, ""prob"": 0.002786717377603054}, {""label"": 37, ""prob"": 6.49776411592029e-05}, {""label"": 32, ""prob"": 8.53116489452077e-06}, {""label"": 26, ""prob"": 7.468370313290507e-06}]",58459.30
304,4366,cw,"{""c"": 0.003, ""steps"": 120, ""lr"": 0.003, ""kappa"": 0.2}",27,0.999144,"[{""label"": 27, ""prob"": 0.9991440773010254}, {""label"": 35, ""prob"": 0.0003311524633318186}, {""label"": 7, ""prob"": 0.0001525095576653257}, {""label"": 28, ""prob"": 5.3185322030913085e-05}, {""label"": 30, ""prob"": 5.0795886636478826e-05}]",58459.30
305,831,cw,"{""c"": 0.003, ""steps"": 120, ""lr"": 0.003, ""kappa"": 0.2}",27,0.999866,"[{""label"": 27, ""prob"": 0.9998658895492554}, {""label"": 35, ""prob"": 4.0302755223819986e-05}, {""label"": 7, ""prob"": 1.79756880243076e-05}, {""label"": 30, ""prob"": 1.672639700700529e-05}, {""label"": 32, ""prob"": 1.036487810779363e-05}]",58459.30
306,4898,cw,"{""c"": 0.003, ""steps"": 120, ""lr"": 0.003, ""kappa"": 0.2}",39,0.999233,"[{""label"": 39, ""prob"": 0.9992326498031616}, {""label"": 37, ""prob"": 0.0003208057314623147}, {""label"": 41, ""prob"": 0.00011166342301294208}, {""label"": 38, ""prob"": 9.766346920514479e-05}, {""label"": 23, ""prob"": 8.983633597381413e-05}]",58459.30
307,377,cw,"{""c"": 0.003, ""steps"": 120, ""lr"": 0.003, ""kappa"": 0.2}",26,0.906762,"[{""label"": 26, ""prob"": 0.9067618250846863}, {""label"": 36, ""prob"": 0.09086979180574417}, {""label"": 37, ""prob"": 0.000900221464689821}, {""label"": 5, ""prob"": 0.0006932256510481238}, {""label"": 7, ""prob"": 0.00047224992886185646}]",58459.30
308,3006,cw,"{""c"": 0.003, ""steps"": 120, ""lr"": 0.003, ""kappa"": 0.2}",37,0.999474,"[{""label"": 37, ""prob"": 0.9994742274284363}, {""label"": 36, ""prob"": 0.0005121078575029969}, {""label"": 39, ""prob"": 5.860274541191757e-06}, {""label"": 16, ""prob"": 2.8238966933713527e-06}, {""label"": 13, ""prob"": 2.466866362738074e-06}]",58459.30
309,5722,cw,"{""c"": 0.003, ""steps"": 120, ""lr"": 0.003, ""kappa"": 0.2}",1,0.999961,"[{""label"": 1, ""prob"": 0.9999614953994751}, {""label"": 0, ""prob"": 1.9158049326506443e-05}, {""label"": 24, ""prob"": 2.8812826258217683e-06}, {""label"": 6, ""prob"": 2.7261307877779473e-06}, {""label"": 21, ""prob"": 2.5454260139667895e-06}]",58459.30
310,4091,cw,"{""c"": 0.003, ""steps"": 120, ""lr"": 0.003, ""kappa"": 0.2}",30,0.999948,"[{""label"": 30, ""prob"": 0.9999475479125977}, {""label"": 27, ""prob"": 2.690857400011737e-05}, {""label"": 33, ""prob"": 1.1198425454495009e-05}, {""label"": 32, ""prob"": 6.9122161221457645e-06}, {""label"": 31, ""prob"": 4.667962457460817e-06}]",58459.30
311,676,cw,"{""c"": 0.003, ""steps"": 120, ""lr"": 0.003, ""kappa"": 0.2}",36,0.990939,"[{""label"": 36, ""prob"": 0.9909389019012451}, {""label"": 37, ""prob"": 0.009026430547237396}, {""label"": 16, ""prob"": 1.0715864846133627e-05}, {""label"": 39, ""prob"": 9.135203981713858e-06}, {""label"": 11, ""prob"": 3.3475744203315116e-06}]",58459.30
312,5312,cw,"{""c"": 0.003, ""steps"": 120, ""lr"": 0.003, ""kappa"": 0.2}",37,0.998651,"[{""label"": 37, ""prob"": 0.9986510872840881}, {""label"": 39, ""prob"": 0.0009596301824785769}, {""label"": 36, ""prob"": 0.0003860947035718709}, {""label"": 13, ""prob"": 1.2927175703225657e-06}, {""label"": 16, ""prob"": 1.0103234444613918e-06}]",58459.30
313,2823,cw,"{""c"": 0.003, ""steps"": 120, ""lr"": 0.003, ""kappa"": 0.2}",26,0.961700,"[{""label"": 26, ""prob"": 0.9616996645927429}, {""label"": 36, ""prob"": 0.034809380769729614}, {""label"": 37, ""prob"": 0.002782911993563175}, {""label"": 5, ""prob"": 0.00029246872873045504}, {""label"": 7, ""prob"": 9.672597661847249e-05}]",58459.30
314,774,cw,"{""c"": 0.003, ""steps"": 120, ""lr"": 0.003, ""kappa"": 0.2}",35,0.995965,"[{""label"": 35, ""prob"": 0.9959646463394165}, {""label"": 28, ""prob"": 0.0016609597951173782}, {""label"": 31, ""prob"": 0.0010380882304161787}, {""label"": 19, ""prob"": 0.00033681144122965634}, {""label"": 27, ""prob"": 0.00024979060981422663}]",58459.30
315,3842,cw,"{""c"": 0.003, ""steps"": 120, ""lr"": 0.003, ""kappa"": 0.2}",1,0.999606,"[{""label"": 1, ""prob"": 0.9996060729026794}, {""label"": 38, ""prob"": 9.161307389149442e-05}, {""label"": 40, ""prob"": 8.63299283082597e-05}, {""label"": 12, ""prob"": 6.22464285697788e-05}, {""label"": 34, ""prob"": 4.175784852122888e-05}]",58459.30
316,5759,cw,"{""c"": 0.003, ""steps"": 120, ""lr"": 0.003, ""kappa"": 0.2}",39,0.999964,"[{""label"": 39, ""prob"": 0.9999637603759766}, {""label"": 3, ""prob"": 7.4764611781574786e-06}, {""label"": 37, ""prob"": 6.672533345408738e-06}, {""label"": 36, ""prob"": 6.437826868932461e-06}, {""label"": 23, ""prob"": 5.771039468527306e-06}]",58459.30
317,5431,cw,"{""c"": 0.003, ""steps"": 120, ""lr"": 0.003, ""kappa"": 0.2}",3,0.999812,"[{""label"": 3, ""prob"": 0.9998119473457336}, {""label"": 24, ""prob"": 9.517079888610169e-05}, {""label"": 20, ""prob"": 4.271611396688968e-05}, {""label"": 14, ""prob"": 9.189004231302533e-06}, {""label"": 25, ""prob"": 8.143344530253671e-06}]",58459.30
318,2591,cw,"{""c"": 0.003, ""steps"": 120, ""lr"": 0.003, ""kappa"": 0.2}",6,0.999096,"[{""label"": 6, ""prob"": 0.9990959167480469}, {""label"": 12, ""prob"": 0.00023355534358415753}, {""label"": 41, ""prob"": 0.00021947044297121465}, {""label"": 18, ""prob"": 7.013880531303585e-05}, {""label"": 40, ""prob"": 5.7954894145950675e-05}]",58459.30
319,763,cw,"{""c"": 0.003, ""steps"": 120, ""lr"": 0.003, ""kappa"": 0.2}",39,0.996737,"[{""label"": 39, ""prob"": 0.9967371821403503}, {""label"": 1, ""prob"": 0.0017650711815804243}, {""label"": 41, ""prob"": 0.0006672438466921449}, {""label"": 23, ""prob"": 0.0002794645552057773}, {""label"": 37, ""prob"": 0.00021326619025785476}]",58459.30
320,5114,cw,"{""c"": 0.003, ""steps"": 120, ""lr"": 0.003, ""kappa"": 0.2}",34,0.999510,"[{""label"": 34, ""prob"": 0.9995100498199463}, {""label"": 41, ""prob"": 0.0003878757997881621}, {""label"": 0, ""prob"": 1.542766040074639e-05}, {""label"": 1, ""prob"": 1.1521630767674651e-05}, {""label"": 39, ""prob"": 9.758727173903026e-06}]",58459.30
321,5079,cw,"{""c"": 0.003, ""steps"": 120, ""lr"": 0.003, ""kappa"": 0.2}",26,0.962456,"[{""label"": 26, ""prob"": 0.9624561667442322}, {""label"": 36, ""prob"": 0.03575235232710838}, {""label"": 5, ""prob"": 0.0007020052871666849}, {""label"": 37, ""prob"": 0.0006552519625984132}, {""label"": 7, ""prob"": 0.0002763945085462183}]",58459.30
322,3526,cw,"{""c"": 0.003, ""steps"": 120, ""lr"": 0.003, ""kappa"": 0.2}",36,0.997168,"[{""label"": 36, ""prob"": 0.9971684813499451}, {""label"": 37, ""prob"": 0.0026866437401622534}, {""label"": 39, ""prob"": 5.203791442909278e-05}, {""label"": 26, ""prob"": 1.7108090105466545e-05}, {""label"": 33, ""prob"": 1.5688488929299638e-05}]",58459.30
323,4385,cw,"{""c"": 0.003, ""steps"": 120, ""lr"": 0.003, ""kappa"": 0.2}",1,0.999986,"[{""label"": 1, ""prob"": 0.9999856948852539}, {""label"": 0, ""prob"": 4.7291214286815375e-06}, {""label"": 21, ""prob"": 2.3151653749664547e-06}, {""label"": 38, ""prob"": 1.7349466361338273e-06}, {""label"": 40, ""prob"": 7.819658094376791e-07}]",58459.30
324,1329,cw,"{""c"": 0.003, ""steps"": 120, ""lr"": 0.003, ""kappa"": 0.2}",31,0.999881,"[{""label"": 31, ""prob"": 0.9998809099197388}, {""label"": 29, ""prob"": 8.168249041773379e-05}, {""label"": 30, ""prob"": 1.8970702512888238e-05}, {""label"": 33, ""prob"": 7.267370619956637e-06}, {""label"": 35, ""prob"": 5.964519459666917e-06}]",58459.30
325,714,cw,"{""c"": 0.003, ""steps"": 120, ""lr"": 0.003, ""kappa"": 0.2}",31,0.983323,"[{""label"": 31, ""prob"": 0.9833229184150696}, {""label"": 29, ""prob"": 0.012383416295051575}, {""label"": 30, ""prob"": 0.0028370884247124195}, {""label"": 28, ""prob"": 0.000939969380851835}, {""label"": 1, ""prob"": 0.00032010232098400593}]",58459.30
326,5369,cw,"{""c"": 0.003, ""steps"": 120, ""lr"": 0.003, ""kappa"": 0.2}",36,0.997398,"[{""label"": 36, ""prob"": 0.9973980188369751}, {""label"": 42, ""prob"": 0.0023414031602442265}, {""label"": 37, ""prob"": 0.00014519445539917797}, {""label"": 32, ""prob"": 4.8156736738746986e-05}, {""label"": 26, ""prob"": 2.6528005037107505e-05}]",58934.00
327,4264,cw,"{""c"": 0.003, ""steps"": 120, ""lr"": 0.003, ""kappa"": 0.2}",26,0.869665,"[{""label"": 26, ""prob"": 0.8696653842926025}, {""label"": 36, ""prob"": 0.12684445083141327}, {""label"": 37, ""prob"": 0.0032422863878309727}, {""label"": 5, ""prob"": 6.383295840350911e-05}, {""label"": 39, ""prob"": 5.485663132276386e-05}]",58934.00
328,4478,cw,"{""c"": 0.003, ""steps"": 120, ""lr"": 0.003, ""kappa"": 0.2}",26,0.919404,"[{""label"": 26, ""prob"": 0.9194039106369019}, {""label"": 36, ""prob"": 0.07837039232254028}, {""label"": 37, ""prob"": 0.0013414453715085983}, {""label"": 7, ""prob"": 0.00031615165062248707}, {""label"": 5, ""prob"": 0.0002828923752531409}]",58934.00
329,5294,cw,"{""c"": 0.003, ""steps"": 120, ""lr"": 0.003, ""kappa"": 0.2}",26,0.895503,"[{""label"": 26, ""prob"": 0.8955032825469971}, {""label"": 36, ""prob"": 0.10101686418056488}, {""label"": 37, ""prob"": 0.00285343243740499}, {""label"": 5, ""prob"": 0.0001889201666926965}, {""label"": 7, ""prob"": 9.333818161394447e-05}]",58934.00
330,3305,cw,"{""c"": 0.003, ""steps"": 120, ""lr"": 0.003, ""kappa"": 0.2}",36,0.998788,"[{""label"": 36, ""prob"": 0.9987884163856506}, {""label"": 37, ""prob"": 0.0011252030963078141}, {""label"": 39, ""prob"": 2.0910956664010882e-05}, {""label"": 16, ""prob"": 1.183719086839119e-05}, {""label"": 26, ""prob"": 1.0317779924662318e-05}]",58934.00
331,5370,cw,"{""c"": 0.003, ""steps"": 120, ""lr"": 0.003, ""kappa"": 0.2}",36,0.998927,"[{""label"": 36, ""prob"": 0.9989271759986877}, {""label"": 42, ""prob"": 0.0008507699239999056}, {""label"": 37, ""prob"": 0.00016208048327825963}, {""label"": 34, ""prob"": 3.453081808402203e-05}, {""label"": 26, ""prob"": 8.148756933223922e-06}]",58934.00
332,1550,cw,"{""c"": 0.003, ""steps"": 120, ""lr"": 0.003, ""kappa"": 0.2}",26,0.999779,"[{""label"": 26, ""prob"": 0.9997792840003967}, {""label"": 36, ""prob"": 0.00021054237731732428}, {""label"": 7, ""prob"": 4.8131569201359525e-06}, {""label"": 37, ""prob"": 2.8386880330799613e-06}, {""label"": 39, ""prob"": 2.0235133888490964e-06}]",58934.00
333,2122,cw,"{""c"": 0.003, ""steps"": 120, ""lr"": 0.003, ""kappa"": 0.2}",37,0.999892,"[{""label"": 37, ""prob"": 0.9998918771743774}, {""label"": 36, ""prob"": 0.00010539228969719261}, {""label"": 39, ""prob"": 1.3794426649837987e-06}, {""label"": 13, ""prob"": 6.706140425194462e-07}, {""label"": 26, ""prob"": 4.7002509973026463e-07}]",58934.00
334,2125,cw,"{""c"": 0.003, ""steps"": 120, ""lr"": 0.003, ""kappa"": 0.2}",36,0.993410,"[{""label"": 36, ""prob"": 0.9934102892875671}, {""label"": 37, ""prob"": 0.0063026477582752705}, {""label"": 39, ""prob"": 7.819393067620695e-05}, {""label"": 33, ""prob"": 4.53101092716679e-05}, {""label"": 16, ""prob"": 2.9706026907661e-05}]",58934.00
335,3700,cw,"{""c"": 0.003, ""steps"": 120, ""lr"": 0.003, ""kappa"": 0.2}",37,0.996645,"[{""label"": 37, ""prob"": 0.9966447353363037}, {""label"": 36, ""prob"": 0.0032457190100103617}, {""label"": 39, ""prob"": 5.372767918743193e-05}, {""label"": 16, ""prob"": 2.2062225980334915e-05}, {""label"": 13, ""prob"": 1.6858602975844406e-05}]",58934.00
336,4642,cw,"{""c"": 0.003, ""steps"": 120, ""lr"": 0.003, ""kappa"": 0.2}",26,0.999666,"[{""label"": 26, ""prob"": 0.9996656179428101}, {""label"": 36, ""prob"": 0.0002979300043080002}, {""label"": 7, ""prob"": 2.298382059962023e-05}, {""label"": 39, ""prob"": 6.4568957895971835e-06}, {""label"": 37, ""prob"": 4.89402327730204e-06}]",58934.00
337,3697,cw,"{""c"": 0.003, ""steps"": 120, ""lr"": 0.003, ""kappa"": 0.2}",39,0.999971,"[{""label"": 39, ""prob"": 0.999970555305481}, {""label"": 37, ""prob"": 1.2560626601043623e-05}, {""label"": 23, ""prob"": 7.523274234699784e-06}, {""label"": 41, ""prob"": 4.888126113655744e-06}, {""label"": 36, ""prob"": 2.446463895466877e-06}]",58934.00
338,3636,cw,"{""c"": 0.003, ""steps"": 120, ""lr"": 0.003, ""kappa"": 0.2}",37,0.999749,"[{""label"": 37, ""prob"": 0.9997485280036926}, {""label"": 36, ""prob"": 0.0002421414537820965}, {""label"": 39, ""prob"": 6.104404747020453e-06}, {""label"": 13, ""prob"": 1.2911980320495786e-06}, {""label"": 16, ""prob"": 8.096371288957016e-07}]",58934.00
339,5295,cw,"{""c"": 0.003, ""steps"": 120, ""lr"": 0.003, ""kappa"": 0.2}",36,0.998382,"[{""label"": 36, ""prob"": 0.9983824491500854}, {""label"": 37, ""prob"": 0.001547628315165639}, {""label"": 39, ""prob"": 1.9255365259596147e-05}, {""label"": 33, ""prob"": 1.4668112271465361e-05}, {""label"": 26, ""prob"": 1.140596668847138e-05}]",58934.00
340,1805,cw,"{""c"": 0.003, ""steps"": 120, ""lr"": 0.003, ""kappa"": 0.2}",27,0.999817,"[{""label"": 27, ""prob"": 0.999817430973053}, {""label"": 35, ""prob"": 7.618215749971569e-05}, {""label"": 28, ""prob"": 4.910544157610275e-05}, {""label"": 7, ""prob"": 2.548159500292968e-05}, {""label"": 30, ""prob"": 1.4677180843136739e-05}]",58934.00
341,1551,cw,"{""c"": 0.003, ""steps"": 120, ""lr"": 0.003, ""kappa"": 0.2}",26,0.999941,"[{""label"": 26, ""prob"": 0.9999406337738037}, {""label"": 36, ""prob"": 5.2152729040244594e-05}, {""label"": 7, ""prob"": 4.7585808715666644e-06}, {""label"": 39, ""prob"": 1.0208076446360792e-06}, {""label"": 37, ""prob"": 9.267192808692926e-07}]",58934.00
342,4712,cw,"{""c"": 0.003, ""steps"": 120, ""lr"": 0.003, ""kappa"": 0.2}",37,0.999957,"[{""label"": 37, ""prob"": 0.9999569654464722}, {""label"": 36, ""prob"": 4.100759178982116e-05}, {""label"": 39, ""prob"": 1.927860466821585e-06}, {""label"": 26, ""prob"": 6.704476618324406e-08}, {""label"": 13, ""prob"": 4.8431843424623366e-08}]",58934.00
343,4897,cw,"{""c"": 0.003, ""steps"": 120, ""lr"": 0.003, ""kappa"": 0.2}",36,0.949721,"[{""label"": 36, ""prob"": 0.9497206211090088}, {""label"": 42, ""prob"": 0.028919754549860954}, {""label"": 34, ""prob"": 0.015569332987070084}, {""label"": 37, ""prob"": 0.00458649592474103}, {""label"": 32, ""prob"": 0.0002732586581259966}]",58934.00
344,354,cw,"{""c"": 0.003, ""steps"": 120, ""lr"": 0.003, ""kappa"": 0.2}",13,0.999127,"[{""label"": 13, ""prob"": 0.9991266131401062}, {""label"": 16, ""prob"": 0.0003573262656573206}, {""label"": 11, ""prob"": 0.0001891032006824389}, {""label"": 2, ""prob"": 0.00014205895422492176}, {""label"": 15, ""prob"": 0.0001013680303003639}]",58934.00
345,4704,cw,"{""c"": 0.003, ""steps"": 120, ""lr"": 0.003, ""kappa"": 0.2}",26,0.999923,"[{""label"": 26, ""prob"": 0.9999231100082397}, {""label"": 36, ""prob"": 6.989126995904371e-05}, {""label"": 7, ""prob"": 3.616264393713209e-06}, {""label"": 37, ""prob"": 1.8960244005938875e-06}, {""label"": 39, ""prob"": 1.2306689995966735e-06}]",58934.00
346,1280,cw,"{""c"": 0.003, ""steps"": 120, ""lr"": 0.003, ""kappa"": 0.2}",37,0.981109,"[{""label"": 37, ""prob"": 0.9811094999313354}, {""label"": 36, ""prob"": 0.018702948465943336}, {""label"": 39, ""prob"": 8.649478695588186e-05}, {""label"": 26, ""prob"": 2.833404141711071e-05}, {""label"": 16, ""prob"": 2.4956581910373643e-05}]",58934.00
347,3662,cw,"{""c"": 0.003, ""steps"": 120, ""lr"": 0.003, ""kappa"": 0.2}",26,0.999897,"[{""label"": 26, ""prob"": 0.9998974800109863}, {""label"": 36, ""prob"": 9.407169272890314e-05}, {""label"": 7, ""prob"": 5.383719326346181e-06}, {""label"": 37, ""prob"": 1.8235995185023057e-06}, {""label"": 39, ""prob"": 9.868128927337239e-07}]",58934.00
348,4500,cw,"{""c"": 0.003, ""steps"": 120, ""lr"": 0.003, ""kappa"": 0.2}",8,0.999552,"[{""label"": 8, ""prob"": 0.9995524287223816}, {""label"": 40, ""prob"": 0.00013226720329839736}, {""label"": 42, ""prob"": 8.202654134947807e-05}, {""label"": 38, ""prob"": 4.823959534405731e-05}, {""label"": 16, ""prob"": 3.250609370297752e-05}]",58934.00
349,4557,cw,"{""c"": 0.003, ""steps"": 120, ""lr"": 0.003, ""kappa"": 0.2}",8,0.999813,"[{""label"": 8, ""prob"": 0.99981290102005}, {""label"": 40, ""prob"": 3.7865826016059145e-05}, {""label"": 42, ""prob"": 3.639111673692241e-05}, {""label"": 16, ""prob"": 2.376494558120612e-05}, {""label"": 38, ""prob"": 1.5368139429483563e-05}]",58934.00
350,50,cw,"{""c"": 0.003, ""steps"": 120, ""lr"": 0.003, ""kappa"": 0.2}",27,0.985344,"[{""label"": 27, ""prob"": 0.9853443503379822}, {""label"": 35, ""prob"": 0.004663874860852957}, {""label"": 28, ""prob"": 0.0019984242971986532}, {""label"": 7, ""prob"": 0.00161242694593966}, {""label"": 29, ""prob"": 0.0008125595049932599}]",58934.00
351,624,cw,"{""c"": 0.003, ""steps"": 120, ""lr"": 0.003, ""kappa"": 0.2}",8,0.999813,"[{""label"": 8, ""prob"": 0.9998130202293396}, {""label"": 40, ""prob"": 5.5361651902785525e-05}, {""label"": 38, ""prob"": 2.7783826226368546e-05}, {""label"": 42, ""prob"": 2.1700931029045023e-05}, {""label"": 16, ""prob"": 1.9886203517671674e-05}]",58934.00
