step,pool_index,attack,params,oracle_top1,oracle_p_top1,oracle_top5_json,elapsed_ms
362,5225,ff,"{""max_iter"": 200, ""margin"": 0.2, ""lambda_reg"": 0.001, ""ff_chunk"": 8}",1,0.999089,"[{""label"": 1, ""prob"": 0.9990893602371216}, {""label"": 0, ""prob"": 0.00036651670234277844}, {""label"": 34, ""prob"": 0.00013652154302690178}, {""label"": 38, ""prob"": 0.00013628751912619919}, {""label"": 41, ""prob"": 0.00010368395305704325}]",5366.82
363,1064,ff,"{""max_iter"": 200, ""margin"": 0.2, ""lambda_reg"": 0.001, ""ff_chunk"": 8}",10,0.994487,"[{""label"": 10, ""prob"": 0.9944867491722107}, {""label"": 20, ""prob"": 0.002867861883714795}, {""label"": 17, ""prob"": 0.0014198002172634006}, {""label"": 19, ""prob"": 0.0005964242736808956}, {""label"": 18, ""prob"": 0.00017351847782265395}]",5366.82
364,4943,ff,"{""max_iter"": 200, ""margin"": 0.2, ""lambda_reg"": 0.001, ""ff_chunk"": 8}",34,0.999808,"[{""label"": 34, ""prob"": 0.9998080134391785}, {""label"": 41, ""prob"": 7.665530574740842e-05}, {""label"": 0, ""prob"": 4.201292904326692e-05}, {""label"": 1, ""prob"": 8.035838618525304e-06}, {""label"": 12, ""prob"": 7.5446678238222376e-06}]",5366.82
365,989,ff,"{""max_iter"": 200, ""margin"": 0.2, ""lambda_reg"": 0.001, ""ff_chunk"": 8}",23,0.998466,"[{""label"": 23, ""prob"": 0.9984655380249023}, {""label"": 38, ""prob"": 0.0006678968784399331}, {""label"": 12, ""prob"": 0.0006359879625961185}, {""label"": 39, ""prob"": 5.031484761275351e-05}, {""label"": 0, ""prob"": 3.597493196139112e-05}]",5366.82
366,4001,ff,"{""max_iter"": 200, ""margin"": 0.2, ""lambda_reg"": 0.001, ""ff_chunk"": 8}",17,0.998152,"[{""label"": 17, ""prob"": 0.9981523156166077}, {""label"": 10, ""prob"": 0.000507544435095042}, {""label"": 20, ""prob"": 0.00043776232632808387}, {""label"": 11, ""prob"": 0.0002022541593760252}, {""label"": 21, ""prob"": 0.00018832340720109642}]",5366.82
367,5879,ff,"{""max_iter"": 200, ""margin"": 0.2, ""lambda_reg"": 0.001, ""ff_chunk"": 8}",6,0.999948,"[{""label"": 6, ""prob"": 0.9999480247497559}, {""label"": 12, ""prob"": 2.1638676116708666e-05}, {""label"": 41, ""prob"": 6.656602636212483e-06}, {""label"": 18, ""prob"": 2.6447848995303502e-06}, {""label"": 40, ""prob"": 2.436590193610755e-06}]",5366.82
368,5688,ff,"{""max_iter"": 200, ""margin"": 0.2, ""lambda_reg"": 0.001, ""ff_chunk"": 8}",9,0.999991,"[{""label"": 9, ""prob"": 0.9999914169311523}, {""label"": 6, ""prob"": 6.950695023988374e-06}, {""label"": 2, ""prob"": 2.898191837630293e-07}, {""label"": 42, ""prob"": 2.198179060997063e-07}, {""label"": 28, ""prob"": 1.4739478615410917e-07}]",5366.82
369,1687,ff,"{""max_iter"": 200, ""margin"": 0.2, ""lambda_reg"": 0.001, ""ff_chunk"": 8}",12,0.850342,"[{""label"": 12, ""prob"": 0.8503420948982239}, {""label"": 38, ""prob"": 0.09533079713582993}, {""label"": 1, ""prob"": 0.04305212199687958}, {""label"": 34, ""prob"": 0.002837968058884144}, {""label"": 6, ""prob"": 0.0010521463118493557}]",5366.82
370,328,ff,"{""max_iter"": 200, ""margin"": 0.2, ""lambda_reg"": 0.001, ""ff_chunk"": 8}",23,0.711219,"[{""label"": 23, ""prob"": 0.711218535900116}, {""label"": 38, ""prob"": 0.2801349461078644}, {""label"": 12, ""prob"": 0.0072048078291118145}, {""label"": 2, ""prob"": 0.0005728338728658855}, {""label"": 39, ""prob"": 0.0003211362927686423}]",5366.82
371,5369,ff,"{""max_iter"": 200, ""margin"": 0.2, ""lambda_reg"": 0.001, ""ff_chunk"": 8}",36,0.997397,"[{""label"": 36, ""prob"": 0.9973974227905273}, {""label"": 42, ""prob"": 0.0022666777949780226}, {""label"": 37, ""prob"": 0.00018914102111011744}, {""label"": 32, ""prob"": 4.709632776211947e-05}, {""label"": 34, ""prob"": 4.313003228162415e-05}]",5366.82
372,432,ff,"{""max_iter"": 200, ""margin"": 0.2, ""lambda_reg"": 0.001, ""ff_chunk"": 8}",42,0.999851,"[{""label"": 42, ""prob"": 0.9998506307601929}, {""label"": 12, ""prob"": 6.515104905702174e-05}, {""label"": 34, ""prob"": 3.0016948585398495e-05}, {""label"": 36, ""prob"": 1.806889304134529e-05}, {""label"": 2, ""prob"": 1.3712414329347666e-05}]",5366.82
373,462,ff,"{""max_iter"": 200, ""margin"": 0.2, ""lambda_reg"": 0.001, ""ff_chunk"": 8}",39,0.999982,"[{""label"": 39, ""prob"": 0.9999822378158569}, {""label"": 37, ""prob"": 1.179565970232943e-05}, {""label"": 36, ""prob"": 2.754424713202752e-06}, {""label"": 23, ""prob"": 1.9746921680052765e-06}, {""label"": 27, ""prob"": 3.8214545838854974e-07}]",5366.82
374,2389,ff,"{""max_iter"": 200, ""margin"": 0.2, ""lambda_reg"": 0.001, ""ff_chunk"": 8}",17,0.975986,"[{""label"": 17, ""prob"": 0.9759859442710876}, {""label"": 10, ""prob"": 0.008402286097407341}, {""label"": 11, ""prob"": 0.004236589185893536}, {""label"": 18, ""prob"": 0.002253980841487646}, {""label"": 13, ""prob"": 0.0021449567284435034}]",5366.82
375,3062,ff,"{""max_iter"": 200, ""margin"": 0.2, ""lambda_reg"": 0.001, ""ff_chunk"": 8}",4,0.999157,"[{""label"": 4, ""prob"": 0.9991569519042969}, {""label"": 5, ""prob"": 0.0003003306337632239}, {""label"": 24, ""prob"": 9.53451162786223e-05}, {""label"": 6, ""prob"": 8.932942728279158e-05}, {""label"": 38, ""prob"": 4.3466658098623157e-05}]",5366.82
376,2571,ff,"{""max_iter"": 200, ""margin"": 0.2, ""lambda_reg"": 0.001, ""ff_chunk"": 8}",6,0.999722,"[{""label"": 6, ""prob"": 0.9997219443321228}, {""label"": 12, ""prob"": 8.400200749747455e-05}, {""label"": 16, ""prob"": 3.8902246160432696e-05}, {""label"": 18, ""prob"": 2.313871846126858e-05}, {""label"": 13, ""prob"": 1.9624414562713355e-05}]",5366.82
377,2996,ff,"{""max_iter"": 200, ""margin"": 0.2, ""lambda_reg"": 0.001, ""ff_chunk"": 8}",14,0.721308,"[{""label"": 14, ""prob"": 0.7213084697723389}, {""label"": 10, ""prob"": 0.24346308410167694}, {""label"": 3, ""prob"": 0.008668062277138233}, {""label"": 11, ""prob"": 0.00663429731503129}, {""label"": 32, ""prob"": 0.005999621003866196}]",5366.82
378,4812,ff,"{""max_iter"": 200, ""margin"": 0.2, ""lambda_reg"": 0.001, ""ff_chunk"": 8}",41,0.999962,"[{""label"": 41, ""prob"": 0.999962329864502}, {""label"": 40, ""prob"": 1.9412513211136684e-05}, {""label"": 38, ""prob"": 1.416117993358057e-05}, {""label"": 34, ""prob"": 2.647921746756765e-06}, {""label"": 12, ""prob"": 6.890554686833639e-07}]",5366.82
379,3125,ff,"{""max_iter"": 200, ""margin"": 0.2, ""lambda_reg"": 0.001, ""ff_chunk"": 8}",9,0.971790,"[{""label"": 9, ""prob"": 0.9717900156974792}, {""label"": 6, ""prob"": 0.023557264357805252}, {""label"": 42, ""prob"": 0.0026755998842418194}, {""label"": 16, ""prob"": 0.0007282824371941388}, {""label"": 36, ""prob"": 0.00016818524454720318}]",5366.82
380,879,ff,"{""max_iter"": 200, ""margin"": 0.2, ""lambda_reg"": 0.001, ""ff_chunk"": 8}",34,0.999754,"[{""label"": 34, ""prob"": 0.9997542500495911}, {""label"": 41, ""prob"": 6.549248064402491e-05}, {""label"": 0, ""prob"": 4.9949703679885715e-05}, {""label"": 1, ""prob"": 1.6854028217494488e-05}, {""label"": 39, ""prob"": 9.516589670965914e-06}]",5366.82
381,2219,ff,"{""max_iter"": 200, ""margin"": 0.2, ""lambda_reg"": 0.001, ""ff_chunk"": 8}",36,0.999159,"[{""label"": 36, ""prob"": 0.999158501625061}, {""label"": 37, ""prob"": 0.0008270893595181406}, {""label"": 26, ""prob"": 3.2851403375389054e-06}, {""label"": 39, ""prob"": 2.260482915517059e-06}, {""label"": 42, ""prob"": 2.1541104615607765e-06}]",5366.82
382,2760,ff,"{""max_iter"": 200, ""margin"": 0.2, ""lambda_reg"": 0.001, ""ff_chunk"": 8}",6,0.999866,"[{""label"": 6, ""prob"": 0.9998661279678345}, {""label"": 12, ""prob"": 4.184286808595061e-05}, {""label"": 40, ""prob"": 1.787489964044653e-05}, {""label"": 41, ""prob"": 1.5471368897124194e-05}, {""label"": 16, ""prob"": 9.269548172596842e-06}]",5366.82
383,1052,ff,"{""max_iter"": 200, ""margin"": 0.2, ""lambda_reg"": 0.001, ""ff_chunk"": 8}",18,0.999959,"[{""label"": 18, ""prob"": 0.9999587535858154}, {""label"": 21, ""prob"": 1.9157487258780748e-05}, {""label"": 20, ""prob"": 3.828739409073023e-06}, {""label"": 17, ""prob"": 2.798893092403887e-06}, {""label"": 6, ""prob"": 2.3219422473630402e-06}]",5366.82
384,1736,ff,"{""max_iter"": 200, ""margin"": 0.2, ""lambda_reg"": 0.001, ""ff_chunk"": 8}",9,0.999993,"[{""label"": 9, ""prob"": 0.9999926090240479}, {""label"": 6, ""prob"": 6.605819180549588e-06}, {""label"": 42, ""prob"": 1.7938060636879527e-07}, {""label"": 2, ""prob"": 1.20346626886203e-07}, {""label"": 29, ""prob"": 4.893789551374539e-08}]",5366.82
385,1271,ff,"{""max_iter"": 200, ""margin"": 0.2, ""lambda_reg"": 0.001, ""ff_chunk"": 8}",23,0.998784,"[{""label"": 23, ""prob"": 0.9987838864326477}, {""label"": 12, ""prob"": 0.0007830809336155653}, {""label"": 38, ""prob"": 0.00017238075088243932}, {""label"": 39, ""prob"": 5.7718461903277785e-05}, {""label"": 0, ""prob"": 4.128014188609086e-05}]",5366.82
386,379,ff,"{""max_iter"": 200, ""margin"": 0.2, ""lambda_reg"": 0.001, ""ff_chunk"": 8}",41,0.998771,"[{""label"": 41, ""prob"": 0.9987708926200867}, {""label"": 38, ""prob"": 0.0009065756457857788}, {""label"": 40, ""prob"": 0.0001055936882039532}, {""label"": 34, ""prob"": 5.979765410302207e-05}, {""label"": 1, ""prob"": 5.3043608204461634e-05}]",5366.82
387,35,ff,"{""max_iter"": 200, ""margin"": 0.2, ""lambda_reg"": 0.001, ""ff_chunk"": 8}",1,0.999649,"[{""label"": 1, ""prob"": 0.9996494054794312}, {""label"": 0, ""prob"": 0.0001897167385322973}, {""label"": 23, ""prob"": 4.662360515794717e-05}, {""label"": 12, ""prob"": 4.348090442363173e-05}, {""label"": 41, ""prob"": 1.2559970855363645e-05}]",5366.82
388,5013,ff,"{""max_iter"": 200, ""margin"": 0.2, ""lambda_reg"": 0.001, ""ff_chunk"": 8}",9,0.999869,"[{""label"": 9, ""prob"": 0.9998693466186523}, {""label"": 6, ""prob"": 5.4419422667706385e-05}, {""label"": 28, ""prob"": 1.2792320376320276e-05}, {""label"": 42, ""prob"": 9.539549864712171e-06}, {""label"": 33, ""prob"": 8.943775355874095e-06}]",5366.82
389,4415,ff,"{""max_iter"": 200, ""margin"": 0.2, ""lambda_reg"": 0.001, ""ff_chunk"": 8}",39,0.999982,"[{""label"": 39, ""prob"": 0.999982476234436}, {""label"": 37, ""prob"": 1.0096689948113635e-05}, {""label"": 36, ""prob"": 2.9072421057207976e-06}, {""label"": 23, ""prob"": 1.9852705008815974e-06}, {""label"": 27, ""prob"": 9.832600653680856e-07}]",5366.82
390,2244,ff,"{""max_iter"": 200, ""margin"": 0.2, ""lambda_reg"": 0.001, ""ff_chunk"": 8}",17,0.998957,"[{""label"": 17, ""prob"": 0.9989570379257202}, {""label"": 20, ""prob"": 0.0003713480255100876}, {""label"": 10, ""prob"": 0.0001348957885056734}, {""label"": 11, ""prob"": 0.00012815270747523755}, {""label"": 21, ""prob"": 0.00012094724661437795}]",4951.47
391,493,ff,"{""max_iter"": 200, ""margin"": 0.2, ""lambda_reg"": 0.001, ""ff_chunk"": 8}",17,0.998640,"[{""label"": 17, ""prob"": 0.9986401200294495}, {""label"": 20, ""prob"": 0.00047541779349558055}, {""label"": 10, ""prob"": 0.00019079791672993451}, {""label"": 21, ""prob"": 0.0001560126693220809}, {""label"": 11, ""prob"": 0.0001461512438254431}]",4951.47
392,1403,ff,"{""max_iter"": 200, ""margin"": 0.2, ""lambda_reg"": 0.001, ""ff_chunk"": 8}",17,0.998199,"[{""label"": 17, ""prob"": 0.9981992840766907}, {""label"": 20, ""prob"": 0.0008075738442130387}, {""label"": 10, ""prob"": 0.0003021798038389534}, {""label"": 11, ""prob"": 0.00016087081166915596}, {""label"": 21, ""prob"": 0.0001338510337518528}]",4951.47
393,1913,ff,"{""max_iter"": 200, ""margin"": 0.2, ""lambda_reg"": 0.001, ""ff_chunk"": 8}",17,0.818194,"[{""label"": 17, ""prob"": 0.8181935548782349}, {""label"": 21, ""prob"": 0.05706406757235527}, {""label"": 22, ""prob"": 0.024638328701257706}, {""label"": 11, ""prob"": 0.021960074082016945}, {""label"": 18, ""prob"": 0.012967651709914207}]",4951.47
394,1886,ff,"{""max_iter"": 200, ""margin"": 0.2, ""lambda_reg"": 0.001, ""ff_chunk"": 8}",17,0.997215,"[{""label"": 17, ""prob"": 0.9972153902053833}, {""label"": 10, ""prob"": 0.0011674739653244615}, {""label"": 20, ""prob"": 0.0008462070254608989}, {""label"": 11, ""prob"": 0.00023787161626387388}, {""label"": 21, ""prob"": 0.00012154565047239885}]",4951.47
395,770,ff,"{""max_iter"": 200, ""margin"": 0.2, ""lambda_reg"": 0.001, ""ff_chunk"": 8}",17,0.996529,"[{""label"": 17, ""prob"": 0.9965294003486633}, {""label"": 20, ""prob"": 0.0012327100848779082}, {""label"": 10, ""prob"": 0.0007418176392093301}, {""label"": 11, ""prob"": 0.0003768013557419181}, {""label"": 21, ""prob"": 0.0002635157434269786}]",4951.47
396,5159,ff,"{""max_iter"": 200, ""margin"": 0.2, ""lambda_reg"": 0.001, ""ff_chunk"": 8}",17,0.997031,"[{""label"": 17, ""prob"": 0.9970309734344482}, {""label"": 20, ""prob"": 0.001076570013538003}, {""label"": 10, ""prob"": 0.0005429332959465683}, {""label"": 11, ""prob"": 0.00027405371656641364}, {""label"": 21, ""prob"": 0.0002656277792993933}]",4951.47
397,20,ff,"{""max_iter"": 200, ""margin"": 0.2, ""lambda_reg"": 0.001, ""ff_chunk"": 8}",17,0.998896,"[{""label"": 17, ""prob"": 0.9988960027694702}, {""label"": 20, ""prob"": 0.0005707343225367367}, {""label"": 10, ""prob"": 0.00016009985120035708}, {""label"": 21, ""prob"": 0.00010349952208343893}, {""label"": 11, ""prob"": 9.084666089620441e-05}]",4951.47
398,4225,ff,"{""max_iter"": 200, ""margin"": 0.2, ""lambda_reg"": 0.001, ""ff_chunk"": 8}",3,0.991904,"[{""label"": 3, ""prob"": 0.991904079914093}, {""label"": 20, ""prob"": 0.006744126323610544}, {""label"": 10, ""prob"": 0.0007714089588262141}, {""label"": 24, ""prob"": 9.710356243886054e-05}, {""label"": 18, ""prob"": 9.619117918191478e-05}]",4951.47
399,1981,ff,"{""max_iter"": 200, ""margin"": 0.2, ""lambda_reg"": 0.001, ""ff_chunk"": 8}",17,0.997638,"[{""label"": 17, ""prob"": 0.9976383447647095}, {""label"": 20, ""prob"": 0.0007063841912895441}, {""label"": 10, ""prob"": 0.0003655478358268738}, {""label"": 21, ""prob"": 0.00028797390405088663}, {""label"": 11, ""prob"": 0.00023151672212406993}]",4951.47
400,740,ff,"{""max_iter"": 200, ""margin"": 0.2, ""lambda_reg"": 0.001, ""ff_chunk"": 8}",17,0.999839,"[{""label"": 17, ""prob"": 0.999839186668396}, {""label"": 20, ""prob"": 8.097344834823161e-05}, {""label"": 21, ""prob"": 5.4334188462235034e-05}, {""label"": 11, ""prob"": 7.625734724570066e-06}, {""label"": 1, ""prob"": 3.359009724590578e-06}]",4951.47
401,5330,ff,"{""max_iter"": 200, ""margin"": 0.2, ""lambda_reg"": 0.001, ""ff_chunk"": 8}",3,0.999738,"[{""label"": 3, ""prob"": 0.9997379183769226}, {""label"": 24, ""prob"": 5.994260573061183e-05}, {""label"": 20, ""prob"": 5.338289702194743e-05}, {""label"": 1, ""prob"": 3.270611705374904e-05}, {""label"": 14, ""prob"": 1.8897753761848435e-05}]",4951.47
402,4960,ff,"{""max_iter"": 200, ""margin"": 0.2, ""lambda_reg"": 0.001, ""ff_chunk"": 8}",17,0.998874,"[{""label"": 17, ""prob"": 0.9988741278648376}, {""label"": 20, ""prob"": 0.00043191458098590374}, {""label"": 10, ""prob"": 0.00017532591300550848}, {""label"": 11, ""prob"": 0.00012322748079895973}, {""label"": 21, ""prob"": 0.00012294026964809746}]",4951.47
403,5240,ff,"{""max_iter"": 200, ""margin"": 0.2, ""lambda_reg"": 0.001, ""ff_chunk"": 8}",17,0.999115,"[{""label"": 17, ""prob"": 0.9991151690483093}, {""label"": 20, ""prob"": 0.0003277612559031695}, {""label"": 10, ""prob"": 0.0002990730863530189}, {""label"": 11, ""prob"": 4.8401438107248396e-05}, {""label"": 21, ""prob"": 4.599162639351562e-05}]",4951.47
404,5409,ff,"{""max_iter"": 200, ""margin"": 0.2, ""lambda_reg"": 0.001, ""ff_chunk"": 8}",17,0.997241,"[{""label"": 17, ""prob"": 0.9972410202026367}, {""label"": 20, ""prob"": 0.0010117306374013424}, {""label"": 10, ""prob"": 0.0006860335124656558}, {""label"": 11, ""prob"": 0.00023040930682327598}, {""label"": 21, ""prob"": 0.00020457195932976902}]",4951.47
405,1032,ff,"{""max_iter"": 200, ""margin"": 0.2, ""lambda_reg"": 0.001, ""ff_chunk"": 8}",5,0.999835,"[{""label"": 5, ""prob"": 0.9998352527618408}, {""label"": 10, ""prob"": 3.1252064218278974e-05}, {""label"": 4, ""prob"": 2.118277370755095e-05}, {""label"": 13, ""prob"": 2.073245013889391e-05}, {""label"": 22, ""prob"": 1.45541971505736e-05}]",4951.47
406,3383,ff,"{""max_iter"": 200, ""margin"": 0.2, ""lambda_reg"": 0.001, ""ff_chunk"": 8}",16,0.999299,"[{""label"": 16, ""prob"": 0.9992992877960205}, {""label"": 24, ""prob"": 6.738743832102045e-05}, {""label"": 14, ""prob"": 6.351896445266902e-05}, {""label"": 4, ""prob"": 6.084633059799671e-05}, {""label"": 8, ""prob"": 5.648291335091926e-05}]",4951.47
407,569,ff,"{""max_iter"": 200, ""margin"": 0.2, ""lambda_reg"": 0.001, ""ff_chunk"": 8}",18,0.999982,"[{""label"": 18, ""prob"": 0.9999821186065674}, {""label"": 21, ""prob"": 1.2005249118374195e-05}, {""label"": 20, ""prob"": 9.780683285498526e-07}, {""label"": 16, ""prob"": 8.966815698840946e-07}, {""label"": 6, ""prob"": 8.58492455790838e-07}]",4951.47
408,208,ff,"{""max_iter"": 200, ""margin"": 0.2, ""lambda_reg"": 0.001, ""ff_chunk"": 8}",17,0.998536,"[{""label"": 17, ""prob"": 0.9985357522964478}, {""label"": 20, ""prob"": 0.000611332303378731}, {""label"": 10, ""prob"": 0.00018918144633062184}, {""label"": 21, ""prob"": 0.00018681913206819445}, {""label"": 11, ""prob"": 0.00014623592142015696}]",4951.47
409,4700,ff,"{""max_iter"": 200, ""margin"": 0.2, ""lambda_reg"": 0.001, ""ff_chunk"": 8}",38,0.928207,"[{""label"": 38, ""prob"": 0.9282068610191345}, {""label"": 40, ""prob"": 0.06625068932771683}, {""label"": 12, ""prob"": 0.003201783401891589}, {""label"": 41, ""prob"": 0.0019230636535212398}, {""label"": 34, ""prob"": 0.00015925279876682907}]",4951.47
410,2398,ff,"{""max_iter"": 200, ""margin"": 0.2, ""lambda_reg"": 0.001, ""ff_chunk"": 8}",1,0.998935,"[{""label"": 1, ""prob"": 0.998934805393219}, {""label"": 0, ""prob"": 0.0003134069556836039}, {""label"": 34, ""prob"": 0.00014532030036207289}, {""label"": 40, ""prob"": 8.549085032427683e-05}, {""label"": 41, ""prob"": 8.532850915798917e-05}]",4951.47
411,4073,ff,"{""max_iter"": 200, ""margin"": 0.2, ""lambda_reg"": 0.001, ""ff_chunk"": 8}",18,0.999749,"[{""label"": 18, ""prob"": 0.9997491240501404}, {""label"": 21, ""prob"": 6.759584357496351e-05}, {""label"": 13, ""prob"": 1.9736133253900334e-05}, {""label"": 20, ""prob"": 1.7239066437468864e-05}, {""label"": 16, ""prob"": 1.6877895177458413e-05}]",4951.47
412,3381,ff,"{""max_iter"": 200, ""margin"": 0.2, ""lambda_reg"": 0.001, ""ff_chunk"": 8}",17,0.998027,"[{""label"": 17, ""prob"": 0.9980267882347107}, {""label"": 20, ""prob"": 0.0008174321264959872}, {""label"": 10, ""prob"": 0.0003366728196851909}, {""label"": 11, ""prob"": 0.00018783732957672328}, {""label"": 21, ""prob"": 0.00016372717800550163}]",4951.47
413,1513,ff,"{""max_iter"": 200, ""margin"": 0.2, ""lambda_reg"": 0.001, ""ff_chunk"": 8}",3,0.999856,"[{""label"": 3, ""prob"": 0.9998564720153809}, {""label"": 24, ""prob"": 3.7257614167174324e-05}, {""label"": 20, ""prob"": 3.495996134006418e-05}, {""label"": 1, ""prob"": 1.6867845261003822e-05}, {""label"": 14, ""prob"": 1.643403993512038e-05}]",4951.47
414,4983,ff,"{""max_iter"": 200, ""margin"": 0.2, ""lambda_reg"": 0.001, ""ff_chunk"": 8}",3,0.999585,"[{""label"": 3, ""prob"": 0.9995852112770081}, {""label"": 20, ""prob"": 0.00010419268801342696}, {""label"": 1, ""prob"": 7.939187344163656e-05}, {""label"": 24, ""prob"": 5.68378200114239e-05}, {""label"": 14, ""prob"": 2.76736627711216e-05}]",4951.47
415,5450,ff,"{""max_iter"": 200, ""margin"": 0.2, ""lambda_reg"": 0.001, ""ff_chunk"": 8}",40,0.983715,"[{""label"": 40, ""prob"": 0.983714759349823}, {""label"": 38, ""prob"": 0.014103081077337265}, {""label"": 1, ""prob"": 0.0014679757878184319}, {""label"": 41, ""prob"": 0.0005645285127684474}, {""label"": 12, ""prob"": 4.8822355893207714e-05}]",4951.47
416,3645,ff,"{""max_iter"": 200, ""margin"": 0.2, ""lambda_reg"": 0.001, ""ff_chunk"": 8}",18,0.999973,"[{""label"": 18, ""prob"": 0.9999728202819824}, {""label"": 21, ""prob"": 8.142915248754434e-06}, {""label"": 17, ""prob"": 4.802739567821845e-06}, {""label"": 13, ""prob"": 3.2787495456432225e-06}, {""label"": 20, ""prob"": 2.7695232347468846e-06}]",4951.47
417,1939,ff,"{""max_iter"": 200, ""margin"": 0.2, ""lambda_reg"": 0.001, ""ff_chunk"": 8}",16,0.999572,"[{""label"": 16, ""prob"": 0.9995715022087097}, {""label"": 8, ""prob"": 5.956351014901884e-05}, {""label"": 24, ""prob"": 5.065764707978815e-05}, {""label"": 4, ""prob"": 4.581340908771381e-05}, {""label"": 25, ""prob"": 4.38847164332401e-05}]",4951.47
418,4821,ff,"{""max_iter"": 200, ""margin"": 0.2, ""lambda_reg"": 0.001, ""ff_chunk"": 8}",16,0.999836,"[{""label"": 16, ""prob"": 0.9998358488082886}, {""label"": 24, ""prob"": 1.984859409276396e-05}, {""label"": 8, ""prob"": 1.89176917047007e-05}, {""label"": 25, ""prob"": 1.8828219253919087e-05}, {""label"": 14, ""prob"": 1.6261230484815314e-05}]",4951.47
419,521,ff,"{""max_iter"": 200, ""margin"": 0.2, ""lambda_reg"": 0.001, ""ff_chunk"": 8}",3,0.999861,"[{""label"": 3, ""prob"": 0.9998613595962524}, {""label"": 20, ""prob"": 4.539324436336756e-05}, {""label"": 1, ""prob"": 3.4620516089489684e-05}, {""label"": 21, ""prob"": 1.4828327039140277e-05}, {""label"": 24, ""prob"": 1.2619152585102711e-05}]",4951.47
420,5623,ff,"{""max_iter"": 200, ""margin"": 0.2, ""lambda_reg"": 0.001, ""ff_chunk"": 8}",19,0.999070,"[{""label"": 19, ""prob"": 0.9990702271461487}, {""label"": 10, ""prob"": 0.0005804907414130867}, {""label"": 20, ""prob"": 8.441069803666323e-05}, {""label"": 22, ""prob"": 4.648128378903493e-05}, {""label"": 24, ""prob"": 3.0121336749289185e-05}]",4951.47
421,3171,ff,"{""max_iter"": 200, ""margin"": 0.2, ""lambda_reg"": 0.001, ""ff_chunk"": 8}",40,0.991941,"[{""label"": 40, ""prob"": 0.991940975189209}, {""label"": 38, ""prob"": 0.006385722663253546}, {""label"": 1, ""prob"": 0.0006770225591026247}, {""label"": 12, ""prob"": 0.00041794145363382995}, {""label"": 34, ""prob"": 0.00021801242837682366}]",4951.47
422,3769,ff,"{""max_iter"": 200, ""margin"": 0.2, ""lambda_reg"": 0.001, ""ff_chunk"": 8}",4,0.999831,"[{""label"": 4, ""prob"": 0.9998307228088379}, {""label"": 6, ""prob"": 5.01376562169753e-05}, {""label"": 9, ""prob"": 1.869375591923017e-05}, {""label"": 7, ""prob"": 1.3013755960855633e-05}, {""label"": 5, ""prob"": 8.513541615684517e-06}]",1406.73
423,201,ff,"{""max_iter"": 200, ""margin"": 0.2, ""lambda_reg"": 0.001, ""ff_chunk"": 8}",4,0.999189,"[{""label"": 4, ""prob"": 0.9991893172264099}, {""label"": 6, ""prob"": 0.00020074256462976336}, {""label"": 24, ""prob"": 7.24984347471036e-05}, {""label"": 38, ""prob"": 6.153261347208172e-05}, {""label"": 12, ""prob"": 4.3183707020943984e-05}]",1406.73
424,702,ff,"{""max_iter"": 200, ""margin"": 0.2, ""lambda_reg"": 0.001, ""ff_chunk"": 8}",1,0.999564,"[{""label"": 1, ""prob"": 0.9995636343955994}, {""label"": 7, ""prob"": 9.461222362006083e-05}, {""label"": 0, ""prob"": 6.779593968531117e-05}, {""label"": 41, ""prob"": 4.921898653265089e-05}, {""label"": 12, ""prob"": 3.793813812080771e-05}]",1406.73
425,109,ff,"{""max_iter"": 200, ""margin"": 0.2, ""lambda_reg"": 0.001, ""ff_chunk"": 8}",42,0.999946,"[{""label"": 42, ""prob"": 0.9999457597732544}, {""label"": 2, ""prob"": 1.7918277080752887e-05}, {""label"": 36, ""prob"": 1.0720522368501406e-05}, {""label"": 7, ""prob"": 1.0054895028588362e-05}, {""label"": 8, ""prob"": 5.880549906578381e-06}]",1406.73
426,5231,ff,"{""max_iter"": 200, ""margin"": 0.2, ""lambda_reg"": 0.001, ""ff_chunk"": 8}",4,0.997214,"[{""label"": 4, ""prob"": 0.9972144961357117}, {""label"": 6, ""prob"": 0.0004669396730605513}, {""label"": 24, ""prob"": 0.0003455828409641981}, {""label"": 5, ""prob"": 0.00021830052719451487}, {""label"": 38, ""prob"": 0.00017322567873634398}]",1406.73
427,2343,ff,"{""max_iter"": 200, ""margin"": 0.2, ""lambda_reg"": 0.001, ""ff_chunk"": 8}",42,0.999979,"[{""label"": 42, ""prob"": 0.9999793767929077}, {""label"": 36, ""prob"": 5.22194204677362e-06}, {""label"": 2, ""prob"": 3.664290716187679e-06}, {""label"": 7, ""prob"": 2.889371899073012e-06}, {""label"": 8, ""prob"": 2.4976543500088155e-06}]",1406.73
428,414,ff,"{""max_iter"": 200, ""margin"": 0.2, ""lambda_reg"": 0.001, ""ff_chunk"": 8}",1,0.999898,"[{""label"": 1, ""prob"": 0.9998983144760132}, {""label"": 12, ""prob"": 1.96986675291555e-05}, {""label"": 0, ""prob"": 1.4355857274495065e-05}, {""label"": 41, ""prob"": 8.828982572595123e-06}, {""label"": 35, ""prob"": 8.52123321237741e-06}]",1406.73
