step,pool_index,attack,params,oracle_top1,oracle_p_top1,oracle_top5_json,elapsed_ms
18,2052,seed,{},27,0.999946,"[{""label"": 27, ""prob"": 0.999945878982544}, {""label"": 30, ""prob"": 2.2162468667374924e-05}, {""label"": 33, ""prob"": 1.1895226634806022e-05}, {""label"": 28, ""prob"": 5.977703040116467e-06}, {""label"": 35, ""prob"": 3.875332367897499e-06}]",0.00
19,4362,seed,{},3,0.999705,"[{""label"": 3, ""prob"": 0.9997052550315857}, {""label"": 24, ""prob"": 0.0001530369627289474}, {""label"": 1, ""prob"": 3.688707511173561e-05}, {""label"": 20, ""prob"": 2.5814744731178507e-05}, {""label"": 14, ""prob"": 1.5803971109562553e-05}]",0.00
20,5776,seed,{},3,0.999721,"[{""label"": 3, ""prob"": 0.999721109867096}, {""label"": 24, ""prob"": 0.00012943657930009067}, {""label"": 20, ""prob"": 3.9698021282674745e-05}, {""label"": 14, ""prob"": 1.9687326130224392e-05}, {""label"": 1, ""prob"": 1.2583461284521036e-05}]",0.00
21,4930,seed,{},32,0.999838,"[{""label"": 32, ""prob"": 0.9998376369476318}, {""label"": 33, ""prob"": 4.6819499402772635e-05}, {""label"": 27, ""prob"": 2.8284077416174114e-05}, {""label"": 28, ""prob"": 1.5563373381155543e-05}, {""label"": 10, ""prob"": 1.2534512279671617e-05}]",0.00
22,1203,seed,{},42,0.999947,"[{""label"": 42, ""prob"": 0.9999470710754395}, {""label"": 36, ""prob"": 1.9750492356251925e-05}, {""label"": 2, ""prob"": 7.280748377525015e-06}, {""label"": 8, ""prob"": 6.97928726367536e-06}, {""label"": 7, ""prob"": 3.749498773686355e-06}]",0.00
23,2540,seed,{},3,0.999680,"[{""label"": 3, ""prob"": 0.9996795654296875}, {""label"": 24, ""prob"": 0.00013293177471496165}, {""label"": 20, ""prob"": 4.2864990973612294e-05}, {""label"": 14, ""prob"": 1.9608763977885246e-05}, {""label"": 1, ""prob"": 1.3910093912272714e-05}]",0.00
24,809,seed,{},38,0.999719,"[{""label"": 38, ""prob"": 0.9997187256813049}, {""label"": 41, ""prob"": 6.330874020932242e-05}, {""label"": 2, ""prob"": 3.721721805050038e-05}, {""label"": 12, ""prob"": 3.4746517485473305e-05}, {""label"": 40, ""prob"": 2.4985221898532473e-05}]",0.00
25,5978,seed,{},34,0.999812,"[{""label"": 34, ""prob"": 0.9998121857643127}, {""label"": 0, ""prob"": 5.7330882555106655e-05}, {""label"": 41, ""prob"": 5.178894934942946e-05}, {""label"": 12, ""prob"": 1.1616823940130416e-05}, {""label"": 39, ""prob"": 1.0650096555764321e-05}]",0.00
26,604,seed,{},28,0.998816,"[{""label"": 28, ""prob"": 0.9988164901733398}, {""label"": 35, ""prob"": 0.0006172796129249036}, {""label"": 27, ""prob"": 0.0002348478155909106}, {""label"": 33, ""prob"": 8.258490561274812e-05}, {""label"": 32, ""prob"": 6.455543916672468e-05}]",0.00
27,5603,seed,{},1,0.999942,"[{""label"": 1, ""prob"": 0.9999421834945679}, {""label"": 0, ""prob"": 2.5735702365636826e-05}, {""label"": 12, ""prob"": 4.287255251256283e-06}, {""label"": 38, ""prob"": 3.5297759950481122e-06}, {""label"": 6, ""prob"": 2.8054930680809775e-06}]",0.00
28,2704,seed,{},9,0.999864,"[{""label"": 9, ""prob"": 0.999863862991333}, {""label"": 6, ""prob"": 0.0001035024324664846}, {""label"": 2, ""prob"": 5.853235052200034e-06}, {""label"": 28, ""prob"": 2.49463778345671e-06}, {""label"": 38, ""prob"": 2.2789747617935063e-06}]",0.00
29,3867,seed,{},5,0.999828,"[{""label"": 5, ""prob"": 0.9998276233673096}, {""label"": 10, ""prob"": 4.814522253582254e-05}, {""label"": 4, ""prob"": 3.206022302038036e-05}, {""label"": 28, ""prob"": 1.6170026356121525e-05}, {""label"": 24, ""prob"": 1.0097582162416074e-05}]",0.00
30,4585,seed,{},23,0.969479,"[{""label"": 23, ""prob"": 0.9694789052009583}, {""label"": 38, ""prob"": 0.025128507986664772}, {""label"": 12, ""prob"": 0.005258031655102968}, {""label"": 0, ""prob"": 5.1324004743946716e-05}, {""label"": 1, ""prob"": 2.0684805349446833e-05}]",0.00
31,824,seed,{},22,0.999652,"[{""label"": 22, ""prob"": 0.9996521472930908}, {""label"": 19, ""prob"": 0.00016775750555098057}, {""label"": 15, ""prob"": 4.560819797916338e-05}, {""label"": 16, ""prob"": 4.556176645564847e-05}, {""label"": 24, ""prob"": 4.1882856748998165e-05}]",0.00
32,2898,seed,{},5,0.999930,"[{""label"": 5, ""prob"": 0.9999303817749023}, {""label"": 4, ""prob"": 1.9625118511612527e-05}, {""label"": 10, ""prob"": 9.403644071426243e-06}, {""label"": 24, ""prob"": 8.914482350519393e-06}, {""label"": 25, ""prob"": 4.734260983241256e-06}]",0.00
33,3556,seed,{},32,0.999830,"[{""label"": 32, ""prob"": 0.9998301267623901}, {""label"": 33, ""prob"": 3.159340121783316e-05}, {""label"": 27, ""prob"": 2.7651052732835524e-05}, {""label"": 29, ""prob"": 1.599148345121648e-05}, {""label"": 30, ""prob"": 1.5603889551130123e-05}]",0.00
34,2590,seed,{},12,0.999962,"[{""label"": 12, ""prob"": 0.9999620914459229}, {""label"": 41, ""prob"": 1.0984009350067936e-05}, {""label"": 38, ""prob"": 7.910512067610398e-06}, {""label"": 34, ""prob"": 5.349458206183044e-06}, {""label"": 0, ""prob"": 2.446144662826555e-06}]",0.00
35,5004,seed,{},3,0.998799,"[{""label"": 3, ""prob"": 0.9987994432449341}, {""label"": 24, ""prob"": 0.0010792996035888791}, {""label"": 20, ""prob"": 1.791247086657677e-05}, {""label"": 21, ""prob"": 1.7496779037173837e-05}, {""label"": 13, ""prob"": 1.2191399036964867e-05}]",0.00
36,5246,seed,{},32,0.999932,"[{""label"": 32, ""prob"": 0.9999316930770874}, {""label"": 33, ""prob"": 2.511985985620413e-05}, {""label"": 27, ""prob"": 7.822246516298037e-06}, {""label"": 28, ""prob"": 6.198892151587643e-06}, {""label"": 10, ""prob"": 5.491500360221835e-06}]",0.00
37,1675,seed,{},41,0.999988,"[{""label"": 41, ""prob"": 0.9999884366989136}, {""label"": 40, ""prob"": 2.3816414795874152e-06}, {""label"": 0, ""prob"": 2.03743275051238e-06}, {""label"": 12, ""prob"": 1.675740463724651e-06}, {""label"": 38, ""prob"": 1.4951036746424506e-06}]",0.00
38,4526,seed,{},8,0.999920,"[{""label"": 8, ""prob"": 0.9999198913574219}, {""label"": 38, ""prob"": 1.715594953566324e-05}, {""label"": 0, ""prob"": 1.0508235391171183e-05}, {""label"": 23, ""prob"": 1.0175970601267181e-05}, {""label"": 42, ""prob"": 8.541612260160036e-06}]",0.00
39,3907,seed,{},28,0.321093,"[{""label"": 28, ""prob"": 0.32109275460243225}, {""label"": 31, ""prob"": 0.15417245030403137}, {""label"": 35, ""prob"": 0.13908980786800385}, {""label"": 29, ""prob"": 0.12515181303024292}, {""label"": 5, ""prob"": 0.12348165363073349}]",0.00
40,3626,seed,{},25,0.999985,"[{""label"": 25, ""prob"": 0.9999845027923584}, {""label"": 14, ""prob"": 8.802283446129877e-06}, {""label"": 15, ""prob"": 1.9512681319611147e-06}, {""label"": 11, ""prob"": 1.4324291441880632e-06}, {""label"": 16, ""prob"": 6.896033255543443e-07}]",0.00
41,4270,seed,{},32,0.999914,"[{""label"": 32, ""prob"": 0.9999135732650757}, {""label"": 33, ""prob"": 2.1059364371467382e-05}, {""label"": 27, ""prob"": 1.3665963706444018e-05}, {""label"": 36, ""prob"": 7.0115283961058594e-06}, {""label"": 10, ""prob"": 5.596441496891202e-06}]",0.00
42,2133,seed,{},23,0.999932,"[{""label"": 23, ""prob"": 0.9999324083328247}, {""label"": 12, ""prob"": 2.0709741875180043e-05}, {""label"": 38, ""prob"": 1.4046643627807498e-05}, {""label"": 8, ""prob"": 1.3354049769986887e-05}, {""label"": 0, ""prob"": 6.705808118567802e-06}]",0.00
43,510,seed,{},24,0.991511,"[{""label"": 24, ""prob"": 0.9915106892585754}, {""label"": 15, ""prob"": 0.002587690716609359}, {""label"": 13, ""prob"": 0.002096324460580945}, {""label"": 16, ""prob"": 0.0017399080097675323}, {""label"": 22, ""prob"": 0.0010312489466741681}]",0.00
44,4494,seed,{},40,0.999942,"[{""label"": 40, ""prob"": 0.9999419450759888}, {""label"": 38, ""prob"": 1.9019469618797302e-05}, {""label"": 1, ""prob"": 1.4970752090448514e-05}, {""label"": 41, ""prob"": 1.4705995454278309e-05}, {""label"": 12, ""prob"": 3.0802520996076055e-06}]",0.00
45,115,seed,{},12,0.999907,"[{""label"": 12, ""prob"": 0.9999070167541504}, {""label"": 38, ""prob"": 3.818708501057699e-05}, {""label"": 34, ""prob"": 2.341944673389662e-05}, {""label"": 23, ""prob"": 1.1044178791053127e-05}, {""label"": 1, ""prob"": 5.619589046546025e-06}]",0.00
46,764,seed,{},38,0.999675,"[{""label"": 38, ""prob"": 0.999674916267395}, {""label"": 23, ""prob"": 5.333505760063417e-05}, {""label"": 12, ""prob"": 4.89788617414888e-05}, {""label"": 40, ""prob"": 3.7994104786776006e-05}, {""label"": 41, ""prob"": 2.9718174118897878e-05}]",0.00
47,5895,seed,{},41,0.999994,"[{""label"": 41, ""prob"": 0.999994158744812}, {""label"": 40, ""prob"": 2.3111326754587935e-06}, {""label"": 34, ""prob"": 8.082781732809963e-07}, {""label"": 0, ""prob"": 6.725618959535495e-07}, {""label"": 38, ""prob"": 6.387351163539279e-07}]",0.00
48,3267,seed,{},3,0.999718,"[{""label"": 3, ""prob"": 0.9997177720069885}, {""label"": 24, ""prob"": 7.601731340400875e-05}, {""label"": 20, ""prob"": 4.288666968932375e-05}, {""label"": 14, ""prob"": 2.2226447981665842e-05}, {""label"": 1, ""prob"": 1.7482763723819517e-05}]",0.00
49,5818,seed,{},6,0.999930,"[{""label"": 6, ""prob"": 0.9999295473098755}, {""label"": 12, ""prob"": 1.8234381059301086e-05}, {""label"": 9, ""prob"": 7.1737836151442025e-06}, {""label"": 41, ""prob"": 4.262613401806448e-06}, {""label"": 18, ""prob"": 3.891189862770261e-06}]",0.00
50,5473,seed,{},5,0.999950,"[{""label"": 5, ""prob"": 0.9999498128890991}, {""label"": 10, ""prob"": 4.348132279119454e-05}, {""label"": 13, ""prob"": 2.178652721340768e-06}, {""label"": 7, ""prob"": 5.948334091954166e-07}, {""label"": 4, ""prob"": 5.079192533230525e-07}]",0.00
51,5122,seed,{},35,0.999948,"[{""label"": 35, ""prob"": 0.9999476671218872}, {""label"": 31, ""prob"": 1.954883373400662e-05}, {""label"": 28, ""prob"": 1.7724847566569224e-05}, {""label"": 33, ""prob"": 6.666078661510255e-06}, {""label"": 27, ""prob"": 2.7171258807356935e-06}]",0.00
52,9,seed,{},5,0.999968,"[{""label"": 5, ""prob"": 0.999968409538269}, {""label"": 4, ""prob"": 6.630640200455673e-06}, {""label"": 24, ""prob"": 3.3593701118661556e-06}, {""label"": 10, ""prob"": 3.198918875568779e-06}, {""label"": 22, ""prob"": 3.068497107960866e-06}]",0.00
53,5012,seed,{},3,0.998844,"[{""label"": 3, ""prob"": 0.9988436698913574}, {""label"": 24, ""prob"": 0.0009244747343473136}, {""label"": 20, ""prob"": 4.457665636437014e-05}, {""label"": 1, ""prob"": 2.6317993615521118e-05}, {""label"": 14, ""prob"": 2.2256859665503725e-05}]",0.00
54,4043,seed,{},15,0.996425,"[{""label"": 15, ""prob"": 0.9964248538017273}, {""label"": 18, ""prob"": 0.003128512529656291}, {""label"": 22, ""prob"": 0.00024764976114965975}, {""label"": 13, ""prob"": 5.701444752048701e-05}, {""label"": 25, ""prob"": 3.6970632208976895e-05}]",0.00
55,2729,seed,{},7,0.999673,"[{""label"": 7, ""prob"": 0.9996734857559204}, {""label"": 42, ""prob"": 0.00015247937699314207}, {""label"": 26, ""prob"": 6.464497710112482e-05}, {""label"": 2, ""prob"": 3.601014395826496e-05}, {""label"": 8, ""prob"": 1.7426540580345318e-05}]",0.00
56,1998,seed,{},2,0.999948,"[{""label"": 2, ""prob"": 0.9999479055404663}, {""label"": 38, ""prob"": 1.9972272639279254e-05}, {""label"": 42, ""prob"": 9.834687261900399e-06}, {""label"": 13, ""prob"": 5.802448413305683e-06}, {""label"": 8, ""prob"": 2.529337962187128e-06}]",0.00
57,5982,seed,{},32,0.999926,"[{""label"": 32, ""prob"": 0.9999260902404785}, {""label"": 33, ""prob"": 2.2624020857620053e-05}, {""label"": 29, ""prob"": 1.1199488653801382e-05}, {""label"": 28, ""prob"": 8.900869033823255e-06}, {""label"": 30, ""prob"": 6.196439699124312e-06}]",0.00
58,2664,seed,{},2,0.999847,"[{""label"": 2, ""prob"": 0.9998466968536377}, {""label"": 38, ""prob"": 5.1199902372900397e-05}, {""label"": 41, ""prob"": 3.3839587558759376e-05}, {""label"": 13, ""prob"": 1.733563476591371e-05}, {""label"": 7, ""prob"": 7.853856914152857e-06}]",0.00
59,5764,seed,{},18,0.999410,"[{""label"": 18, ""prob"": 0.9994102716445923}, {""label"": 20, ""prob"": 0.00011609447392402217}, {""label"": 10, ""prob"": 9.536019206279889e-05}, {""label"": 17, ""prob"": 9.394258813699707e-05}, {""label"": 13, ""prob"": 5.537350443773903e-05}]",0.00
60,515,seed,{},25,0.999913,"[{""label"": 25, ""prob"": 0.9999130964279175}, {""label"": 27, ""prob"": 1.2771073670592159e-05}, {""label"": 11, ""prob"": 1.1162906048411969e-05}, {""label"": 14, ""prob"": 1.1026648280676454e-05}, {""label"": 36, ""prob"": 7.807411748217419e-06}]",0.00
61,1565,seed,{},38,0.999931,"[{""label"": 38, ""prob"": 0.9999312162399292}, {""label"": 41, ""prob"": 1.1309182809782214e-05}, {""label"": 1, ""prob"": 1.0087789632962085e-05}, {""label"": 23, ""prob"": 1.0005974218074698e-05}, {""label"": 12, ""prob"": 9.209647942043375e-06}]",0.00
62,4649,seed,{},40,0.999833,"[{""label"": 40, ""prob"": 0.9998331069946289}, {""label"": 41, ""prob"": 5.788432827102952e-05}, {""label"": 1, ""prob"": 5.2693329052999616e-05}, {""label"": 38, ""prob"": 2.1942649254924618e-05}, {""label"": 34, ""prob"": 1.1498500498419162e-05}]",0.00
63,1816,seed,{},4,0.999869,"[{""label"": 4, ""prob"": 0.9998689889907837}, {""label"": 6, ""prob"": 2.849302654794883e-05}, {""label"": 9, ""prob"": 2.1330830350052565e-05}, {""label"": 7, ""prob"": 1.5235445061989594e-05}, {""label"": 5, ""prob"": 9.240553481504321e-06}]",0.00
64,1954,seed,{},19,0.999703,"[{""label"": 19, ""prob"": 0.9997032284736633}, {""label"": 20, ""prob"": 0.0001012259308481589}, {""label"": 10, ""prob"": 4.271677244105376e-05}, {""label"": 22, ""prob"": 3.63553554052487e-05}, {""label"": 24, ""prob"": 2.821231282723602e-05}]",0.00
65,1167,seed,{},22,0.990233,"[{""label"": 22, ""prob"": 0.9902325868606567}, {""label"": 21, ""prob"": 0.008364047855138779}, {""label"": 16, ""prob"": 0.0010285793105140328}, {""label"": 15, ""prob"": 8.74363977345638e-05}, {""label"": 19, ""prob"": 8.10029887361452e-05}]",0.00
66,4448,seed,{},33,0.997627,"[{""label"": 33, ""prob"": 0.9976271986961365}, {""label"": 35, ""prob"": 0.0015893859090283513}, {""label"": 28, ""prob"": 0.00029986450681462884}, {""label"": 31, ""prob"": 0.00023813919688109308}, {""label"": 32, ""prob"": 0.00017676710558589548}]",0.00
67,3669,seed,{},1,0.998946,"[{""label"": 1, ""prob"": 0.9989456534385681}, {""label"": 12, ""prob"": 0.0009613428264856339}, {""label"": 6, ""prob"": 2.6365773010184057e-05}, {""label"": 0, ""prob"": 1.8111377357854508e-05}, {""label"": 38, ""prob"": 1.1349678061378654e-05}]",0.00
68,747,seed,{},32,0.999971,"[{""label"": 32, ""prob"": 0.9999712705612183}, {""label"": 29, ""prob"": 6.470232165156631e-06}, {""label"": 27, ""prob"": 4.979094683221774e-06}, {""label"": 33, ""prob"": 4.307313702156534e-06}, {""label"": 28, ""prob"": 2.3915013116493355e-06}]",0.00
69,659,seed,{},13,0.999387,"[{""label"": 13, ""prob"": 0.9993867874145508}, {""label"": 16, ""prob"": 0.000295078702038154}, {""label"": 11, ""prob"": 0.0001144540001405403}, {""label"": 2, ""prob"": 6.678984937025234e-05}, {""label"": 37, ""prob"": 6.2186511058826e-05}]",0.00
70,5462,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",25,0.997866,"[{""label"": 25, ""prob"": 0.997865617275238}, {""label"": 13, ""prob"": 0.0009608750115148723}, {""label"": 16, ""prob"": 0.000844098103698343}, {""label"": 15, ""prob"": 0.0002226569631602615}, {""label"": 5, ""prob"": 2.9434688258334063e-05}]",99613.81
71,4406,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",25,0.969935,"[{""label"": 25, ""prob"": 0.96993488073349}, {""label"": 16, ""prob"": 0.010528753511607647}, {""label"": 13, ""prob"": 0.009593911468982697}, {""label"": 14, ""prob"": 0.00875090155750513}, {""label"": 10, ""prob"": 0.00045114074600860476}]",99613.81
72,3387,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",4,0.851505,"[{""label"": 4, ""prob"": 0.8515053391456604}, {""label"": 5, ""prob"": 0.08655499666929245}, {""label"": 9, ""prob"": 0.00948100071400404}, {""label"": 26, ""prob"": 0.0079557029530406}, {""label"": 29, ""prob"": 0.005092591512948275}]",99613.81
73,5265,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",4,0.999512,"[{""label"": 4, ""prob"": 0.9995121955871582}, {""label"": 6, ""prob"": 0.00015689361316617578}, {""label"": 38, ""prob"": 6.436064722947776e-05}, {""label"": 7, ""prob"": 4.766675192513503e-05}, {""label"": 9, ""prob"": 4.328855357016437e-05}]",99613.81
74,2516,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",35,0.514280,"[{""label"": 35, ""prob"": 0.5142803192138672}, {""label"": 5, ""prob"": 0.30952855944633484}, {""label"": 12, ""prob"": 0.042682159692049026}, {""label"": 27, ""prob"": 0.01281973160803318}, {""label"": 28, ""prob"": 0.012302706018090248}]",99613.81
75,4611,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",25,0.995548,"[{""label"": 25, ""prob"": 0.9955482482910156}, {""label"": 16, ""prob"": 0.0014006260316818953}, {""label"": 13, ""prob"": 0.0011777386534959078}, {""label"": 14, ""prob"": 0.0008876478532329202}, {""label"": 15, ""prob"": 0.0005446789436973631}]",99613.81
76,3544,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",25,0.997890,"[{""label"": 25, ""prob"": 0.9978896975517273}, {""label"": 16, ""prob"": 0.0012101110769435763}, {""label"": 13, ""prob"": 0.0007466570823453367}, {""label"": 24, ""prob"": 3.776042285608128e-05}, {""label"": 15, ""prob"": 3.7625115510309115e-05}]",99613.81
77,5828,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",4,0.999892,"[{""label"": 4, ""prob"": 0.9998923540115356}, {""label"": 6, ""prob"": 3.13386699417606e-05}, {""label"": 38, ""prob"": 1.0213742825726513e-05}, {""label"": 7, ""prob"": 1.0055029633804224e-05}, {""label"": 9, ""prob"": 7.998568435141351e-06}]",99613.81
78,2727,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",9,0.906273,"[{""label"": 9, ""prob"": 0.906272828578949}, {""label"": 5, ""prob"": 0.02164154313504696}, {""label"": 2, ""prob"": 0.019986029714345932}, {""label"": 7, ""prob"": 0.011233060620725155}, {""label"": 6, ""prob"": 0.00996757484972477}]",99613.81
79,5428,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",32,0.999782,"[{""label"": 32, ""prob"": 0.9997817873954773}, {""label"": 27, ""prob"": 2.5551888029440306e-05}, {""label"": 10, ""prob"": 2.545911593188066e-05}, {""label"": 33, ""prob"": 2.4567198124714196e-05}, {""label"": 36, ""prob"": 2.1059962818981148e-05}]",99613.81
80,5204,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",4,0.636670,"[{""label"": 4, ""prob"": 0.636669933795929}, {""label"": 5, ""prob"": 0.2891402542591095}, {""label"": 9, ""prob"": 0.025363968685269356}, {""label"": 26, ""prob"": 0.01697034202516079}, {""label"": 32, ""prob"": 0.0068017528392374516}]",99613.81
81,3148,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",25,0.995380,"[{""label"": 25, ""prob"": 0.9953795671463013}, {""label"": 13, ""prob"": 0.0027187103405594826}, {""label"": 16, ""prob"": 0.0005741286440752447}, {""label"": 15, ""prob"": 0.000559056643396616}, {""label"": 5, ""prob"": 0.0003794776857830584}]",99613.81
82,5331,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",32,0.999918,"[{""label"": 32, ""prob"": 0.9999183416366577}, {""label"": 27, ""prob"": 1.434656405763235e-05}, {""label"": 33, ""prob"": 1.0249194929201622e-05}, {""label"": 29, ""prob"": 9.268378562410362e-06}, {""label"": 10, ""prob"": 7.9739702414372e-06}]",99613.81
83,1155,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",29,0.999844,"[{""label"": 29, ""prob"": 0.9998440742492676}, {""label"": 31, ""prob"": 8.803621312836185e-05}, {""label"": 30, ""prob"": 1.9983039237558842e-05}, {""label"": 11, ""prob"": 1.3567688256443944e-05}, {""label"": 10, ""prob"": 1.1312695278320462e-05}]",99613.81
84,3602,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",25,0.985155,"[{""label"": 25, ""prob"": 0.9851548075675964}, {""label"": 16, ""prob"": 0.006752468645572662}, {""label"": 13, ""prob"": 0.005704384762793779}, {""label"": 15, ""prob"": 0.0006196138565428555}, {""label"": 10, ""prob"": 0.0004884113441221416}]",99613.81
85,5128,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",25,0.999821,"[{""label"": 25, ""prob"": 0.9998205304145813}, {""label"": 16, ""prob"": 6.471932283602655e-05}, {""label"": 24, ""prob"": 5.0622740673134103e-05}, {""label"": 15, ""prob"": 3.129021934000775e-05}, {""label"": 14, ""prob"": 1.0100726285600103e-05}]",99613.81
86,601,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",4,0.986767,"[{""label"": 4, ""prob"": 0.9867671132087708}, {""label"": 5, ""prob"": 0.007666180841624737}, {""label"": 24, ""prob"": 0.0017952719936147332}, {""label"": 6, ""prob"": 0.0005586884799413383}, {""label"": 19, ""prob"": 0.0005481868865899742}]",99613.81
87,5452,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",4,0.994813,"[{""label"": 4, ""prob"": 0.9948132038116455}, {""label"": 5, ""prob"": 0.004274469334632158}, {""label"": 6, ""prob"": 0.00019570498261600733}, {""label"": 24, ""prob"": 0.0001279441494261846}, {""label"": 9, ""prob"": 0.00011019224621122703}]",99613.81
88,651,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",4,0.999914,"[{""label"": 4, ""prob"": 0.9999135732650757}, {""label"": 6, ""prob"": 2.3469234292861074e-05}, {""label"": 5, ""prob"": 1.1271803487034049e-05}, {""label"": 7, ""prob"": 9.05259821593063e-06}, {""label"": 38, ""prob"": 7.369830655079568e-06}]",99613.81
89,1391,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",4,0.999900,"[{""label"": 4, ""prob"": 0.9999004602432251}, {""label"": 6, ""prob"": 3.278836084064096e-05}, {""label"": 5, ""prob"": 1.2512308785517234e-05}, {""label"": 9, ""prob"": 1.1640429875114933e-05}, {""label"": 38, ""prob"": 5.958444944553776e-06}]",99613.81
90,1023,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",4,0.999933,"[{""label"": 4, ""prob"": 0.9999328851699829}, {""label"": 6, ""prob"": 2.3275522835319862e-05}, {""label"": 5, ""prob"": 9.549294190946966e-06}, {""label"": 24, ""prob"": 5.572099780692952e-06}, {""label"": 38, ""prob"": 3.619308472480043e-06}]",99613.81
91,5832,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",18,0.871993,"[{""label"": 18, ""prob"": 0.8719925284385681}, {""label"": 24, ""prob"": 0.05079851672053337}, {""label"": 21, ""prob"": 0.025554224848747253}, {""label"": 41, ""prob"": 0.009863730520009995}, {""label"": 22, ""prob"": 0.008618091233074665}]",99613.81
92,3385,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",4,0.999768,"[{""label"": 4, ""prob"": 0.9997684359550476}, {""label"": 6, ""prob"": 4.571300814859569e-05}, {""label"": 5, ""prob"": 3.667000783025287e-05}, {""label"": 38, ""prob"": 2.4959168513305485e-05}, {""label"": 7, ""prob"": 2.1083897081553005e-05}]",99613.81
93,4285,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",9,0.969465,"[{""label"": 9, ""prob"": 0.969464898109436}, {""label"": 6, ""prob"": 0.02703639678657055}, {""label"": 5, ""prob"": 0.0006442145095206797}, {""label"": 10, ""prob"": 0.0002400079829385504}, {""label"": 28, ""prob"": 0.00019365132902748883}]",99613.81
94,1192,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",25,0.999347,"[{""label"": 25, ""prob"": 0.999346911907196}, {""label"": 14, ""prob"": 0.00041923151002265513}, {""label"": 13, ""prob"": 0.00010215071961283684}, {""label"": 16, ""prob"": 7.854907016735524e-05}, {""label"": 15, ""prob"": 1.652242826821748e-05}]",99613.81
95,2631,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",9,0.992013,"[{""label"": 9, ""prob"": 0.9920126795768738}, {""label"": 6, ""prob"": 0.006518720183521509}, {""label"": 29, ""prob"": 0.00010581209062365815}, {""label"": 28, ""prob"": 0.00010180615208810195}, {""label"": 5, ""prob"": 9.735686762724072e-05}]",99613.81
96,1430,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",9,0.947278,"[{""label"": 9, ""prob"": 0.9472777843475342}, {""label"": 2, ""prob"": 0.030682360753417015}, {""label"": 6, ""prob"": 0.009699073620140553}, {""label"": 5, ""prob"": 0.0066614169627428055}, {""label"": 13, ""prob"": 0.0012398863909766078}]",99613.81
97,4936,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",4,0.999779,"[{""label"": 4, ""prob"": 0.9997791647911072}, {""label"": 6, ""prob"": 6.585953087778762e-05}, {""label"": 38, ""prob"": 1.886219615698792e-05}, {""label"": 9, ""prob"": 1.687008079898078e-05}, {""label"": 5, ""prob"": 1.4936003026377875e-05}]",99613.81
98,88,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",25,0.992471,"[{""label"": 25, ""prob"": 0.99247145652771}, {""label"": 14, ""prob"": 0.007449760101735592}, {""label"": 16, ""prob"": 3.10413925035391e-05}, {""label"": 11, ""prob"": 1.4463119441643357e-05}, {""label"": 13, ""prob"": 1.0039551852969453e-05}]",99613.81
99,3200,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",4,0.999574,"[{""label"": 4, ""prob"": 0.9995737671852112}, {""label"": 6, ""prob"": 0.00018194434233009815}, {""label"": 9, ""prob"": 5.4512966016773134e-05}, {""label"": 7, ""prob"": 3.1562387448502705e-05}, {""label"": 38, ""prob"": 2.8945323720108718e-05}]",99613.81
100,126,fa,"{""max_iter"": 200, ""step"": 0.00392156862745098}",9,0.993249,"[{""label"": 9, ""prob"": 0.9932485818862915}, {""label"": 6, ""prob"": 0.006516044959425926}, {""label"": 4, ""prob"": 2.1271836885716766e-05}, {""label"": 28, ""prob"": 1.7471673345426098e-05}, {""label"": 29, ""prob"": 1.4834860849077813e-05}]",99613.81
